season,gw,evaluation_status,player_id,web_name,position,now_cost,in_b0_xi,in_v1_xi,in_b0_squad,in_v1_squad,is_v1_captain,is_b0_captain,actual_points,v1_mu,b0_mu,v1_horizon_u,v1_p_start,horizon_flag,minutes_flag,fixture_flag,price_value_flag,captain_flag,projection_rank_flag
2022-23,11,clean,276,Matip,DEF,59,0,1,0,1,0,0,0.0,1.6104,0.2,7.0652,0.45,1,1,0,0,0,1
2022-23,11,clean,288,Diogo Jota,FWD,89,0,1,0,1,0,0,1.0,2.6768,2.3,12.1348,0.72,1,0,0,0,0,1
2022-23,11,clean,314,Foden,MID,82,1,0,1,0,0,1,2.0,1.1952,10.0,4.7799,0.28,0,0,0,0,1,1
2022-23,11,clean,318,Haaland,FWD,122,1,0,1,0,0,0,2.0,1.3824,9.2,5.5982,0.28,0,0,0,0,0,1
2022-23,11,clean,349,Shelvey,MID,48,0,1,0,1,0,0,0.0,1.968,0.0,9.5967,0.68,1,0,0,1,0,0
2022-23,11,clean,357,Trippier,DEF,56,1,1,1,1,0,0,6.0,1.1576,6.2,5.5606,0.28,0,1,0,0,0,0
2022-23,11,clean,369,Almirón,MID,52,1,0,1,0,0,0,3.0,0.9688,6.8,4.6927,0.28,0,0,0,0,0,1
2022-23,11,clean,427,Kane,FWD,114,1,0,1,0,0,0,9.0,1.3912,8.5,6.3544,0.28,0,0,0,0,0,1
2022-23,11,clean,465,Bowen,MID,82,0,1,0,1,0,0,2.0,1.8188,6.2,8.424,0.48,1,1,0,0,0,0
2022-23,11,clean,538,Young,DEF,44,1,0,1,0,0,0,1.0,0.8392,6.2,3.7418,0.22,0,0,0,0,0,1
2022-23,11,clean,617,Aubameyang,FWD,91,0,1,0,1,0,0,1.0,2.44,3.8,11.9315,0.72,1,0,0,0,0,0
2022-23,11,clean,680,Gakpo,MID,76,0,1,0,1,0,0,0.0,2.8,0.0,12.7637,0.72,1,0,0,0,0,0
2022-23,11,clean,701,Weghorst,FWD,54,0,1,0,1,0,0,0.0,2.3312,0.0,10.6017,0.68,1,0,0,1,0,0
2022-23,12,flagged,1,Cédric,DEF,42,1,0,1,0,0,0,0.0,0.974,0.0,4.201,0.22,0,0,0,0,0,0
2022-23,12,flagged,11,Nketiah,FWD,63,1,0,1,0,0,0,0.0,0,0.0,5.1535,0.45,0,0,1,0,0,0
2022-23,12,flagged,12,Smith Rowe,MID,56,1,0,1,0,0,0,0.0,0,0.0,5.5404,0.45,0,0,1,0,0,0
2022-23,12,flagged,81,Raya,GKP,45,0,1,0,1,1,0,10.0,3.8768,0.0,17.2291,0.9,1,0,0,1,1,0
2022-23,12,flagged,102,Steele,GKP,40,1,0,1,0,0,1,0.0,0.1632,0.0,0.822,0.04,0,0,0,0,1,0
2022-23,12,flagged,103,Welbeck,FWD,65,1,0,1,0,0,0,2.0,0.982,0.0,4.6996,0.28,0,0,0,0,0,1
2022-23,12,flagged,104,Groß,MID,58,1,0,1,0,0,0,3.0,1.2224,0.0,5.5658,0.28,0,0,0,0,0,1
2022-23,12,flagged,105,Duffy,DEF,44,1,0,1,0,0,0,0.0,0.5272,0.0,2.3693,0.1,0,0,0,0,0,0
2022-23,12,flagged,110,Maupay,FWD,61,1,0,1,0,0,0,1.0,0.9224,0.0,4.4268,0.28,0,0,0,0,0,1
2022-23,12,flagged,111,Trossard,MID,69,1,0,1,0,0,0,3.0,0,0.0,3.8496,0.14,0,0,1,0,0,1
2022-23,12,flagged,116,Mac Allister,MID,57,0,1,0,1,0,0,2.0,1.79,0.0,8.2942,0.48,1,1,0,0,0,0
2022-23,12,flagged,127,Azpilicueta,DEF,48,1,0,1,0,0,0,9.0,0.9476,0.0,4.5264,0.28,0,0,0,0,0,1
2022-23,12,flagged,132,Kovacic,MID,49,1,0,1,0,0,0,3.0,0.576,0.0,3.5288,0.14,0,0,0,0,0,1
2022-23,12,flagged,154,McArthur,MID,48,0,1,1,1,0,0,0.0,2.282,0.0,10.2646,0.68,1,0,0,1,0,0
2022-23,12,flagged,280,Van Dijk,DEF,64,0,1,0,1,0,0,7.0,1.746,0.0,7.5757,0.48,1,1,0,0,0,0
2022-23,12,flagged,288,Diogo Jota,FWD,89,0,1,0,1,0,0,0.0,2.494,0.0,11.5478,0.72,1,0,0,0,0,0
2022-23,12,flagged,342,Dalot,DEF,46,0,1,0,1,0,0,6.0,1.8848,0.0,8.1712,0.48,1,1,0,1,0,0
2022-23,12,flagged,349,Shelvey,MID,48,0,1,0,1,0,0,0.0,2.0212,0.0,9.6503,0.68,1,0,0,1,0,0
2022-23,12,flagged,357,Trippier,DEF,57,0,1,0,1,0,0,9.0,1.8072,0.0,8.3315,0.48,1,1,0,0,0,0
2022-23,12,flagged,617,Aubameyang,FWD,91,0,1,0,1,0,0,1.0,2.4028,0.0,11.9045,0.72,1,0,0,0,0,0
2022-23,12,flagged,680,Gakpo,MID,76,0,1,0,1,0,0,0.0,2.8236,0.0,12.7713,0.72,1,0,0,0,0,0
2022-23,12,flagged,690,João Félix,FWD,71,0,1,0,1,0,0,0.0,2.1356,0.0,10.5923,0.72,1,0,0,0,0,0
2022-23,13,clean,3,Xhaka,MID,51,1,0,1,0,0,0,10.0,1.3788,6.5,6.6728,0.48,0,0,0,0,0,1
2022-23,13,clean,16,Gabriel,DEF,51,0,1,0,1,0,0,2.0,1.6828,3.7,8.0989,0.48,1,1,0,1,0,0
2022-23,13,clean,81,Raya,GKP,46,0,1,0,1,1,0,2.0,3.69,5.6,17.8665,0.9,1,0,0,1,1,0
2022-23,13,clean,142,Mount,MID,77,1,0,1,0,0,0,2.0,0.726,7.1,4.6846,0.14,0,0,0,0,0,1
2022-23,13,clean,154,McArthur,MID,48,0,1,0,1,0,0,0.0,2.108,0.0,10.0418,0.68,1,0,0,1,0,0
2022-23,13,clean,258,Castagne,DEF,45,1,0,1,0,0,0,12.0,0.8196,7.8,4.1217,0.22,0,0,0,0,0,1
2022-23,13,clean,281,Alisson,GKP,54,1,0,1,0,0,0,4.0,3.4364,8.9,16.8964,0.9,0,0,0,0,0,1
2022-23,13,clean,283,Salah,MID,128,0,1,0,1,0,0,2.0,2.1348,5.5,10.4932,0.48,1,1,0,0,0,0
2022-23,13,clean,288,Diogo Jota,FWD,89,0,1,0,1,0,0,0.0,2.3884,0.0,11.4966,0.72,1,0,0,0,0,0
2022-23,13,clean,301,De Bruyne,MID,123,1,0,1,0,0,0,9.0,1.608,7.2,7.5415,0.28,0,0,0,0,0,1
2022-23,13,clean,314,Foden,MID,84,1,0,1,0,0,0,1.0,1.2548,9.2,5.8254,0.28,0,0,0,0,0,0
2022-23,13,clean,318,Haaland,FWD,122,1,1,1,1,0,1,13.0,2.2612,12.0,10.6718,0.48,0,1,0,0,1,0
2022-23,13,clean,349,Shelvey,MID,48,0,1,0,1,0,0,1.0,2.1136,-0.3,9.7859,0.68,1,0,0,1,0,0
2022-23,13,clean,357,Trippier,DEF,57,0,1,0,1,0,0,2.0,1.7884,5.7,8.772,0.48,1,1,0,0,0,0
2022-23,13,clean,369,Almirón,MID,53,1,0,1,0,0,0,10.0,1.5416,8.5,7.4687,0.48,0,0,0,0,0,1
2022-23,13,clean,427,Kane,FWD,115,1,0,1,0,0,0,8.0,2.0528,6.9,9.4845,0.48,0,0,0,0,0,1
2022-23,13,clean,461,Zouma,DEF,45,1,0,1,0,0,0,15.0,0.9216,5.5,4.1143,0.22,0,0,0,0,0,1
2022-23,13,clean,484,Kilman,DEF,46,0,1,0,1,0,0,0.0,1.7456,1.8,7.9312,0.48,1,1,0,1,0,0
2022-23,13,clean,538,Young,DEF,44,1,0,1,0,0,0,6.0,0.9928,5.4,4.3122,0.22,0,0,0,0,0,1
2022-23,13,clean,617,Aubameyang,FWD,90,0,1,0,1,0,0,2.0,2.63,3.1,11.8406,0.72,1,0,0,0,0,0
2022-23,13,clean,680,Gakpo,MID,76,0,1,0,1,0,0,0.0,2.6164,0.0,12.7422,0.72,1,0,0,0,0,0
2022-23,14,clean,2,Leno,GKP,45,0,1,0,1,1,0,10.0,3.924,4.8,19.8606,0.9,1,0,0,1,1,0
2022-23,14,clean,3,Xhaka,MID,51,1,0,1,0,0,0,3.0,1.6264,6.4,7.3753,0.48,0,0,0,0,0,1
2022-23,14,clean,10,White,DEF,46,1,0,1,0,0,0,6.0,1.63,5.8,7.2418,0.48,0,0,0,0,0,1
2022-23,14,clean,13,Saka,MID,80,1,0,1,0,0,0,4.0,1.0116,7.2,6.4679,0.24,0,0,0,0,0,1
2022-23,14,clean,128,Thiago Silva,DEF,54,0,1,0,1,0,0,0.0,1.628,3.0,9.3904,0.48,1,1,0,1,0,0
2022-23,14,clean,154,McArthur,MID,48,0,1,0,1,0,0,0.0,2.1944,0.0,10.0042,0.68,1,0,0,1,0,0
2022-23,14,clean,258,Castagne,DEF,46,1,1,1,1,0,0,2.0,1.8944,5.8,8.3613,0.48,0,1,0,0,0,0
2022-23,14,clean,281,Alisson,GKP,54,1,0,1,0,0,0,2.0,3.84,7.5,17.0521,0.9,0,0,0,0,0,0
2022-23,14,clean,283,Salah,MID,128,0,1,0,1,0,0,7.0,2.3304,5.5,10.0768,0.48,1,1,0,0,0,0
2022-23,14,clean,288,Diogo Jota,FWD,89,0,1,0,1,0,0,0.0,2.6196,0.0,11.8077,0.72,1,0,0,0,0,0
2022-23,14,clean,301,De Bruyne,MID,124,1,1,1,1,0,0,11.0,2.3468,8.2,11.2416,0.48,0,1,0,0,0,0
2022-23,14,clean,314,Foden,MID,85,1,0,1,0,0,0,1.0,1.2072,7.8,5.8566,0.28,0,0,0,0,0,0
2022-23,14,clean,318,Haaland,FWD,122,1,0,1,0,0,0,0.0,2.1128,7.4,10.3345,0.48,0,0,0,0,0,0
2022-23,14,clean,356,Wilson,FWD,73,1,0,1,0,0,0,19.0,1.0104,6.5,4.5508,0.28,0,0,0,0,0,1
2022-23,14,clean,357,Trippier,DEF,58,1,1,1,1,0,0,11.0,1.892,7.0,8.6843,0.48,0,1,0,0,0,0
2022-23,14,clean,369,Almirón,MID,55,1,0,1,0,0,1,12.0,1.8004,9.5,8.1402,0.48,0,0,0,0,1,1
2022-23,14,clean,617,Aubameyang,FWD,89,0,1,0,1,0,0,1.0,2.3468,2.8,12.8178,0.72,1,0,0,0,0,0
2022-23,14,clean,680,Gakpo,MID,76,0,1,0,1,0,0,0.0,2.7956,0.0,12.4696,0.72,1,0,0,0,0,0
2022-23,14,clean,690,João Félix,FWD,71,0,1,0,1,0,0,0.0,2.1996,0.0,11.9785,0.72,1,0,0,0,0,0
2022-23,15,clean,16,Gabriel,DEF,51,1,0,1,0,0,0,15.0,1.5584,7.8,7.6144,0.48,0,0,0,0,0,1
2022-23,15,clean,128,Thiago Silva,DEF,54,0,1,0,1,0,0,2.0,1.8884,2.2,9.4169,0.48,1,1,0,1,0,0
2022-23,15,clean,154,McArthur,MID,48,0,1,0,1,0,0,0.0,2.0432,0.0,11.2876,0.68,1,0,0,1,0,0
2022-23,15,clean,240,Summerville,MID,44,1,0,1,0,0,0,13.0,0.4532,6.3,2.0909,0.1,0,0,0,0,0,1
2022-23,15,clean,257,Amartey,DEF,43,1,0,1,0,0,0,6.0,0.8088,5.8,4.0331,0.22,0,0,0,0,0,1
2022-23,15,clean,258,Castagne,DEF,46,1,1,1,1,0,0,6.0,1.7028,6.4,8.0209,0.48,0,1,0,0,0,0
2022-23,15,clean,281,Alisson,GKP,54,1,0,1,0,0,0,3.0,3.4,8.1,16.7174,0.9,0,0,0,0,0,0
2022-23,15,clean,283,Salah,MID,128,1,0,1,0,0,0,15.0,1.9724,7.5,9.6558,0.48,0,0,0,0,0,1
2022-23,15,clean,301,De Bruyne,MID,125,1,1,1,1,0,0,7.0,2.3792,8.2,12.5882,0.48,0,1,0,0,0,0
2022-23,15,clean,357,Trippier,DEF,59,1,1,1,1,0,0,12.0,1.7908,8.0,8.7276,0.48,0,1,0,0,0,0
2022-23,15,clean,369,Almirón,MID,57,1,0,1,0,0,1,8.0,1.7988,8.6,8.2781,0.48,0,0,0,0,1,1
2022-23,15,clean,426,Forster,GKP,39,0,1,0,1,1,0,0.0,3.6236,-0.5,18.317,0.9,1,0,0,1,1,0
2022-23,15,clean,427,Kane,FWD,116,1,0,1,0,0,0,8.0,1.9852,5.1,9.8167,0.48,0,0,0,0,0,1
2022-23,15,clean,428,Son,MID,117,0,1,0,1,0,0,0.0,2.054,0.0,10.2099,0.48,1,1,0,0,0,0
2022-23,15,clean,480,Neves,MID,55,1,0,1,0,0,0,7.0,1.622,6.0,7.439,0.48,0,0,0,0,0,1
2022-23,15,clean,617,Aubameyang,FWD,88,0,1,0,1,0,0,1.0,2.5444,1.2,13.0654,0.72,1,0,0,0,0,1
2022-23,15,clean,680,Gakpo,MID,76,0,1,0,1,0,0,0.0,2.6128,0.0,12.4975,0.72,1,0,0,0,0,0
2022-23,15,clean,690,João Félix,FWD,71,0,1,0,1,0,0,0.0,2.2992,0.0,12.0583,0.72,1,0,0,0,0,0
2022-23,15,clean,701,Weghorst,FWD,54,0,1,0,1,0,0,0.0,2.1264,0.0,11.6427,0.68,1,0,0,1,0,0
2022-23,16,clean,2,Leno,GKP,45,0,1,0,1,1,0,5.0,4.0136,5.7,20.8779,0.9,1,0,0,1,1,0
2022-23,16,clean,7,Ødegaard,MID,64,1,0,1,0,0,1,16.0,1.7204,10.2,8.109,0.48,0,0,0,0,1,1
2022-23,16,clean,16,Gabriel,DEF,52,1,1,1,1,0,0,5.0,1.7632,9.2,8.2483,0.48,0,1,0,0,0,0
2022-23,16,clean,154,McArthur,MID,48,0,1,0,1,0,0,0.0,2.1144,0.0,11.5964,0.68,1,0,0,1,0,0
2022-23,16,clean,225,Rodrigo,MID,63,1,0,1,0,0,0,13.0,0.7372,8.2,4.3979,0.14,0,0,0,0,0,1
2022-23,16,clean,240,Summerville,MID,44,1,0,1,0,0,0,7.0,0.842,8.5,4.0195,0.28,0,0,0,0,0,1
2022-23,16,clean,254,Ward,GKP,41,1,0,1,0,0,0,11.0,0.1288,6.7,0.716,0.02,0,0,0,0,0,1
2022-23,16,clean,283,Salah,MID,128,1,0,1,0,0,0,2.0,2.2288,9.0,9.897,0.48,0,0,0,0,0,0
2022-23,16,clean,284,Robertson,DEF,67,1,0,1,0,0,0,9.0,0.7116,7.0,4.3277,0.14,0,0,0,0,0,1
2022-23,16,clean,288,Diogo Jota,FWD,88,0,1,0,1,0,0,0.0,2.5936,0.0,11.5411,0.72,1,0,0,0,0,0
2022-23,16,clean,297,Darwin,FWD,90,1,0,1,0,0,0,13.0,0.7936,8.3,4.9419,0.14,0,0,0,0,0,1
2022-23,16,clean,301,De Bruyne,MID,126,0,1,0,1,0,0,2.0,2.326,7.7,12.3098,0.48,1,1,0,0,0,0
2022-23,16,clean,342,Dalot,DEF,48,0,1,0,1,0,0,0.0,1.6116,0.0,9.0521,0.48,1,1,0,1,0,0
2022-23,16,clean,357,Trippier,DEF,59,1,1,1,1,0,0,7.0,1.9968,9.5,8.9213,0.48,0,1,0,0,0,0
2022-23,16,clean,369,Almirón,MID,58,1,0,1,0,0,0,6.0,1.7988,8.2,8.0684,0.48,0,0,0,0,0,1
2022-23,16,clean,427,Kane,FWD,116,1,0,1,0,0,0,11.0,1.738,7.2,9.5843,0.48,0,0,0,0,0,1
2022-23,16,clean,428,Son,MID,116,0,1,0,1,0,0,0.0,1.934,0.0,10.1424,0.48,1,1,0,0,0,0
2022-23,16,clean,680,Gakpo,MID,76,0,1,0,1,0,0,0.0,2.8288,0.0,12.6267,0.72,1,0,0,0,0,0
2022-23,16,clean,690,João Félix,FWD,71,0,1,0,1,0,0,0.0,2.186,0.0,12.2518,0.72,1,0,0,0,0,0
2022-23,16,clean,701,Weghorst,FWD,54,0,1,0,1,0,0,0.0,2.0716,0.0,11.7183,0.68,1,0,0,1,0,0
2022-23,17,clean,2,Leno,GKP,45,0,1,0,1,1,0,6.0,3.724,6.0,21.7538,0.9,1,0,0,1,1,0
2022-23,17,clean,7,Ødegaard,MID,64,1,0,1,0,0,0,11.0,2.0412,11.5,9.1265,0.48,0,0,0,0,0,1
2022-23,17,clean,107,March,MID,50,1,0,1,0,0,0,13.0,0.7712,13.0,5.0733,0.24,0,0,0,0,0,1
2022-23,17,clean,113,Sánchez,GKP,46,1,0,1,0,0,0,9.0,2.9164,9.0,14.9283,0.9,0,0,0,0,0,1
2022-23,17,clean,128,Thiago Silva,DEF,54,0,1,0,1,0,0,6.0,1.798,6.5,9.3273,0.48,1,1,0,1,0,0
2022-23,17,clean,145,Havertz,FWD,77,1,0,1,0,0,0,12.0,1.5876,12.5,8.4894,0.48,0,0,0,0,0,1
2022-23,17,clean,154,McArthur,MID,48,0,1,0,1,0,0,0.0,2.2884,0.0,11.8349,0.68,1,0,0,1,0,0
2022-23,17,clean,188,Mina,DEF,43,1,0,1,0,0,0,11.0,0.4844,11.0,2.4163,0.1,0,0,0,0,0,1
2022-23,17,clean,210,Mitrović,FWD,68,1,0,1,0,0,0,15.0,1.498,11.2,8.3032,0.48,0,0,0,0,0,1
2022-23,17,clean,280,Van Dijk,DEF,65,1,0,1,0,0,0,9.0,1.4332,10.0,7.1811,0.48,0,0,0,0,0,1
2022-23,17,clean,283,Salah,MID,128,1,0,1,0,0,0,12.0,2.0292,13.0,9.6531,0.48,0,0,0,0,0,1
2022-23,17,clean,288,Diogo Jota,FWD,88,0,1,0,1,0,0,0.0,2.3924,0.0,11.4029,0.72,1,0,0,0,0,0
2022-23,17,clean,301,De Bruyne,MID,126,0,1,0,1,0,0,2.0,2.2184,3.0,12.5214,0.48,1,1,0,0,0,0
2022-23,17,clean,314,Foden,MID,83,0,1,0,1,0,0,1.0,1.9244,2.0,10.3998,0.48,1,1,0,0,0,0
2022-23,17,clean,318,Haaland,FWD,122,1,0,1,0,0,0,13.0,1.9792,14.0,11.0835,0.48,0,0,0,0,0,1
2022-23,17,clean,335,Rashford,MID,67,1,0,1,0,0,1,14.0,1.7328,14.5,10.2742,0.48,0,0,0,0,1,1
2022-23,17,clean,342,Dalot,DEF,48,0,1,0,1,0,0,0.0,1.8708,0.2,10.4882,0.48,1,1,0,1,0,1
2022-23,17,clean,357,Trippier,DEF,59,1,1,1,1,0,0,12.0,1.7944,12.0,8.9458,0.48,0,1,0,0,0,0
2022-23,17,clean,680,Gakpo,MID,76,0,1,0,1,0,0,0.0,2.666,0.0,12.5986,0.72,1,0,0,0,0,0
2022-23,17,clean,690,João Félix,FWD,71,0,1,0,1,0,0,0.0,2.3504,0.0,12.4815,0.72,1,0,0,0,0,0
2022-23,17,clean,701,Weghorst,FWD,54,0,1,0,1,0,0,0.0,2.3452,0.0,13.481,0.68,1,0,0,1,0,0
2022-23,18,clean,2,Leno,GKP,45,0,1,0,1,1,0,2.0,4.0716,4.0,21.8939,0.9,1,0,0,1,1,1
2022-23,18,clean,7,Ødegaard,MID,65,1,1,1,1,0,1,13.0,1.9212,12.5,10.6942,0.48,0,1,0,0,1,0
2022-23,18,clean,16,Gabriel,DEF,52,0,1,0,1,0,0,0.0,1.6636,1.5,9.2086,0.48,1,1,0,1,0,1
2022-23,18,clean,80,Toney,FWD,75,1,0,1,0,0,0,12.0,0,8.5,5.5404,0.0,0,0,0,0,0,1
2022-23,18,clean,133,Arrizabalaga,GKP,45,1,0,1,0,0,0,3.0,0.2412,7.0,1.3091,0.04,0,0,0,0,0,1
2022-23,18,clean,145,Havertz,FWD,78,1,0,1,0,0,0,2.0,1.638,8.0,9.4758,0.48,0,0,0,0,0,1
2022-23,18,clean,154,McArthur,MID,48,0,1,0,1,0,0,0.0,2.1052,0.0,11.9661,0.68,1,0,0,1,0,0
2022-23,18,clean,301,De Bruyne,MID,126,0,1,0,1,0,0,1.0,2.3828,2.5,13.8906,0.48,1,1,0,0,0,0
2022-23,18,clean,302,Stones,DEF,54,0,1,0,1,0,0,2.0,1.7272,3.0,9.9747,0.48,1,1,0,1,0,0
2022-23,18,clean,303,Mahrez,MID,75,1,0,1,0,0,0,8.0,1.1972,8.0,7.1777,0.28,0,0,0,0,0,1
2022-23,18,clean,304,Sterling,MID,97,1,0,1,0,0,0,9.0,1.0116,8.5,8.0294,0.24,0,0,0,0,0,1
2022-23,18,clean,318,Haaland,FWD,122,1,0,1,0,0,0,6.0,2.2956,10.5,13.3542,0.48,0,0,0,0,0,1
2022-23,18,clean,332,Shaw,DEF,49,1,0,1,0,0,0,9.0,0.8352,8.5,7.8275,0.24,0,0,0,0,0,1
2022-23,18,clean,335,Rashford,MID,68,1,0,1,0,0,0,5.0,1.7176,9.5,11.0608,0.48,0,0,0,0,0,1
2022-23,18,clean,341,Wan-Bissaka,DEF,43,1,0,1,0,0,0,9.0,0.456,7.5,3.025,0.1,0,0,0,0,0,1
2022-23,18,clean,357,Trippier,DEF,59,1,1,1,1,0,0,8.0,2.7,10.0,12.1562,0.68,0,0,0,0,0,0
2022-23,18,clean,427,Kane,FWD,116,0,1,0,1,0,0,2.0,2.3976,5.0,13.3202,0.68,1,0,0,0,0,0
2022-23,18,clean,680,Gakpo,MID,76,0,1,0,1,0,0,0.0,2.8112,0.0,12.5493,0.72,1,0,0,0,0,0
2022-23,18,clean,690,João Félix,FWD,71,0,1,0,1,0,0,0.0,2.1456,0.0,12.6747,0.72,1,0,0,0,0,0
2022-23,18,clean,701,Weghorst,FWD,54,0,1,0,1,0,0,0.0,2.2036,0.0,13.7379,0.68,1,0,0,1,0,0
2022-23,19,flagged,2,Leno,GKP,45,1,1,1,1,1,0,14.0,7.684,10.5,21.5582,0.9,0,0,1,0,1,0
2022-23,19,flagged,7,Ødegaard,MID,66,1,0,1,0,0,0,2.0,2.1188,9.2,11.2412,0.48,0,0,0,0,0,0
2022-23,19,flagged,16,Gabriel,DEF,52,0,1,0,1,0,0,6.0,2.5596,3.2,12.7335,0.68,1,0,0,1,0,0
2022-23,19,flagged,106,Dunk,DEF,47,0,1,0,1,0,0,2.0,1.9752,2.3,9.9509,0.68,1,0,0,1,0,0
2022-23,19,flagged,107,March,MID,50,1,0,1,0,0,0,11.0,0.8064,8.3,5.4205,0.24,0,0,0,0,0,1
2022-23,19,flagged,145,Havertz,FWD,78,1,0,1,0,0,0,4.0,3.3216,9.0,9.6454,0.48,0,0,1,0,0,1
2022-23,19,flagged,154,McArthur,MID,48,0,1,0,1,0,0,0.0,2.2372,0.0,12.0653,0.68,1,0,0,1,0,0
2022-23,19,flagged,210,Mitrović,FWD,71,1,0,1,0,0,0,5.0,3.408,9.5,9.8171,0.48,0,0,1,0,0,1
2022-23,19,flagged,211,Reed,MID,45,0,1,0,1,0,0,5.0,2.6316,4.5,7.456,0.48,0,1,1,1,0,0
2022-23,19,flagged,283,Salah,MID,129,0,1,0,1,0,0,2.0,2.7668,6.3,13.6344,0.68,1,0,0,0,0,0
2022-23,19,flagged,332,Shaw,DEF,50,1,0,1,0,0,0,15.0,1.0172,10.7,8.9289,0.24,0,0,0,0,0,1
2022-23,19,flagged,335,Rashford,MID,69,1,0,1,0,0,0,8.0,1.906,9.0,11.7694,0.48,0,0,0,0,0,1
2022-23,19,flagged,357,Trippier,DEF,59,1,1,1,1,0,0,8.0,2.4096,8.8,11.9216,0.68,0,0,0,0,0,0
2022-23,19,flagged,427,Kane,FWD,116,1,1,1,1,0,0,16.0,2.3368,8.8,13.2779,0.68,0,0,0,0,0,0
2022-23,19,flagged,520,Koulibaly,DEF,55,1,0,1,0,0,0,10.0,3.038,9.0,8.7203,0.48,0,0,1,0,0,1
2022-23,19,flagged,614,Willian,MID,55,1,0,1,0,0,1,15.0,2.316,11.1,6.5125,0.28,0,0,1,0,1,1
2022-23,19,flagged,680,Gakpo,MID,80,0,1,0,1,0,0,0.0,2.658,0.9,12.8597,0.72,1,0,0,0,0,1
2022-23,19,flagged,690,João Félix,FWD,75,0,1,0,1,0,0,-2.0,4.6292,5.0,13.3829,0.72,0,0,1,0,0,0
2022-23,19,flagged,701,Weghorst,FWD,54,0,1,0,1,0,0,0.0,2.3436,0.0,14.3976,0.68,1,0,0,1,0,0
2022-23,20,flagged,107,March,MID,50,1,0,1,0,0,0,19.0,1.154,10.0,6.7966,0.34,0,0,0,0,0,1
2022-23,20,flagged,152,Guaita,GKP,45,0,1,1,1,1,0,6.0,6.5528,5.9,18.6282,0.9,0,0,1,1,1,0
2022-23,20,flagged,154,McArthur,MID,48,0,1,0,1,0,0,0.0,4.2548,0.0,12.3472,0.68,0,0,1,1,0,0
2022-23,20,flagged,171,Olise,MID,54,1,0,1,0,0,0,11.0,3.4076,10.3,9.6942,0.48,0,0,1,0,0,1
2022-23,20,flagged,258,Castagne,DEF,46,0,1,0,1,0,0,1.0,2.1268,1.5,10.6016,0.68,1,0,0,1,0,1
2022-23,20,flagged,283,Salah,MID,129,0,1,0,1,0,0,2.0,2.682,5.5,15.0144,0.68,1,0,0,0,0,0
2022-23,20,flagged,301,De Bruyne,MID,125,0,1,0,1,0,0,5.0,5.7564,5.9,18.4941,0.68,1,0,1,0,0,0
2022-23,20,flagged,302,Stones,DEF,54,0,1,0,1,0,0,1.0,3.4752,1.8,11.0817,0.48,1,1,1,1,0,1
2022-23,20,flagged,303,Mahrez,MID,75,1,0,1,0,0,1,19.0,2.7636,17.1,8.6585,0.28,0,0,1,0,1,1
2022-23,20,flagged,305,Grealish,MID,68,1,0,1,0,0,0,8.0,1.5672,10.7,6.415,0.14,0,0,1,0,0,1
2022-23,20,flagged,318,Haaland,FWD,122,1,0,1,0,0,0,8.0,4.3708,13.1,13.9152,0.48,0,0,1,0,0,1
2022-23,20,flagged,327,De Gea,GKP,49,1,0,1,0,0,0,5.0,6.2224,9.4,18.3205,0.9,0,0,1,0,0,0
2022-23,20,flagged,332,Shaw,DEF,51,1,0,1,0,0,0,4.0,2.0192,13.4,8.4919,0.24,0,0,1,0,0,1
2022-23,20,flagged,335,Rashford,MID,70,1,0,1,0,0,0,12.0,3.686,14.6,10.9375,0.48,0,0,1,0,0,1
2022-23,20,flagged,342,Dalot,DEF,47,0,1,0,1,0,0,0.0,3.5572,-0.2,10.3233,0.48,0,1,1,1,0,0
2022-23,20,flagged,357,Trippier,DEF,60,1,0,1,0,0,0,9.0,2.8076,9.2,10.9479,0.68,0,0,0,0,0,1
2022-23,20,flagged,358,Burn,DEF,45,1,0,1,0,0,0,9.0,0.8256,6.8,3.3652,0.22,0,0,0,0,0,1
2022-23,20,flagged,427,Kane,FWD,116,1,1,1,1,0,0,7.0,4.8396,12.3,13.828,0.68,0,0,1,0,0,0
2022-23,20,flagged,475,Coady,DEF,50,0,1,0,1,0,0,1.0,2.3428,0.8,11.4331,0.68,1,0,0,1,0,0
2022-23,20,flagged,680,Gakpo,MID,80,0,1,0,1,0,0,2.0,2.7236,2.0,14.726,0.72,1,0,0,0,0,0
2022-23,20,flagged,701,Weghorst,FWD,60,0,1,0,1,0,0,2.0,4.5388,3.0,13.4084,0.68,0,0,1,0,0,1
2022-23,21,clean,7,Ødegaard,MID,68,1,1,1,1,0,0,5.0,3.0012,8.5,17.5317,0.68,0,0,0,0,0,0
2022-23,21,clean,10,White,DEF,47,0,1,0,1,0,0,0.0,2.4816,4.1,14.37,0.68,1,0,0,1,0,0
2022-23,21,clean,13,Saka,MID,81,1,0,1,0,0,0,9.0,1.2868,7.1,11.0374,0.34,0,0,0,0,0,1
2022-23,21,clean,16,Gabriel,DEF,52,0,1,0,1,0,0,1.0,2.3632,3.3,14.1793,0.68,1,0,0,1,0,0
2022-23,21,clean,81,Raya,GKP,46,1,0,1,0,0,0,10.0,3.5776,6.0,15.2805,0.9,0,0,0,0,0,1
2022-23,21,clean,107,March,MID,51,1,0,1,0,0,1,2.0,1.276,9.2,7.4496,0.34,0,0,0,0,1,1
