season,gw,movement,player_id,web_name,position,team,season_minutes,recent4_minutes,ctrl_p_start,ctrl_mu,treat_mu,mu_delta,had_prior_strength,new_club,actual_minutes,blank,actual_points
2023-24,8,left,526,Bowen,MID,West Ham,630,360,0.72,3.5476,3.4552,-0.0924,1,0,90.0,0,2
2023-24,8,entered,516,Son,MID,Spurs,550,296,0.72,3.6804,4.26,0.5796,1,0,75.0,0,3
2023-24,8,entered,349,De Bruyne,MID,Man City,22,0,0.72,3.1856,4.2776,1.092,1,0,0.0,1,0
2023-24,8,entered,228,Guéhi,DEF,Crystal Palace,540,270,0.72,2.8008,3.3684,0.5676,1,1,90.0,0,9
2023-24,8,entered,197,Colwill,DEF,Chelsea,619,349,0.72,2.4524,3.3568,0.9044,1,1,90.0,0,2
2023-24,9,left,482,Foderingham,GKP,Sheffield Utd,720,360,0.85,3.9268,3.7012,-0.2256,0,1,90.0,0,2
2023-24,9,left,584,Pau,DEF,Aston Villa,689,360,0.72,2.778,2.8548,0.0768,1,1,90.0,0,2
2023-24,9,left,526,Bowen,MID,West Ham,720,360,0.72,3.3712,3.2784,-0.0928,1,0,90.0,0,8
2023-24,9,left,439,Boly,DEF,Nott'm Forest,608,270,0.72,2.8488,2.306,-0.5428,1,0,77.0,0,6
2023-24,9,left,220,Andersen,DEF,Crystal Palace,720,360,0.72,2.8584,2.72,-0.1384,1,1,90.0,0,0
2023-24,9,left,343,J.Alvarez,FWD,Man City,662,303,0.72,3.2128,4.0112,0.7984,1,0,90.0,0,9
2023-24,9,entered,321,Doughty,DEF,Luton,472,349,0.72,2.6552,3.1916,0.5364,0,1,90.0,0,1
2023-24,9,entered,326,Morris,FWD,Luton,690,420,0.72,2.846,3.1056,0.2596,0,1,81.0,0,2
2023-24,9,entered,361,Ortega Moreno,GKP,Man City,270,0,0.85,3.4288,4.1804,0.7516,1,0,90.0,0,2
2023-24,9,entered,303,Luis Díaz,MID,Liverpool,544,287,0.72,3.2316,4.764,1.5324,1,1,80.0,0,6
2023-24,9,entered,112,Pinnock,DEF,Brentford,720,360,0.72,2.622,3.234,0.612,1,0,90.0,0,7
2023-24,9,entered,313,Virgil,DEF,Liverpool,477,270,0.72,2.7696,3.8696,1.1,1,1,90.0,0,7
2023-24,10,left,228,Guéhi,DEF,Crystal Palace,720,360,0.72,2.9504,2.6332,-0.3172,1,1,90.0,0,1
2023-24,10,left,516,Son,MID,Spurs,706,302,0.72,3.884,4.3212,0.4372,1,0,90.0,0,10
2023-24,10,left,108,Mbeumo,MID,Brentford,810,360,0.72,3.6468,3.3612,-0.2856,1,0,90.0,0,13
2023-24,10,left,275,Leno,GKP,Fulham,810,360,0.85,3.6148,3.3512,-0.2636,1,1,90.0,0,3
2023-24,10,left,373,B.Fernandes,MID,Man Utd,810,360,0.72,3.6228,2.9848,-0.638,1,0,90.0,0,1
2023-24,10,left,119,Wissa,FWD,Brentford,758,339,0.72,3.0496,2.8652,-0.1844,1,0,75.0,0,2
2023-24,10,left,220,Andersen,DEF,Crystal Palace,810,360,0.72,3.2852,2.84,-0.4452,1,1,90.0,0,3
2023-24,10,entered,544,Zouma,DEF,West Ham,810,360,0.72,2.6872,3.0516,0.3644,1,0,90.0,0,2
2023-24,10,entered,291,A.Becker,GKP,Liverpool,810,360,0.85,3.6668,4.6208,0.954,1,1,90.0,0,7
2023-24,10,entered,43,Douglas Luiz,MID,Aston Villa,759,360,0.72,3.1396,3.1912,0.0516,1,0,89.0,0,7
2023-24,10,entered,14,Ødegaard,MID,Arsenal,789,347,0.72,3.5292,4.226,0.6968,1,0,0.0,1,0
2023-24,10,entered,303,Luis Díaz,MID,Liverpool,624,322,0.72,3.0968,4.928,1.8312,1,1,0.0,1,0
2023-24,10,entered,343,J.Alvarez,FWD,Man City,752,303,0.72,2.9916,3.7744,0.7828,1,0,86.0,0,2
2023-24,10,entered,29,White,DEF,Arsenal,810,360,0.72,2.9756,3.3036,0.328,1,0,65.0,0,6
2023-24,11,left,353,Foden,MID,Man City,785,360,0.72,3.4624,5.1916,1.7292,1,0,45.0,0,6
2023-24,11,left,265,Tarkowski,DEF,Everton,900,360,0.72,2.798,2.1332,-0.6648,1,1,90.0,0,1
2023-24,11,left,112,Pinnock,DEF,Brentford,900,360,0.72,2.8428,2.8608,0.018,1,0,90.0,0,1
2023-24,11,left,275,Leno,GKP,Fulham,900,360,0.85,4.016,3.7584,-0.2576,1,1,90.0,0,3
2023-24,11,left,119,Wissa,FWD,Brentford,833,324,0.72,3.0508,3.098,0.0472,1,0,88.0,0,2
2023-24,11,left,504,Maddison,MID,Spurs,837,333,0.72,3.56,3.6236,0.0636,1,1,45.0,0,1
2023-24,11,left,511,Romero,DEF,Spurs,823,360,0.72,2.8812,2.7848,-0.0964,1,0,32.0,0,-4
2023-24,11,entered,482,Foderingham,GKP,Sheffield Utd,900,360,0.85,3.7396,4.3136,0.574,0,1,90.0,0,2
2023-24,11,entered,228,Guéhi,DEF,Crystal Palace,810,360,0.72,2.5416,3.1744,0.6328,1,1,90.0,0,5
2023-24,11,entered,362,Palmer,MID,Chelsea,422,335,0.72,2.86,3.0036,0.1436,1,1,90.0,0,12
2023-24,11,entered,343,J.Alvarez,FWD,Man City,838,333,0.72,3.2256,4.7876,1.562,1,0,70.0,0,2
2023-24,11,entered,27,Trusty,DEF,Sheffield Utd,285,281,0.72,2.3544,2.7652,0.4108,0,1,90.0,0,2
2023-24,11,entered,220,Andersen,DEF,Crystal Palace,900,360,0.72,2.6864,3.356,0.6696,1,1,90.0,0,5
2023-24,11,entered,349,De Bruyne,MID,Man City,22,0,0.72,3.6132,6.2792,2.666,1,0,0.0,1,0
2023-24,12,left,362,Palmer,MID,Chelsea,512,348,0.72,3.2504,2.6412,-0.6092,1,1,90.0,0,6
2023-24,12,left,108,Mbeumo,MID,Brentford,990,360,0.72,3.8888,3.3084,-0.5804,1,0,90.0,0,2
2023-24,12,left,373,B.Fernandes,MID,Man Utd,990,360,0.72,3.6876,3.9044,0.2168,1,0,90.0,0,3
2023-24,12,entered,43,Douglas Luiz,MID,Aston Villa,933,354,0.72,3.2432,3.3492,0.106,1,0,90.0,0,2
2023-24,12,entered,516,Son,MID,Spurs,886,336,0.72,3.7804,4.3848,0.6044,1,0,90.0,0,2
2023-24,12,entered,5,Gabriel,DEF,Arsenal,654,270,0.72,2.5724,3.3264,0.754,1,0,90.0,0,2
2023-24,13,left,112,Pinnock,DEF,Brentford,1080,360,0.72,2.9536,2.3988,-0.5548,1,0,90.0,0,2
2023-24,13,left,362,Palmer,MID,Chelsea,602,353,0.72,3.0456,3.1408,0.0952,1,1,74.0,0,2
2023-24,13,left,275,Leno,GKP,Fulham,1080,360,0.85,3.8948,4.4468,0.552,1,1,90.0,0,2
2023-24,13,left,430,Trippier,DEF,Newcastle,1037,338,0.72,3.3224,3.1996,-0.1228,1,0,90.0,0,1
2023-24,13,entered,688,Castagne,DEF,Fulham,737,360,0.72,2.5868,3.1232,0.5364,1,0,90.0,0,1
2023-24,13,entered,281,Ream,DEF,Fulham,963,360,0.72,2.7648,3.1944,0.4296,1,1,90.0,0,0
2023-24,13,entered,482,Foderingham,GKP,Sheffield Utd,1080,360,0.85,3.7512,4.3508,0.5996,0,1,90.0,0,3
2023-24,13,entered,373,B.Fernandes,MID,Man Utd,1080,360,0.72,3.3608,3.8648,0.504,1,0,90.0,0,6
2023-24,14,left,77,Neto,GKP,Bournemouth,990,180,0.85,3.7068,3.1408,-0.566,1,0,90.0,0,1
2023-24,14,left,430,Trippier,DEF,Newcastle,1127,360,0.72,3.306,3.2756,-0.0304,1,0,90.0,0,12
2023-24,14,left,526,Bowen,MID,West Ham,1080,270,0.72,3.7876,3.6812,-0.1064,1,0,90.0,0,2
2023-24,14,left,112,Pinnock,DEF,Brentford,1170,360,0.72,2.832,2.8384,0.0064,1,0,90.0,0,2
2023-24,14,left,211,N.Jackson,FWD,Chelsea,916,338,0.72,3.3168,3.5436,0.2268,1,1,71.0,0,5
2023-24,14,entered,482,Foderingham,GKP,Sheffield Utd,1170,360,0.85,3.4408,4.0952,0.6544,0,1,90.0,0,0
2023-24,14,entered,293,Darwin,FWD,Liverpool,680,343,0.72,3.3604,4.486,1.1256,1,1,90.0,0,2
2023-24,14,entered,20,Saliba,DEF,Arsenal,1170,360,0.72,2.8228,3.674,0.8512,1,0,90.0,0,1
2023-24,14,entered,25,Tomiyasu,DEF,Arsenal,505,294,0.72,2.542,3.4268,0.8848,1,0,78.0,0,11
2023-24,14,entered,349,De Bruyne,MID,Man City,22,0,0.72,3.6988,5.4532,1.7544,1,0,0.0,1,0
2023-24,15,left,265,Tarkowski,DEF,Everton,1260,360,0.72,2.764,2.2688,-0.4952,1,1,90.0,0,6
2023-24,15,left,43,Douglas Luiz,MID,Aston Villa,1203,355,0.72,3.2416,2.6884,-0.5532,1,0,90.0,0,3
2023-24,15,left,108,Mbeumo,MID,Brentford,1247,347,0.72,4.0236,4.0176,-0.006,1,0,39.0,0,6
2023-24,15,left,377,Dalot,DEF,Man Utd,1104,360,0.72,2.8552,2.6896,-0.1656,1,0,90.0,0,1
2023-24,15,left,506,Pedro Porro,DEF,Spurs,1167,360,0.72,3.0072,3.2264,0.2192,1,0,90.0,0,5
2023-24,15,left,60,Watkins,FWD,Aston Villa,1220,360,0.72,3.7756,3.06,-0.7156,1,0,89.0,0,1
2023-24,15,entered,353,Foden,MID,Man City,1082,297,0.72,3.1924,4.2348,1.0424,1,0,72.0,0,3
2023-24,15,entered,228,Guéhi,DEF,Crystal Palace,1170,360,0.72,2.6904,3.4144,0.724,1,1,90.0,0,1
2023-24,15,entered,293,Darwin,FWD,Liverpool,770,354,0.72,3.0792,4.042,0.9628,1,1,23.0,0,3
2023-24,15,entered,234,Mitchell,DEF,Crystal Palace,1239,360,0.72,2.6068,3.2356,0.6288,1,1,28.0,0,1
2023-24,15,entered,591,Willian,MID,Fulham,893,274,0.72,3.0092,3.5516,0.5424,1,1,62.0,0,6
2023-24,15,entered,220,Andersen,DEF,Crystal Palace,1260,360,0.72,2.822,3.446,0.624,1,1,90.0,0,1
2023-24,16,left,482,Foderingham,GKP,Sheffield Utd,1350,360,0.85,3.7628,3.6948,-0.068,0,1,90.0,0,9
2023-24,16,left,516,Son,MID,Spurs,1243,357,0.72,4.2224,4.6328,0.4104,1,0,90.0,0,17
2023-24,16,left,265,Tarkowski,DEF,Everton,1350,360,0.72,2.8808,2.188,-0.6928,1,1,90.0,0,6
2023-24,16,left,43,Douglas Luiz,MID,Aston Villa,1293,360,0.72,3.4164,3.1436,-0.2728,1,0,90.0,0,2
2023-24,16,left,557,Hee Chan,MID,Wolves,1041,360,0.72,3.2684,3.2184,-0.05,1,0,90.0,0,2
2023-24,16,left,220,Andersen,DEF,Crystal Palace,1350,360,0.72,2.9036,2.1212,-0.7824,1,1,90.0,0,0
2023-24,16,left,60,Watkins,FWD,Aston Villa,1309,359,0.72,3.6452,3.4816,-0.1636,1,0,90.0,0,2
2023-24,16,entered,353,Foden,MID,Man City,1154,324,0.72,3.1756,4.2864,1.1108,1,0,90.0,0,2
2023-24,16,entered,313,Virgil,DEF,Liverpool,1107,360,0.72,2.6236,3.468,0.8444,1,1,90.0,0,2
2023-24,16,entered,392,McTominay,MID,Man Utd,786,360,0.72,3.0164,3.4912,0.4748,1,0,90.0,0,2
2023-24,16,entered,569,José Sá,GKP,Wolves,1192,202,0.85,3.4416,3.898,0.4564,1,0,90.0,0,2
2023-24,16,entered,373,B.Fernandes,MID,Man Utd,1350,360,0.72,3.7272,4.8424,1.1152,1,0,90.0,0,1
2023-24,16,entered,343,J.Alvarez,FWD,Man City,1229,321,0.72,2.96,3.8868,0.9268,1,0,90.0,0,5
2023-24,16,entered,377,Dalot,DEF,Man Utd,1194,360,0.72,2.7656,3.444,0.6784,1,0,90.0,0,1
2023-24,17,left,353,Foden,MID,Man City,1244,324,0.72,3.5556,4.648,1.0924,1,0,90.0,0,5
2023-24,17,left,430,Trippier,DEF,Newcastle,1392,355,0.72,3.4328,3.56,0.1272,1,0,0.0,1,0
2023-24,17,left,526,Bowen,MID,West Ham,1350,270,0.72,3.8812,3.9092,0.028,1,0,90.0,0,8
2023-24,17,left,112,Pinnock,DEF,Brentford,1440,360,0.72,2.8404,2.822,-0.0184,1,0,90.0,0,1
2023-24,17,left,275,Leno,GKP,Fulham,1440,360,0.85,3.5088,3.262,-0.2468,1,1,90.0,0,3
2023-24,17,left,664,Ward-Prowse,MID,West Ham,1322,360,0.72,3.3136,3.3276,0.014,1,1,90.0,0,3
2023-24,17,left,31,Zinchenko,DEF,Arsenal,959,296,0.72,3.02,3.1572,0.1372,1,0,90.0,0,8
2023-24,17,entered,516,Son,MID,Spurs,1333,357,0.72,4.0396,5.4396,1.4,1,0,87.0,0,2
2023-24,17,entered,293,Darwin,FWD,Liverpool,866,270,0.72,3.4412,4.3368,0.8956,1,1,77.0,0,1
2023-24,17,entered,524,Areola,GKP,West Ham,1260,180,0.85,3.296,3.88,0.584,1,0,0.0,1,0
2023-24,17,entered,341,Akanji,DEF,Man City,1081,271,0.72,2.4472,3.6152,1.168,1,0,0.0,1,0
2023-24,17,entered,311,Tsimikas,DEF,Liverpool,538,270,0.72,2.7364,3.278,0.5416,1,1,90.0,0,7
2023-24,17,entered,344,Bernardo,MID,Man City,1088,360,0.72,3.2448,4.1536,0.9088,1,0,90.0,0,2
2023-24,17,entered,506,Pedro Porro,DEF,Spurs,1347,360,0.72,2.65,3.4844,0.8344,1,0,90.0,0,8
2023-24,18,left,43,Douglas Luiz,MID,Aston Villa,1383,270,0.72,3.3284,3.3076,-0.0208,1,0,90.0,0,8
2023-24,18,entered,303,Luis Díaz,MID,Liverpool,997,323,0.72,2.9964,3.6556,0.6592,1,1,67.0,0,2
2023-24,19,left,482,Foderingham,GKP,Sheffield Utd,1620,360,0.85,3.8468,3.788,-0.0588,0,1,90.0,0,2
2023-24,19,left,516,Son,MID,Spurs,1510,354,0.72,3.9772,4.3784,0.4012,1,0,90.0,0,5
2023-24,19,left,211,N.Jackson,FWD,Chelsea,1269,282,0.72,3.3944,3.4188,0.0244,1,1,90.0,0,2
2023-24,19,left,85,Solanke,FWD,Bournemouth,1515,267,0.68,3.376,2.99,-0.386,1,0,90.0,0,6
2023-24,19,left,373,B.Fernandes,MID,Man Utd,1530,270,0.72,3.7584,3.9852,0.2268,1,0,90.0,0,1
2023-24,19,entered,290,Alexander-Arnold,DEF,Liverpool,1318,360,0.72,3.1656,4.5784,1.4128,1,1,90.0,0,8
2023-24,19,entered,291,A.Becker,GKP,Liverpool,1440,270,0.85,3.1724,4.2736,1.1012,1,1,90.0,0,6
2023-24,19,entered,343,J.Alvarez,FWD,Man City,1409,247,0.68,2.8572,4.1316,1.2744,1,0,90.0,0,8
2023-24,19,entered,344,Bernardo,MID,Man City,1178,270,0.72,2.7984,4.1192,1.3208,1,0,90.0,0,13
2023-24,19,entered,349,De Bruyne,MID,Man City,22,0,0.72,3.168,5.3064,2.1384,1,0,0.0,1,0
2023-24,20,left,236,Olise,MID,Crystal Palace,585,292,0.72,3.6444,3.5608,-0.0836,1,1,90.0,0,15
2023-24,20,left,557,Hee Chan,MID,Wolves,1356,315,0.72,3.4952,3.3232,-0.172,1,0,90.0,0,6
2023-24,20,left,526,Bowen,MID,West Ham,1617,357,0.72,3.9056,3.7912,-0.1144,1,0,90.0,0,3
2023-24,20,left,275,Leno,GKP,Fulham,1710,360,0.85,3.7016,3.0076,-0.694,1,1,90.0,0,1
2023-24,20,left,313,Virgil,DEF,Liverpool,1467,360,0.72,3.0896,3.7664,0.6768,1,1,90.0,0,1
2023-24,20,left,60,Watkins,FWD,Aston Villa,1669,360,0.72,3.7236,3.7668,0.0432,1,0,90.0,0,8
2023-24,20,entered,353,Foden,MID,Man City,1424,270,0.72,3.5684,5.0008,1.4324,1,0,90.0,0,12
2023-24,20,entered,450,Johnson,MID,Spurs,990,275,0.72,2.7992,3.8648,1.0656,1,1,81.0,0,6
2023-24,20,entered,135,João Pedro,FWD,Brighton,1048,300,0.72,3.3092,3.4928,0.1836,1,1,90.0,0,2
2023-24,20,entered,584,Pau,DEF,Aston Villa,1489,170,0.68,2.546,3.1352,0.5892,1,1,28.0,0,1
2023-24,20,entered,49,Martinez,GKP,Aston Villa,1620,360,0.85,3.3216,4.0348,0.7132,1,0,90.0,0,1
2023-24,20,entered,349,De Bruyne,MID,Man City,22,0,0.72,3.5192,5.4868,1.9676,1,0,0.0,1,0
2023-24,21,left,482,Foderingham,GKP,Sheffield Utd,1800,360,0.85,3.6692,3.6808,0.0116,0,1,90.0,0,2
2023-24,21,left,134,Gross,MID,Brighton,1551,360,0.72,3.442,3.74,0.298,1,0,90.0,0,3
2023-24,21,left,430,Trippier,DEF,Newcastle,1572,180,0.68,3.3136,2.316,-0.9976,1,0,90.0,0,1
2023-24,21,left,85,Solanke,FWD,Bournemouth,1695,270,0.72,3.6244,2.73,-0.8944,1,0,82.0,0,2
2023-24,21,left,506,Pedro Porro,DEF,Spurs,1707,360,0.72,3.004,3.068,0.064,1,0,90.0,0,6
2023-24,21,entered,353,Foden,MID,Man City,1514,270,0.72,3.2916,4.2216,0.93,1,0,90.0,0,2
2023-24,21,entered,148,Steele,GKP,Brighton,990,180,0.85,3.0548,3.7324,0.6776,1,0,90.0,0,10
2023-24,21,entered,342,Aké,DEF,Man City,1005,270,0.72,2.5528,3.5288,0.976,1,0,90.0,0,1
2023-24,21,entered,343,J.Alvarez,FWD,Man City,1589,270,0.72,3.3116,4.4052,1.0936,1,0,90.0,0,2
2023-24,21,entered,313,Virgil,DEF,Liverpool,1557,360,0.72,2.6016,4.0852,1.4836,1,1,90.0,0,6
2023-24,22,left,362,Palmer,MID,Chelsea,1240,270,0.72,3.7452,3.3444,-0.4008,1,1,84.0,0,2
2023-24,22,left,275,Leno,GKP,Fulham,1890,360,0.85,3.6416,3.9492,0.3076,1,1,90.0,0,8
2023-24,22,left,236,Olise,MID,Crystal Palace,675,270,0.72,3.638,3.5076,-0.1304,1,1,69.0,0,16
2023-24,22,left,415,Isak,FWD,Newcastle,1136,322,0.72,3.586,3.8148,0.2288,1,0,42.0,0,1
2023-24,22,entered,8,G.Jesus,FWD,Arsenal,1014,270,0.72,2.9884,4.076,1.0876,1,0,77.0,0,10
2023-24,22,entered,353,Foden,MID,Man City,1604,270,0.72,3.6172,5.4828,1.8656,1,0,76.0,0,6
2023-24,22,entered,524,Areola,GKP,West Ham,1620,360,0.85,3.6288,4.1188,0.49,1,0,90.0,0,3
2023-24,22,entered,664,Ward-Prowse,MID,West Ham,1772,360,0.72,3.3704,4.0248,0.6544,1,1,90.0,0,10
2023-24,23,left,5,Gabriel,DEF,Arsenal,1634,350,0.72,3.0372,2.4036,-0.6336,1,0,90.0,0,-1
2023-24,23,left,135,João Pedro,FWD,Brighton,1298,340,0.72,3.5544,3.6924,0.138,1,1,87.0,0,8
2023-24,23,left,14,Ødegaard,MID,Arsenal,1689,360,0.72,3.5904,3.514,-0.0764,1,0,90.0,0,2
2023-24,23,left,430,Trippier,DEF,Newcastle,1752,270,0.72,3.5364,3.7532,0.2168,1,0,90.0,0,9
2023-24,23,left,373,B.Fernandes,MID,Man Utd,1890,360,0.72,3.5088,3.8384,0.3296,1,0,90.0,0,6
2023-24,23,left,85,Solanke,FWD,Bournemouth,1867,352,0.72,3.6364,3.606,-0.0304,1,0,90.0,0,2
2023-24,23,entered,353,Foden,MID,Man City,1680,346,0.72,3.2096,4.4276,1.218,1,0,90.0,0,20
2023-24,23,entered,293,Darwin,FWD,Liverpool,1291,326,0.72,3.48,4.4708,0.9908,1,1,32.0,0,0
2023-24,23,entered,197,Colwill,DEF,Chelsea,1597,237,0.68,2.46,3.3924,0.9324,1,1,0.0,1,0
2023-24,23,entered,203,Gusto,DEF,Chelsea,933,315,0.72,2.63,3.4928,0.8628,1,1,80.0,0,0
2023-24,23,entered,343,J.Alvarez,FWD,Man City,1765,356,0.72,3.4996,4.9008,1.4012,1,0,90.0,0,2
2023-24,23,entered,349,De Bruyne,MID,Man City,113,91,0.72,3.3188,4.802,1.4832,1,0,90.0,0,5
2023-24,24,left,524,Areola,GKP,West Ham,1755,315,0.85,3.7024,2.96,-0.7424,1,0,90.0,0,0
2023-24,24,left,526,Bowen,MID,West Ham,1977,360,0.72,3.7232,3.4812,-0.242,1,0,90.0,0,2
2023-24,24,left,220,Andersen,DEF,Crystal Palace,2070,360,0.82,3.0148,2.8348,-0.18,1,1,90.0,0,1
2023-24,24,left,664,Ward-Prowse,MID,West Ham,1952,360,0.72,3.504,3.2692,-0.2348,1,1,90.0,0,2
2023-24,24,left,506,Pedro Porro,DEF,Spurs,1977,360,0.72,3.5276,3.6792,0.1516,1,0,90.0,0,2
2023-24,24,left,60,Watkins,FWD,Aston Villa,2029,360,0.82,4.28,4.2064,-0.0736,1,0,90.0,0,2
2023-24,24,left,511,Romero,DEF,Spurs,1440,270,0.72,3.0508,2.9416,-0.1092,1,0,90.0,0,2
2023-24,24,entered,353,Foden,MID,Man City,1770,346,0.72,3.6564,6.0036,2.3472,1,0,90.0,0,3
2023-24,24,entered,290,Alexander-Arnold,DEF,Liverpool,1577,169,0.68,3.47,5.044,1.574,1,1,45.0,0,4
2023-24,24,entered,293,Darwin,FWD,Liverpool,1323,275,0.72,4.006,5.6288,1.6228,1,1,90.0,0,6
2023-24,24,entered,687,Petrović,GKP,Chelsea,636,360,0.85,3.378,4.0356,0.6576,1,1,90.0,0,3
2023-24,24,entered,688,Castagne,DEF,Fulham,1485,296,0.72,2.6776,3.3064,0.6288,1,0,90.0,0,2
2023-24,24,entered,591,Willian,MID,Fulham,1349,349,0.72,3.1808,3.8736,0.6928,1,1,84.0,0,5
2023-24,24,entered,407,Burn,DEF,Newcastle,1490,324,0.72,2.2848,3.1076,0.8228,1,0,90.0,0,1
2023-24,25,left,112,Pinnock,DEF,Brentford,2070,360,0.82,5.7336,3.5752,-2.1584,1,0,0.0,1,0
2023-24,25,left,330,Osho,DEF,Luton,1136,360,0.72,4.4056,3.4564,-0.9492,0,1,180.0,0,0
2023-24,25,left,108,Mbeumo,MID,Brentford,1286,0,0.48,5.9616,4.886,-1.0756,1,0,0.0,1,0
2023-24,25,left,101,Flekken,GKP,Brentford,1935,360,0.85,5.9448,3.9296,-2.0152,1,1,180.0,0,6
2023-24,25,entered,506,Pedro Porro,DEF,Spurs,2067,360,0.82,3.9356,4.848,0.9124,1,0,0.0,1,0
2023-24,25,entered,106,Jensen,MID,Brentford,1280,290,0.72,5.0716,4.4968,-0.5748,1,0,86.0,0,3
2023-24,25,entered,427,Schär,DEF,Newcastle,2083,360,0.82,3.2228,4.1328,0.91,1,0,90.0,0,3
2023-24,25,entered,614,Kaminski,GKP,Luton,2070,360,0.85,5.8432,4.7872,-1.056,0,1,180.0,0,7
2023-24,26,left,524,Areola,GKP,West Ham,1935,315,0.85,3.6568,3.5176,-0.1392,1,0,90.0,0,2
2023-24,26,left,430,Trippier,DEF,Newcastle,2022,360,0.82,3.4104,2.814,-0.5964,1,0,90.0,0,0
2023-24,26,left,526,Bowen,MID,West Ham,2157,360,0.82,3.9424,4.0108,0.0684,1,0,90.0,0,20
2023-24,26,left,85,Solanke,FWD,Bournemouth,2137,360,0.82,4.4876,3.2044,-1.2832,1,0,90.0,0,2
2023-24,26,left,373,B.Fernandes,MID,Man Utd,2160,360,0.82,3.9336,4.2888,0.3552,1,0,90.0,0,4
2023-24,26,left,377,Dalot,DEF,Man Utd,2004,360,0.82,3.0436,3.0044,-0.0392,1,0,90.0,0,1
2023-24,26,entered,353,Foden,MID,Man City,2040,436,0.82,3.7064,6.3444,2.638,1,0,90.0,0,11
2023-24,26,entered,482,Foderingham,GKP,Sheffield Utd,2198,308,0.85,3.2176,3.8652,0.6476,0,1,0.0,1,0
2023-24,26,entered,234,Mitchell,DEF,Crystal Palace,2077,360,0.72,2.476,3.1184,0.6424,1,1,90.0,0,5
2023-24,26,entered,14,Ødegaard,MID,Arsenal,1959,360,0.72,3.7672,4.3312,0.564,1,0,75.0,0,2
2023-24,26,entered,343,J.Alvarez,FWD,Man City,2082,403,0.82,3.7252,6.4948,2.7696,1,0,15.0,0,1
2023-24,26,entered,220,Andersen,DEF,Crystal Palace,2250,360,0.82,2.962,3.7168,0.7548,1,1,90.0,0,6
2023-24,27,left,482,Foderingham,GKP,Sheffield Utd,2198,270,0.85,3.6512,2.942,-0.7092,0,1,0.0,1,0
2023-24,27,left,516,Son,MID,Spurs,1808,118,0.68,3.9876,4.5652,0.5776,1,0,89.0,0,7
2023-24,27,left,43,Douglas Luiz,MID,Aston Villa,2148,315,0.82,3.776,3.8116,0.0356,1,0,90.0,0,4
2023-24,27,left,427,Schär,DEF,Newcastle,2263,360,0.82,3.1904,3.9168,0.7264,1,0,90.0,0,12
2023-24,27,left,85,Solanke,FWD,Bournemouth,2227,360,0.82,3.898,3.4896,-0.4084,1,0,88.0,0,2
2023-24,27,entered,293,Darwin,FWD,Liverpool,1458,167,0.68,3.366,6.0412,2.6752,1,1,30.0,0,5
2023-24,27,entered,409,Dubravka,GKP,Newcastle,994,270,0.85,3.5248,4.2728,0.748,1,0,90.0,0,7
2023-24,27,entered,14,Ødegaard,MID,Arsenal,2034,345,0.82,3.7772,4.4676,0.6904,1,0,90.0,0,10
2023-24,27,entered,303,Luis Díaz,MID,Liverpool,1652,349,0.72,3.2784,5.2292,1.9508,1,1,90.0,0,3
2023-24,27,entered,313,Virgil,DEF,Liverpool,2097,360,0.82,2.7876,4.236,1.4484,1,1,90.0,0,6
2023-24,28,left,393,Mengi,DEF,Luton,1580,270,0.72,3.9576,4.5124,0.5548,0,1,151.0,0,2
2023-24,28,left,308,Salah,MID,Liverpool,1786,46,0.55,4.6592,4.4808,-0.1784,1,1,29.0,0,1
2023-24,28,left,77,Neto,GKP,Bournemouth,2160,360,0.85,6.986,5.836,-1.15,1,0,180.0,0,4
2023-24,28,entered,86,Tavernier,MID,Bournemouth,1710,315,0.72,5.8808,5.0736,-0.8072,1,0,106.0,0,3
2023-24,28,entered,5,Gabriel,DEF,Arsenal,2084,360,0.82,3.3568,3.8628,0.506,1,0,90.0,0,1
2023-24,28,entered,614,Kaminski,GKP,Luton,2340,360,0.85,5.7488,6.5176,0.7688,0,1,180.0,0,4
2023-24,29,left,256,Iwobi,MID,Fulham,1538,293,0.72,3.4176,3.3868,-0.0308,1,1,81.0,0,3
2023-24,29,left,528,Coufal,DEF,West Ham,2302,345,0.82,2.7696,2.6908,-0.0788,1,0,90.0,0,7
2023-24,29,left,275,Leno,GKP,Fulham,2520,360,0.85,3.5856,2.9788,-0.6068,1,1,90.0,0,7
2023-24,29,entered,504,Maddison,MID,Spurs,1398,254,0.68,3.1196,3.6168,0.4972,1,1,65.0,0,2
2023-24,29,entered,114,Roerslev,DEF,Brentford,1406,347,0.72,2.2288,2.8296,0.6008,1,0,58.0,0,1
2023-24,29,entered,614,Kaminski,GKP,Luton,2520,450,0.85,3.2224,3.706,0.4836,0,1,90.0,0,2
2023-24,30,left,43,Douglas Luiz,MID,Aston Villa,2418,360,0.82,3.9112,4.034,0.1228,1,0,90.0,0,3
2023-24,30,left,427,Schär,DEF,Newcastle,2443,270,0.82,3.3488,3.5192,0.1704,1,0,90.0,0,1
2023-24,30,left,85,Solanke,FWD,Bournemouth,2495,358,0.82,4.2804,4.0416,-0.2388,1,0,84.0,0,7
2023-24,30,left,77,Neto,GKP,Bournemouth,2340,360,0.85,3.5024,3.4056,-0.0968,1,0,90.0,0,2
2023-24,30,entered,303,Luis Díaz,MID,Liverpool,1832,180,0.68,3.55,4.7176,1.1676,1,1,88.0,0,10
