season,gw,team_id,short_name,sh0,sa0,sh1,sa1,replaced
2025-26,26,18,TOT,1120,1120,1165,1175,1
2025-26,26,19,WHU,1095,1130,1075,1075,1
2025-26,26,20,WOL,975,1060,1070,1085,1
2025-26,27,1,ARS,1305,1355,1300,1365,1
2025-26,27,2,AVL,1135,1230,1155,1225,1
2025-26,27,3,BUR,975,1045,975,1090,1
2025-26,27,4,BOU,1150,1235,1130,1205,1
2025-26,27,5,BRE,1135,1215,1140,1225,1
2025-26,27,6,BHA,1170,1250,1145,1195,1
2025-26,27,7,CHE,1190,1195,1205,1220,1
2025-26,27,8,CRY,1160,1185,1160,1165,1
2025-26,27,9,EVE,1135,1160,1135,1165,1
2025-26,27,10,FUL,1105,1200,1095,1165,1
2025-26,27,11,LEE,1100,1205,1090,1200,1
2025-26,27,12,LIV,1180,1250,1215,1245,1
2025-26,27,13,MCI,1265,1355,1255,1350,1
2025-26,27,14,MUN,1180,1250,1180,1240,1
2025-26,27,15,NEW,1120,1205,1150,1220,1
2025-26,27,16,NFO,1125,1165,1080,1145,1
2025-26,27,17,SUN,1055,1150,1070,1220,1
2025-26,27,18,TOT,1120,1120,1145,1160,1
2025-26,27,19,WHU,1095,1130,1085,1100,1
2025-26,27,20,WOL,975,1060,1030,1060,1
2025-26,28,1,ARS,1305,1355,1300,1365,1
2025-26,28,2,AVL,1135,1230,1155,1225,1
2025-26,28,3,BUR,975,1045,975,1090,1
2025-26,28,4,BOU,1150,1235,1130,1205,1
2025-26,28,5,BRE,1135,1215,1140,1225,1
2025-26,28,6,BHA,1170,1250,1145,1195,1
2025-26,28,7,CHE,1190,1195,1205,1220,1
2025-26,28,8,CRY,1160,1185,1160,1165,1
2025-26,28,9,EVE,1135,1160,1135,1165,1
2025-26,28,10,FUL,1105,1200,1095,1165,1
2025-26,28,11,LEE,1100,1205,1090,1200,1
2025-26,28,12,LIV,1180,1250,1215,1245,1
2025-26,28,13,MCI,1265,1355,1255,1350,1
2025-26,28,14,MUN,1180,1250,1180,1240,1
2025-26,28,15,NEW,1120,1205,1150,1220,1
2025-26,28,16,NFO,1125,1165,1080,1145,1
2025-26,28,17,SUN,1055,1150,1070,1220,1
2025-26,28,18,TOT,1120,1120,1145,1160,1
2025-26,28,19,WHU,1095,1130,1085,1100,1
2025-26,28,20,WOL,975,1060,1030,1060,1
2025-26,29,1,ARS,1305,1355,1300,1365,1
2025-26,29,2,AVL,1135,1230,1155,1225,1
2025-26,29,3,BUR,975,1045,975,1090,1
2025-26,29,4,BOU,1150,1235,1130,1205,1
2025-26,29,5,BRE,1135,1215,1140,1225,1
2025-26,29,6,BHA,1170,1250,1145,1195,1
2025-26,29,7,CHE,1190,1195,1205,1220,1
2025-26,29,8,CRY,1160,1185,1160,1165,1
2025-26,29,9,EVE,1135,1160,1135,1165,1
2025-26,29,10,FUL,1105,1200,1095,1165,1
2025-26,29,11,LEE,1100,1205,1090,1200,1
2025-26,29,12,LIV,1180,1250,1215,1245,1
2025-26,29,13,MCI,1265,1355,1255,1350,1
2025-26,29,14,MUN,1180,1250,1180,1240,1
2025-26,29,15,NEW,1120,1205,1150,1220,1
2025-26,29,16,NFO,1125,1165,1080,1145,1
2025-26,29,17,SUN,1055,1150,1070,1220,1
2025-26,29,18,TOT,1120,1120,1145,1160,1
2025-26,29,19,WHU,1095,1130,1085,1100,1
2025-26,29,20,WOL,975,1060,1030,1060,1
2025-26,30,1,ARS,1305,1355,1300,1365,1
2025-26,30,2,AVL,1135,1230,1155,1225,1
2025-26,30,3,BUR,975,1045,975,1090,1
2025-26,30,4,BOU,1150,1235,1130,1205,1
2025-26,30,5,BRE,1135,1215,1140,1225,1
2025-26,30,6,BHA,1170,1250,1145,1195,1
2025-26,30,7,CHE,1190,1195,1205,1220,1
2025-26,30,8,CRY,1160,1185,1160,1165,1
2025-26,30,9,EVE,1135,1160,1135,1165,1
2025-26,30,10,FUL,1105,1200,1095,1165,1
2025-26,30,11,LEE,1100,1205,1090,1200,1
2025-26,30,12,LIV,1180,1250,1215,1245,1
2025-26,30,13,MCI,1265,1355,1255,1350,1
2025-26,30,14,MUN,1180,1250,1180,1240,1
2025-26,30,15,NEW,1120,1205,1150,1220,1
2025-26,30,16,NFO,1125,1165,1080,1145,1
2025-26,30,17,SUN,1055,1150,1070,1220,1
2025-26,30,18,TOT,1120,1120,1145,1160,1
2025-26,30,19,WHU,1095,1130,1085,1100,1
2025-26,30,20,WOL,975,1060,1030,1060,1
2025-26,31,1,ARS,1305,1355,1300,1365,1
2025-26,31,2,AVL,1135,1230,1155,1225,1
2025-26,31,3,BUR,975,1045,975,1090,1
2025-26,31,4,BOU,1150,1235,1130,1205,1
2025-26,31,5,BRE,1135,1215,1140,1225,1
2025-26,31,6,BHA,1170,1250,1145,1195,1
2025-26,31,7,CHE,1190,1195,1205,1220,1
2025-26,31,8,CRY,1160,1185,1160,1165,1
2025-26,31,9,EVE,1135,1160,1135,1165,1
2025-26,31,10,FUL,1105,1200,1095,1165,1
2025-26,31,11,LEE,1100,1205,1090,1200,1
2025-26,31,12,LIV,1180,1250,1215,1245,1
2025-26,31,13,MCI,1265,1355,1255,1350,1
2025-26,31,14,MUN,1180,1250,1180,1240,1
2025-26,31,15,NEW,1120,1205,1150,1220,1
2025-26,31,16,NFO,1125,1165,1080,1145,1
2025-26,31,17,SUN,1055,1150,1070,1220,1
2025-26,31,18,TOT,1120,1120,1145,1160,1
2025-26,31,19,WHU,1095,1130,1085,1100,1
2025-26,31,20,WOL,975,1060,1030,1060,1
2025-26,32,1,ARS,1305,1355,1305,1365,1
2025-26,32,2,AVL,1135,1230,1140,1220,1
2025-26,32,3,BUR,975,1045,975,1080,1
2025-26,32,4,BOU,1150,1235,1140,1215,1
2025-26,32,5,BRE,1135,1215,1150,1215,1
2025-26,32,6,BHA,1170,1250,1160,1230,1
2025-26,32,7,CHE,1190,1195,1205,1210,1
2025-26,32,8,CRY,1160,1185,1165,1175,1
2025-26,32,9,EVE,1135,1160,1135,1180,1
2025-26,32,11,LEE,1100,1205,1095,1185,1
2025-26,32,12,LIV,1180,1250,1195,1240,1
2025-26,32,13,MCI,1265,1355,1245,1350,1
2025-26,32,14,MUN,1180,1250,1190,1255,1
2025-26,32,15,NEW,1120,1205,1135,1215,1
2025-26,32,16,NFO,1125,1165,1090,1135,1
2025-26,32,17,SUN,1055,1150,1075,1190,1
2025-26,32,18,TOT,1120,1120,1100,1100,1
2025-26,32,19,WHU,1095,1130,1090,1100,1
2025-26,32,20,WOL,975,1060,1050,1070,1
2025-26,33,1,ARS,1305,1355,1305,1365,1
2025-26,33,2,AVL,1135,1230,1140,1220,1
2025-26,33,3,BUR,975,1045,975,1080,1
2025-26,33,4,BOU,1150,1235,1140,1215,1
2025-26,33,5,BRE,1135,1215,1150,1215,1
2025-26,33,6,BHA,1170,1250,1160,1230,1
2025-26,33,7,CHE,1190,1195,1205,1210,1
2025-26,33,8,CRY,1160,1185,1165,1175,1
2025-26,33,9,EVE,1135,1160,1135,1180,1
2025-26,33,11,LEE,1100,1205,1095,1185,1
2025-26,33,12,LIV,1180,1250,1195,1240,1
2025-26,33,13,MCI,1265,1355,1245,1350,1
2025-26,33,14,MUN,1180,1250,1190,1255,1
2025-26,33,15,NEW,1120,1205,1135,1215,1
2025-26,33,16,NFO,1125,1165,1090,1135,1
2025-26,33,17,SUN,1055,1150,1075,1190,1
2025-26,33,18,TOT,1120,1120,1100,1100,1
2025-26,33,19,WHU,1095,1130,1090,1100,1
2025-26,34,1,ARS,1305,1355,1305,1365,1
2025-26,34,2,AVL,1135,1230,1140,1220,1
2025-26,34,3,BUR,975,1045,975,1080,1
2025-26,34,4,BOU,1150,1235,1140,1215,1
2025-26,34,5,BRE,1135,1215,1150,1215,1
2025-26,34,6,BHA,1170,1250,1160,1230,1
2025-26,34,7,CHE,1190,1195,1205,1210,1
2025-26,34,8,CRY,1160,1185,1165,1175,1
2025-26,34,9,EVE,1135,1160,1135,1180,1
2025-26,34,11,LEE,1100,1205,1095,1185,1
2025-26,34,12,LIV,1180,1250,1195,1240,1
2025-26,34,13,MCI,1265,1355,1245,1350,1
2025-26,34,14,MUN,1180,1250,1190,1255,1
2025-26,34,15,NEW,1120,1205,1135,1215,1
2025-26,34,16,NFO,1125,1165,1090,1135,1
2025-26,34,17,SUN,1055,1150,1075,1190,1
2025-26,34,18,TOT,1120,1120,1100,1100,1
2025-26,34,19,WHU,1095,1130,1090,1100,1
