season,e024_gate,gw,enter_id,enter_name,enter_pos,left_id,left_name,left_pos,ctrl_mu_enter,ctrl_mu_left,d_ctrl,abs_ctrl_gap,gap_bucket,du,dpts,enter_mu_delta,both60,same_pos,model_pref_enter,actual_pref_enter,tie_pts,ctrl_pref_enter,ctrl_pref_left,rank_err
2022-23,FAIL,16,286,Gomez,DEF,377,Botman,DEF,2.5112,2.5144,-0.0032,0.0032,near,0.3368,-5.0,0.34,1,1,1,0,0,0,1,1
2022-23,FAIL,16,286,Gomez,DEF,614,Willian,MID,2.5112,2.7236,-0.2124,0.2124,near,0.1276,0.0,0.34,1,0,1,0,1,0,1,0
2022-23,FAIL,17,16,Gabriel,DEF,257,Amartey,DEF,2.538,2.6188,-0.0808,0.0808,near,0.1504,1.0,0.164,1,1,1,1,0,0,1,0
2022-23,FAIL,17,16,Gabriel,DEF,258,Castagne,DEF,2.538,2.6388,-0.1008,0.1008,near,0.042,1.0,0.164,1,1,1,1,0,0,1,0
2022-23,FAIL,17,16,Gabriel,DEF,342,Dalot,DEF,2.538,2.7148,-0.1768,0.1768,near,0.1188,2.0,0.164,0,1,1,1,0,0,1,0
2022-23,FAIL,17,16,Gabriel,DEF,519,Eriksen,MID,2.538,2.5432,-0.0052,0.0052,near,0.1588,-3.0,0.164,1,0,1,0,0,0,1,1
2022-23,FAIL,17,42,Buendía,MID,257,Amartey,DEF,2.3836,2.6188,-0.2352,0.2352,near,0.326,1.0,0.494,1,0,1,1,0,0,1,0
2022-23,FAIL,17,42,Buendía,MID,258,Castagne,DEF,2.3836,2.6388,-0.2552,0.2552,mid,0.2176,1.0,0.494,1,0,1,1,0,0,1,0
2022-23,FAIL,17,42,Buendía,MID,342,Dalot,DEF,2.3836,2.7148,-0.3312,0.3312,mid,0.2944,2.0,0.494,0,0,1,1,0,0,1,0
2022-23,FAIL,17,42,Buendía,MID,519,Eriksen,MID,2.3836,2.5432,-0.1596,0.1596,near,0.3344,-3.0,0.494,1,1,1,0,0,0,1,1
2022-23,FAIL,17,171,Olise,MID,257,Amartey,DEF,2.314,2.6188,-0.3048,0.3048,mid,0.5736,1.0,0.8112,1,0,1,1,0,0,1,0
2022-23,FAIL,17,171,Olise,MID,258,Castagne,DEF,2.314,2.6388,-0.3248,0.3248,mid,0.4652,1.0,0.8112,1,0,1,1,0,0,1,0
2022-23,FAIL,17,171,Olise,MID,342,Dalot,DEF,2.314,2.7148,-0.4008,0.4008,mid,0.542,2.0,0.8112,0,0,1,1,0,0,1,0
2022-23,FAIL,17,171,Olise,MID,519,Eriksen,MID,2.314,2.5432,-0.2292,0.2292,near,0.582,-3.0,0.8112,1,1,1,0,0,0,1,1
2022-23,FAIL,17,141,Chalobah,DEF,257,Amartey,DEF,2.1576,2.6188,-0.4612,0.4612,mid,0.1136,0.0,0.5076,0,1,1,0,1,0,1,0
2022-23,FAIL,17,141,Chalobah,DEF,258,Castagne,DEF,2.1576,2.6388,-0.4812,0.4812,mid,0.0052,0.0,0.5076,0,1,1,0,1,0,1,0
2022-23,FAIL,17,141,Chalobah,DEF,342,Dalot,DEF,2.1576,2.7148,-0.5572,0.5572,mid,0.082,1.0,0.5076,0,1,1,1,0,0,1,0
2022-23,FAIL,17,141,Chalobah,DEF,519,Eriksen,MID,2.1576,2.5432,-0.3856,0.3856,mid,0.122,-4.0,0.5076,0,0,1,0,0,0,1,1
2022-23,FAIL,18,288,Diogo Jota,FWD,680,Gakpo,MID,2.5832,2.7892,-0.206,0.206,near,-0.206,0.0,1.0292,0,0,0,0,1,0,1,0
2022-23,FAIL,18,288,Diogo Jota,FWD,369,Almirón,MID,2.5832,2.56,0.0232,0.0232,near,0.132,-3.0,1.0292,0,0,1,0,0,1,0,1
2022-23,FAIL,18,288,Diogo Jota,FWD,427,Kane,FWD,2.5832,2.7028,-0.1196,0.1196,near,-0.2352,-2.0,1.0292,0,1,0,0,0,0,1,0
2022-23,FAIL,18,288,Diogo Jota,FWD,470,Diop,DEF,2.5832,2.5364,0.0468,0.0468,near,0.0468,-2.0,1.0292,0,0,1,0,0,1,0,1
2022-23,FAIL,18,300,Gündogan,MID,680,Gakpo,MID,2.5908,2.7892,-0.1984,0.1984,near,0.3732,1.0,0.5716,0,1,1,1,0,0,1,0
2022-23,FAIL,18,300,Gündogan,MID,369,Almirón,MID,2.5908,2.56,0.0308,0.0308,near,0.7112,-2.0,0.5716,0,1,1,0,0,1,0,1
2022-23,FAIL,18,300,Gündogan,MID,427,Kane,FWD,2.5908,2.7028,-0.112,0.112,near,0.344,-1.0,0.5716,0,0,1,0,0,0,1,1
2022-23,FAIL,18,300,Gündogan,MID,470,Diop,DEF,2.5908,2.5364,0.0544,0.0544,near,0.626,-1.0,0.5716,0,0,1,0,0,1,0,1
2022-23,FAIL,18,285,Alexander-Arnold,DEF,680,Gakpo,MID,2.6832,2.7892,-0.106,0.106,near,0.3252,8.0,0.4312,0,0,1,1,0,0,1,0
2022-23,FAIL,18,285,Alexander-Arnold,DEF,369,Almirón,MID,2.6832,2.56,0.1232,0.1232,near,0.6632,5.0,0.4312,1,0,1,1,0,1,0,0
2022-23,FAIL,18,285,Alexander-Arnold,DEF,427,Kane,FWD,2.6832,2.7028,-0.0196,0.0196,near,0.296,6.0,0.4312,1,0,1,1,0,0,1,0
2022-23,FAIL,18,285,Alexander-Arnold,DEF,470,Diop,DEF,2.6832,2.5364,0.1468,0.1468,near,0.578,6.0,0.4312,1,1,1,1,0,1,0,0
2022-23,FAIL,18,464,Benrahma,MID,680,Gakpo,MID,2.2444,2.7892,-0.5448,0.5448,mid,0.264,2.0,0.8088,0,1,1,1,0,0,1,0
2022-23,FAIL,18,464,Benrahma,MID,369,Almirón,MID,2.2444,2.56,-0.3156,0.3156,mid,0.602,-1.0,0.8088,1,1,1,0,0,0,1,1
2022-23,FAIL,18,464,Benrahma,MID,427,Kane,FWD,2.2444,2.7028,-0.4584,0.4584,mid,0.2348,0.0,0.8088,1,0,1,0,1,0,1,0
2022-23,FAIL,18,464,Benrahma,MID,470,Diop,DEF,2.2444,2.5364,-0.292,0.292,mid,0.5168,0.0,0.8088,1,0,1,0,1,0,1,0
2022-23,FAIL,19,171,Olise,MID,257,Amartey,DEF,2.4856,2.5548,-0.0692,0.0692,near,0.728,0.0,0.6812,1,0,1,0,1,0,1,0
2022-23,FAIL,20,513,Lenglet,DEF,169,Eze,MID,4.6312,4.7732,-0.142,0.142,near,-0.3424,-1.0,0.0,1,0,0,0,0,0,1,0
2022-23,FAIL,20,513,Lenglet,DEF,302,Stones,DEF,4.6312,5.0536,-0.4224,0.4224,mid,-0.5216,0.0,0.0,1,1,0,0,1,0,1,0
2022-23,FAIL,20,300,Gündogan,MID,169,Eze,MID,5.098,4.7732,0.3248,0.3248,mid,0.954,0.0,0.8296,1,1,1,0,1,1,0,0
2022-23,FAIL,20,300,Gündogan,MID,302,Stones,DEF,5.098,5.0536,0.0444,0.0444,near,0.7748,1.0,0.8296,1,0,1,1,0,1,0,0
2022-23,FAIL,21,357,Trippier,DEF,680,Gakpo,MID,2.62,2.91,-0.29,0.29,mid,-0.208,5.0,0.082,1,0,0,1,0,0,1,0
2022-23,FAIL,21,357,Trippier,DEF,302,Stones,DEF,2.62,2.798,-0.178,0.178,near,-0.1172,0.0,0.082,1,1,0,0,1,0,1,0
2022-23,FAIL,21,357,Trippier,DEF,335,Rashford,MID,2.62,2.8088,-0.1888,0.1888,near,-0.1732,1.0,0.082,1,0,0,1,0,0,1,0
2022-23,FAIL,21,357,Trippier,DEF,628,Aurier,DEF,2.62,2.5804,0.0396,0.0396,near,0.1216,6.0,0.082,1,1,1,1,0,1,0,0
2022-23,FAIL,21,357,Trippier,DEF,283,Salah,MID,2.62,2.9944,-0.3744,0.3744,mid,-0.4696,5.0,0.082,1,0,0,1,0,0,1,0
2022-23,FAIL,21,171,Olise,MID,680,Gakpo,MID,2.4756,2.91,-0.4344,0.4344,mid,0.0176,-3.0,0.452,0,1,1,0,0,0,1,1
2022-23,FAIL,21,171,Olise,MID,302,Stones,DEF,2.4756,2.798,-0.3224,0.3224,mid,0.1084,-8.0,0.452,0,0,1,0,0,0,1,1
2022-23,FAIL,21,171,Olise,MID,335,Rashford,MID,2.4756,2.8088,-0.3332,0.3332,mid,0.0524,-7.0,0.452,0,1,1,0,0,0,1,1
2022-23,FAIL,21,171,Olise,MID,628,Aurier,DEF,2.4756,2.5804,-0.1048,0.1048,near,0.3472,-2.0,0.452,0,0,1,0,0,0,1,1
2022-23,FAIL,21,171,Olise,MID,283,Salah,MID,2.4756,2.9944,-0.5188,0.5188,mid,-0.244,-3.0,0.452,0,1,0,0,0,0,1,0
2022-23,FAIL,21,301,De Bruyne,MID,680,Gakpo,MID,3.1072,2.91,0.1972,0.1972,near,0.438,3.0,0.2408,1,1,1,1,0,1,0,0
2022-23,FAIL,21,301,De Bruyne,MID,302,Stones,DEF,3.1072,2.798,0.3092,0.3092,mid,0.5288,-2.0,0.2408,1,0,1,0,0,1,0,1
2022-23,FAIL,21,301,De Bruyne,MID,335,Rashford,MID,3.1072,2.8088,0.2984,0.2984,mid,0.4728,-1.0,0.2408,1,1,1,0,0,1,0,1
2022-23,FAIL,21,301,De Bruyne,MID,628,Aurier,DEF,3.1072,2.5804,0.5268,0.5268,mid,0.7676,4.0,0.2408,1,0,1,1,0,1,0,0
2022-23,FAIL,21,301,De Bruyne,MID,283,Salah,MID,3.1072,2.9944,0.1128,0.1128,near,0.1764,3.0,0.2408,1,1,1,1,0,1,0,0
2022-23,FAIL,21,278,Chamberlain,MID,680,Gakpo,MID,2.25,2.91,-0.66,0.66,mid,0.1404,-3.0,0.8004,0,1,1,0,0,0,1,1
2022-23,FAIL,21,278,Chamberlain,MID,302,Stones,DEF,2.25,2.798,-0.548,0.548,mid,0.2312,-8.0,0.8004,0,0,1,0,0,0,1,1
2022-23,FAIL,21,278,Chamberlain,MID,335,Rashford,MID,2.25,2.8088,-0.5588,0.5588,mid,0.1752,-7.0,0.8004,0,1,1,0,0,0,1,1
2022-23,FAIL,21,278,Chamberlain,MID,628,Aurier,DEF,2.25,2.5804,-0.3304,0.3304,mid,0.47,-2.0,0.8004,0,0,1,0,0,0,1,1
2022-23,FAIL,21,278,Chamberlain,MID,283,Salah,MID,2.25,2.9944,-0.7444,0.7444,mid,-0.1212,-3.0,0.8004,0,1,0,0,0,0,1,0
2022-23,FAIL,21,222,Ayling,DEF,680,Gakpo,MID,2.292,2.91,-0.618,0.618,mid,-0.2264,5.0,0.3916,1,0,0,1,0,0,1,0
2022-23,FAIL,21,222,Ayling,DEF,302,Stones,DEF,2.292,2.798,-0.506,0.506,mid,-0.1356,0.0,0.3916,1,1,0,0,1,0,1,0
2022-23,FAIL,21,222,Ayling,DEF,335,Rashford,MID,2.292,2.8088,-0.5168,0.5168,mid,-0.1916,1.0,0.3916,1,0,0,1,0,0,1,0
2022-23,FAIL,21,222,Ayling,DEF,628,Aurier,DEF,2.292,2.5804,-0.2884,0.2884,mid,0.1032,6.0,0.3916,1,1,1,1,0,0,1,0
2022-23,FAIL,21,222,Ayling,DEF,283,Salah,MID,2.292,2.9944,-0.7024,0.7024,mid,-0.488,5.0,0.3916,1,0,0,1,0,0,1,0
2022-23,FAIL,22,135,Ziyech,MID,7,Ødegaard,MID,2.29,2.9012,-0.6112,0.6112,mid,0.2168,-1.0,0.876,0,1,1,0,0,0,1,1
2022-23,FAIL,23,171,Olise,MID,16,Gabriel,DEF,2.5068,5.0456,-2.5388,2.5388,large,-2.1988,-1.0,0.34,1,0,0,0,0,0,1,0
2022-23,FAIL,23,171,Olise,MID,2,Leno,GKP,2.5068,3.7676,-1.2608,1.2608,large,-0.9208,-4.0,0.34,1,0,0,0,0,0,1,0
2022-23,FAIL,23,171,Olise,MID,124,Mitoma,MID,2.5068,2.76,-0.2532,0.2532,mid,0.0868,0.0,0.34,1,1,1,0,1,0,1,0
2022-23,FAIL,23,171,Olise,MID,335,Rashford,MID,2.5068,2.9084,-0.4016,0.4016,mid,-0.0616,-6.0,0.34,1,1,0,0,0,0,1,0
2022-23,FAIL,23,222,Ayling,DEF,16,Gabriel,DEF,2.488,5.0456,-2.5576,2.5576,large,-2.2184,-2.0,0.3392,1,1,0,0,0,0,1,0
2022-23,FAIL,23,222,Ayling,DEF,2,Leno,GKP,2.488,3.7676,-1.2796,1.2796,large,-0.9404,-5.0,0.3392,1,0,0,0,0,0,1,0
2022-23,FAIL,23,222,Ayling,DEF,124,Mitoma,MID,2.488,2.76,-0.272,0.272,mid,0.0672,-1.0,0.3392,1,0,1,0,0,0,1,1
2022-23,FAIL,23,222,Ayling,DEF,335,Rashford,MID,2.488,2.9084,-0.4204,0.4204,mid,-0.0812,-7.0,0.3392,1,0,0,0,0,0,1,0
2022-23,FAIL,23,446,Kulusevski,MID,16,Gabriel,DEF,2.6152,5.0456,-2.4304,2.4304,large,-1.7448,-1.0,0.6856,1,0,0,0,0,0,1,0
2022-23,FAIL,23,446,Kulusevski,MID,2,Leno,GKP,2.6152,3.7676,-1.1524,1.1524,large,-0.4668,-4.0,0.6856,1,0,0,0,0,0,1,0
2022-23,FAIL,23,446,Kulusevski,MID,124,Mitoma,MID,2.6152,2.76,-0.1448,0.1448,near,0.5408,0.0,0.6856,1,1,1,0,1,0,1,0
2022-23,FAIL,23,446,Kulusevski,MID,335,Rashford,MID,2.6152,2.9084,-0.2932,0.2932,mid,0.3924,-6.0,0.6856,1,1,1,0,0,0,1,1
2022-23,FAIL,23,15,Ramsdale,GKP,16,Gabriel,DEF,6.2316,5.0456,1.186,1.186,large,1.186,0.0,0.0,1,0,1,0,1,1,0,0
2022-23,FAIL,23,15,Ramsdale,GKP,2,Leno,GKP,6.2316,3.7676,2.464,2.464,large,2.464,-3.0,0.0,1,1,1,0,0,1,0,1
2022-23,FAIL,23,15,Ramsdale,GKP,124,Mitoma,MID,6.2316,2.76,3.4716,3.4716,large,3.4716,1.0,0.0,1,0,1,1,0,1,0,0
2022-23,FAIL,23,15,Ramsdale,GKP,335,Rashford,MID,6.2316,2.9084,3.3232,3.3232,large,3.3232,-5.0,0.0,1,0,1,0,0,1,0,1
2022-23,FAIL,24,128,Thiago Silva,DEF,92,Pinnock,DEF,2.6776,2.6452,0.0324,0.0324,near,0.0076,-2.0,0.0,0,1,1,0,0,1,0,1
2022-23,FAIL,24,128,Thiago Silva,DEF,333,Fernandes,MID,2.6776,2.806,-0.1284,0.1284,near,-0.1284,-12.0,0.0,0,0,0,0,0,0,1,0
2022-23,FAIL,24,128,Thiago Silva,DEF,7,Ødegaard,MID,2.6776,2.7904,-0.1128,0.1128,near,-0.1128,-8.0,0.0,0,0,0,0,0,0,1,0
2022-23,FAIL,24,11,Nketiah,FWD,92,Pinnock,DEF,2.6724,2.6452,0.0272,0.0272,near,0.518,0.0,0.5156,1,0,1,0,1,1,0,0
2022-23,FAIL,24,11,Nketiah,FWD,333,Fernandes,MID,2.6724,2.806,-0.1336,0.1336,near,0.382,-10.0,0.5156,1,0,1,0,0,0,1,1
2022-23,FAIL,24,11,Nketiah,FWD,7,Ødegaard,MID,2.6724,2.7904,-0.118,0.118,near,0.3976,-6.0,0.5156,1,0,1,0,0,0,1,1
2022-23,FAIL,24,446,Kulusevski,MID,92,Pinnock,DEF,2.7056,2.6452,0.0604,0.0604,near,0.7744,1.0,0.7388,1,0,1,1,0,1,0,0
2022-23,FAIL,24,446,Kulusevski,MID,333,Fernandes,MID,2.7056,2.806,-0.1004,0.1004,near,0.6384,-9.0,0.7388,1,1,1,0,0,0,1,1
2022-23,FAIL,24,446,Kulusevski,MID,7,Ødegaard,MID,2.7056,2.7904,-0.0848,0.0848,near,0.654,-5.0,0.7388,1,1,1,0,0,0,1,1
2022-23,FAIL,25,288,Diogo Jota,FWD,285,Alexander-Arnold,DEF,5.1048,5.29,-0.1852,0.1852,near,0.656,-6.0,1.8748,1,0,1,0,0,0,1,1
2022-23,FAIL,26,333,Fernandes,MID,124,Mitoma,MID,3.2048,2.9028,0.302,0.302,mid,0.302,-11.0,0.0,1,1,1,0,0,1,0,1
2022-23,FAIL,26,333,Fernandes,MID,318,Haaland,FWD,3.2048,3.25,-0.0452,0.0452,near,-0.0452,-2.0,0.0,1,0,0,0,0,0,1,0
2022-23,FAIL,26,333,Fernandes,MID,335,Rashford,MID,3.2048,3.1072,0.0976,0.0976,near,0.0976,0.0,0.0,1,1,1,0,1,1,0,0
2022-23,FAIL,26,262,Iheanacho,FWD,124,Mitoma,MID,2.7828,2.9028,-0.12,0.12,near,0.6772,-11.0,0.7972,1,0,1,0,0,0,1,1
2022-23,FAIL,26,262,Iheanacho,FWD,318,Haaland,FWD,2.7828,3.25,-0.4672,0.4672,mid,0.33,-2.0,0.7972,1,1,1,0,0,0,1,1
2022-23,FAIL,26,262,Iheanacho,FWD,335,Rashford,MID,2.7828,3.1072,-0.3244,0.3244,mid,0.4728,0.0,0.7972,1,0,1,0,1,0,1,0
2022-23,FAIL,26,303,Mahrez,MID,124,Mitoma,MID,2.4884,2.9028,-0.4144,0.4144,mid,0.402,-13.0,0.8164,0,1,1,0,0,0,1,1
2022-23,FAIL,26,303,Mahrez,MID,318,Haaland,FWD,2.4884,3.25,-0.7616,0.7616,large,0.0548,-4.0,0.8164,0,0,1,0,0,0,1,1
2022-23,FAIL,26,303,Mahrez,MID,335,Rashford,MID,2.4884,3.1072,-0.6188,0.6188,mid,0.1976,-2.0,0.8164,0,1,1,0,0,0,1,1
2022-23,FAIL,27,92,Pinnock,DEF,170,Mitchell,DEF,4.3908,4.2892,0.1016,0.1016,near,0.1644,4.0,0.0556,1,1,1,1,0,1,0,0
2022-23,FAIL,27,92,Pinnock,DEF,95,Mbeumo,FWD,4.3908,4.0332,0.3576,0.3576,mid,0.4132,4.0,0.0556,1,0,1,1,0,1,0,0
2022-23,FAIL,27,262,Iheanacho,FWD,170,Mitchell,DEF,3.0412,4.2892,-1.248,1.248,large,-0.382,-2.0,0.8588,1,0,0,0,0,0,1,0
2022-23,FAIL,27,262,Iheanacho,FWD,95,Mbeumo,FWD,3.0412,4.0332,-0.992,0.992,large,-0.1332,-2.0,0.8588,1,1,0,0,0,0,1,0
2022-23,FAIL,29,256,Ricardo,DEF,40,Watkins,FWD,4.1736,5.5528,-1.3792,1.3792,large,0.0544,-9.0,1.4336,0,0,1,0,0,0,1,1
2022-23,FAIL,29,256,Ricardo,DEF,628,Aurier,DEF,4.1736,5.0752,-0.9016,0.9016,large,0.532,8.0,1.4336,0,1,1,1,0,0,1,0
2022-23,FAIL,29,464,Benrahma,MID,40,Watkins,FWD,5.206,5.5528,-0.3468,0.3468,mid,0.1704,-12.0,0.5172,1,0,1,0,0,0,1,1
2022-23,FAIL,29,464,Benrahma,MID,628,Aurier,DEF,5.206,5.0752,0.1308,0.1308,near,0.648,5.0,0.5172,0,0,1,1,0,1,0,0
2022-23,FAIL,30,256,Ricardo,DEF,280,Van Dijk,DEF,2.3996,3.0684,-0.6688,0.6688,mid,0.1568,1.0,0.8256,0,1,1,1,0,0,1,0
2022-23,FAIL,30,256,Ricardo,DEF,355,Dubravka,GKP,2.3996,3.7688,-1.3692,1.3692,large,-0.5436,1.0,0.8256,0,0,0,1,0,0,1,0
2022-23,FAIL,30,256,Ricardo,DEF,116,Mac Allister,MID,2.3996,3.0752,-0.6756,0.6756,mid,0.15,-1.0,0.8256,0,0,1,0,0,0,1,1
2022-23,FAIL,30,81,Raya,GKP,280,Van Dijk,DEF,3.804,3.0684,0.7356,0.7356,mid,0.7356,0.0,0.0,1,0,1,0,1,1,0,0
2022-23,FAIL,30,81,Raya,GKP,355,Dubravka,GKP,3.804,3.7688,0.0352,0.0352,near,0.0352,0.0,0.0,0,1,1,0,1,1,0,0
2022-23,FAIL,30,81,Raya,GKP,116,Mac Allister,MID,3.804,3.0752,0.7288,0.7288,mid,0.7288,-2.0,0.0,1,0,1,0,0,1,0,1
2022-23,FAIL,30,124,Mitoma,MID,280,Van Dijk,DEF,3.0768,3.0684,0.0084,0.0084,near,0.0084,2.0,0.0,1,0,1,1,0,1,0,0
2022-23,FAIL,30,124,Mitoma,MID,355,Dubravka,GKP,3.0768,3.7688,-0.692,0.692,mid,-0.692,2.0,0.0,0,0,0,1,0,0,1,0
2022-23,FAIL,30,124,Mitoma,MID,116,Mac Allister,MID,3.0768,3.0752,0.0016,0.0016,near,0.0016,0.0,0.0,1,1,1,0,1,1,0,0
2022-23,FAIL,32,288,Diogo Jota,FWD,40,Watkins,FWD,2.7664,3.1336,-0.3672,0.3672,mid,0.3152,11.0,0.6824,1,1,1,1,0,0,1,0
2022-23,FAIL,33,288,Diogo Jota,FWD,427,Kane,FWD,2.9168,3.5608,-0.644,0.644,mid,-0.054,-10.0,0.59,0,1,0,0,0,0,1,0
2022-23,FAIL,33,288,Diogo Jota,FWD,39,Mings,DEF,2.9168,2.81,0.1068,0.1068,near,0.6968,-14.0,0.59,0,0,1,0,0,1,0,1
2022-23,FAIL,33,285,Alexander-Arnold,DEF,427,Kane,FWD,3.0072,3.5608,-0.5536,0.5536,mid,-0.5536,-6.0,0.0,1,0,0,0,0,0,1,0
2022-23,FAIL,33,285,Alexander-Arnold,DEF,39,Mings,DEF,3.0072,2.81,0.1972,0.1972,near,0.1972,-10.0,0.0,1,1,1,0,0,1,0,1
2022-23,FAIL,35,285,Alexander-Arnold,DEF,427,Kane,FWD,3.5672,3.7448,-0.1776,0.1776,near,-0.1776,-1.0,0.0,1,0,0,0,0,0,1,0
2022-23,FAIL,35,285,Alexander-Arnold,DEF,124,Mitoma,MID,3.5672,3.5292,0.038,0.038,near,0.038,2.0,0.0,1,0,1,1,0,1,0,0
2022-23,FAIL,35,303,Mahrez,MID,427,Kane,FWD,3.462,3.7448,-0.2828,0.2828,mid,0.3484,2.0,0.6312,1,0,1,1,0,0,1,0
2022-23,FAIL,35,303,Mahrez,MID,124,Mitoma,MID,3.462,3.5292,-0.0672,0.0672,near,0.564,5.0,0.6312,1,1,1,1,0,0,1,0
2022-23,FAIL,36,356,Wilson,FWD,40,Watkins,FWD,5.8848,3.4336,2.4512,2.4512,large,2.5928,20.0,0.1416,1,1,1,1,0,1,0,0
2022-23,FAIL,36,356,Wilson,FWD,366,Schär,DEF,5.8848,5.9488,-0.064,0.064,near,0.0776,22.0,0.1416,1,0,1,1,0,0,1,0
2022-23,FAIL,36,342,Dalot,DEF,40,Watkins,FWD,3.4056,3.4336,-0.028,0.028,near,-0.028,-4.0,0.0,0,0,0,0,0,0,1,0
2022-23,FAIL,36,342,Dalot,DEF,366,Schär,DEF,3.4056,5.9488,-2.5432,2.5432,large,-2.5432,-2.0,0.0,0,1,0,0,0,0,1,0
2023-24,PASS,1,26,Trossard,MID,396,Rashford,MID,2.66,3.1624,-0.5024,0.5024,mid,0.1804,-2.0,0.856,0,1,1,0,0,0,1,1
2023-24,PASS,1,26,Trossard,MID,14,Ødegaard,MID,2.66,3.0668,-0.4068,0.4068,mid,0.5228,-1.0,0.856,0,1,1,0,0,0,1,1
2023-24,PASS,1,294,Diogo J.,MID,396,Rashford,MID,2.6072,3.1624,-0.5552,0.5552,mid,0.548,-2.0,1.2764,1,1,1,0,0,0,1,1
2023-24,PASS,1,294,Diogo J.,MID,14,Ødegaard,MID,2.6072,3.0668,-0.4596,0.4596,mid,0.8904,-1.0,1.2764,1,1,1,0,0,0,1,1
2023-24,PASS,2,433,Wilson,FWD,368,Stones,DEF,2.8648,2.666,0.1988,0.1988,near,0.624,1.0,0.4252,0,0,1,1,0,1,0,0
2023-24,PASS,2,433,Wilson,FWD,355,Haaland,FWD,2.8648,4.3136,-1.4488,1.4488,large,-0.6044,-1.0,0.4252,0,1,0,0,0,0,1,0
2023-24,PASS,2,433,Wilson,FWD,236,Olise,MID,2.8648,3.2504,-0.3856,0.3856,mid,0.0396,1.0,0.4252,0,0,1,1,0,0,1,0
2023-24,PASS,2,433,Wilson,FWD,664,Ward-Prowse,MID,2.8648,3.16,-0.2952,0.2952,mid,0.13,-8.0,0.4252,0,0,1,0,0,0,1,1
2023-24,PASS,2,290,Alexander-Arnold,DEF,368,Stones,DEF,2.7512,2.666,0.0852,0.0852,near,0.568,2.0,0.4828,0,1,1,1,0,1,0,0
2023-24,PASS,2,290,Alexander-Arnold,DEF,355,Haaland,FWD,2.7512,4.3136,-1.5624,1.5624,large,-0.6604,0.0,0.4828,1,0,0,0,1,0,1,0
2023-24,PASS,2,290,Alexander-Arnold,DEF,236,Olise,MID,2.7512,3.2504,-0.4992,0.4992,mid,-0.0164,2.0,0.4828,0,0,0,1,0,0,1,0
2023-24,PASS,2,290,Alexander-Arnold,DEF,664,Ward-Prowse,MID,2.7512,3.16,-0.4088,0.4088,mid,0.074,-7.0,0.4828,1,0,1,0,0,0,1,1
2023-24,PASS,2,294,Diogo J.,MID,368,Stones,DEF,2.7976,2.666,0.1316,0.1316,near,1.5984,12.0,1.4668,0,0,1,1,0,1,0,0
2023-24,PASS,2,294,Diogo J.,MID,355,Haaland,FWD,2.7976,4.3136,-1.516,1.516,large,0.37,10.0,1.4668,1,0,1,1,0,0,1,0
2023-24,PASS,2,294,Diogo J.,MID,236,Olise,MID,2.7976,3.2504,-0.4528,0.4528,mid,1.014,12.0,1.4668,0,1,1,1,0,0,1,0
2023-24,PASS,2,294,Diogo J.,MID,664,Ward-Prowse,MID,2.7976,3.16,-0.3624,0.3624,mid,1.1044,3.0,1.4668,1,1,1,1,0,0,1,0
2023-24,PASS,2,526,Bowen,MID,368,Stones,DEF,2.6012,2.666,-0.0648,0.0648,near,0.7468,2.0,0.8116,0,0,1,1,0,0,1,0
2023-24,PASS,2,526,Bowen,MID,355,Haaland,FWD,2.6012,4.3136,-1.7124,1.7124,large,-0.4816,0.0,0.8116,1,0,0,0,1,0,1,0
2023-24,PASS,2,526,Bowen,MID,236,Olise,MID,2.6012,3.2504,-0.6492,0.6492,mid,0.1624,2.0,0.8116,0,1,1,1,0,0,1,0
2023-24,PASS,2,526,Bowen,MID,664,Ward-Prowse,MID,2.6012,3.16,-0.5588,0.5588,mid,0.2528,-7.0,0.8116,1,1,1,0,0,0,1,1
2023-24,PASS,3,433,Wilson,FWD,8,G.Jesus,FWD,3.0936,3.2084,-0.1148,0.1148,near,0.5076,0.0,0.6224,0,1,1,0,1,0,1,0
2023-24,PASS,3,433,Wilson,FWD,355,Haaland,FWD,3.0936,3.7232,-0.6296,0.6296,mid,0.3612,-3.0,0.6224,0,1,1,0,0,0,1,1
2023-24,PASS,3,433,Wilson,FWD,236,Olise,MID,3.0936,2.9848,0.1088,0.1088,near,0.7312,1.0,0.6224,0,0,1,1,0,1,0,0
2023-24,PASS,3,433,Wilson,FWD,198,Cucurella,DEF,3.0936,2.0,1.0936,1.0936,large,1.7268,1.0,0.6224,0,0,1,1,0,1,0,0
2023-24,PASS,3,195,Chilwell,DEF,8,G.Jesus,FWD,1.7568,3.2084,-1.4516,1.4516,large,-0.8028,5.0,0.6488,0,0,0,1,0,0,1,0
2023-24,PASS,3,195,Chilwell,DEF,355,Haaland,FWD,1.7568,3.7232,-1.9664,1.9664,large,-0.9492,2.0,0.6488,1,0,0,1,0,0,1,0
2023-24,PASS,3,195,Chilwell,DEF,236,Olise,MID,1.7568,2.9848,-1.228,1.228,large,-0.5792,6.0,0.6488,0,0,0,1,0,0,1,0
2023-24,PASS,3,195,Chilwell,DEF,198,Cucurella,DEF,1.7568,2.0,-0.2432,0.2432,near,0.4164,6.0,0.6488,0,1,1,1,0,0,1,0
2023-24,PASS,3,308,Salah,MID,8,G.Jesus,FWD,3.5804,3.2084,0.372,0.372,mid,0.914,4.0,0.542,0,0,1,1,0,1,0,0
