season,gw,movement,player_id,web_name,position,v1_p_start,v1_bucket,actual_minutes,blank,actual_points
2022-23,1,left,227,Bamford,FWD,0.72,0.70-0.80,83.0,0,5
2022-23,1,entered,191,Calvert-Lewin,FWD,0.72,0.70-0.80,0.0,1,0
2022-23,2,left,301,De Bruyne,MID,0.72,0.70-0.80,90.0,0,14
2022-23,2,entered,575,Cornet,MID,0.68,0.60-0.70,5.0,0,1
2022-23,3,left,301,De Bruyne,MID,0.72,0.70-0.80,90.0,0,5
2022-23,3,left,303,Mahrez,MID,0.72,0.70-0.80,0.0,1,0
2022-23,3,entered,465,Bowen,MID,0.72,0.70-0.80,90.0,0,2
2022-23,3,entered,283,Salah,MID,0.72,0.70-0.80,90.0,0,8
2022-23,4,left,428,Son,MID,0.72,0.70-0.80,73.0,0,3
2022-23,4,left,110,Maupay,FWD,0.82,0.80-0.90,0.0,1,0
2022-23,4,left,303,Mahrez,MID,0.72,0.70-0.80,60.0,0,2
2022-23,4,left,81,Raya,GKP,0.88,0.80-0.90,90.0,0,6
2022-23,4,left,465,Bowen,MID,0.72,0.70-0.80,90.0,0,3
2022-23,4,left,309,Laporte,DEF,0.45,<0.60,0.0,1,0
2022-23,4,entered,426,Forster,GKP,0.9,0.90-1.00,0.0,1,0
2022-23,4,entered,154,McArthur,MID,0.68,0.60-0.70,0.0,1,0
2022-23,4,entered,283,Salah,MID,0.72,0.70-0.80,90.0,0,3
2022-23,4,entered,349,Shelvey,MID,0.68,0.60-0.70,0.0,1,0
2022-23,4,entered,285,Alexander-Arnold,DEF,0.72,0.70-0.80,82.0,0,17
2022-23,4,entered,318,Haaland,FWD,0.72,0.70-0.80,83.0,0,17
2022-23,5,left,356,Wilson,FWD,0.72,0.70-0.80,0.0,1,0
2022-23,5,left,261,Maddison,MID,0.72,0.70-0.80,90.0,0,1
2022-23,5,left,426,Forster,GKP,0.9,0.90-1.00,0.0,1,0
2022-23,5,left,300,Gündogan,MID,0.72,0.70-0.80,90.0,0,3
2022-23,5,left,276,Matip,DEF,0.45,<0.60,0.0,1,0
2022-23,5,left,309,Laporte,DEF,0.45,<0.60,0.0,1,0
2022-23,5,entered,256,Ricardo,DEF,0.22,<0.60,0.0,1,0
2022-23,5,entered,2,Leno,GKP,0.88,0.80-0.90,90.0,0,2
2022-23,5,entered,701,Weghorst,FWD,0.68,0.60-0.70,0.0,1,
2022-23,5,entered,154,McArthur,MID,0.68,0.60-0.70,0.0,1,0
2022-23,5,entered,349,Shelvey,MID,0.68,0.60-0.70,0.0,1,0
2022-23,5,entered,222,Ayling,DEF,0.22,<0.60,0.0,1,0
2022-23,6,left,448,Perišić,DEF,0.45,<0.60,6.0,0,1
2022-23,6,left,81,Raya,GKP,0.88,0.80-0.90,90.0,0,2
2022-23,6,left,356,Wilson,FWD,0.72,0.70-0.80,0.0,1,0
2022-23,6,left,309,Laporte,DEF,0.45,<0.60,0.0,1,0
2022-23,6,entered,426,Forster,GKP,0.9,0.90-1.00,0.0,1,0
2022-23,6,entered,139,Chilwell,DEF,0.225,<0.60,18.0,0,10
2022-23,6,entered,484,Kilman,DEF,0.22,<0.60,90.0,0,6
2022-23,6,entered,701,Weghorst,FWD,0.68,0.60-0.70,0.0,1,
2022-23,8,left,448,Perišić,DEF,0.45,<0.60,54.0,0,2
2022-23,8,left,139,Chilwell,DEF,0.225,<0.60,0.0,1,
2022-23,8,left,81,Raya,GKP,0.88,0.80-0.90,90.0,0,2
2022-23,8,left,276,Matip,DEF,0.45,<0.60,0.0,1,
2022-23,8,left,309,Laporte,DEF,0.45,<0.60,0.0,1,0
2022-23,8,entered,516,Collins,DEF,0.22,<0.60,32.0,0,-3
2022-23,8,entered,484,Kilman,DEF,0.22,<0.60,90.0,0,1
2022-23,8,entered,426,Forster,GKP,0.9,0.90-1.00,0.0,1,0
2022-23,8,entered,428,Son,MID,0.28,<0.60,31.0,0,19
2022-23,8,entered,301,De Bruyne,MID,0.28,<0.60,71.0,0,10
2022-23,9,left,81,Raya,GKP,0.88,0.80-0.90,90.0,0,6
2022-23,9,left,276,Matip,DEF,0.45,<0.60,90.0,0,1
2022-23,9,left,454,Richarlison,FWD,0.72,0.70-0.80,70.0,0,5
2022-23,9,entered,73,Kelly,DEF,0.22,<0.60,0.0,1,0
2022-23,9,entered,426,Forster,GKP,0.9,0.90-1.00,0.0,1,0
2022-23,9,entered,701,Weghorst,FWD,0.68,0.60-0.70,0.0,1,
2022-23,10,left,276,Matip,DEF,0.45,<0.60,68.0,0,1
2022-23,10,left,454,Richarlison,FWD,0.72,0.70-0.80,20.0,0,1
2022-23,10,entered,73,Kelly,DEF,0.22,<0.60,0.0,1,0
2022-23,10,entered,701,Weghorst,FWD,0.68,0.60-0.70,0.0,1,
2022-23,11,left,2,Leno,GKP,0.88,0.80-0.90,90.0,0,2
2022-23,11,left,357,Trippier,DEF,0.28,<0.60,90.0,0,6
2022-23,11,left,16,Gabriel,DEF,0.48,<0.60,90.0,0,8
2022-23,11,left,465,Bowen,MID,0.48,<0.60,90.0,0,2
2022-23,11,left,276,Matip,DEF,0.45,<0.60,0.0,1,0
2022-23,11,entered,516,Collins,DEF,0.22,<0.60,0.0,1,0
2022-23,11,entered,484,Kilman,DEF,0.22,<0.60,90.0,0,6
2022-23,11,entered,39,Mings,DEF,0.22,<0.60,90.0,0,1
2022-23,11,entered,426,Forster,GKP,0.9,0.90-1.00,0.0,1,0
2022-23,11,entered,283,Salah,MID,0.28,<0.60,89.0,0,8
2022-23,12,left,280,Van Dijk,DEF,0.48,<0.60,90.0,0,7
2022-23,12,left,690,João Félix,FWD,0.72,0.70-0.80,0.0,1,
2022-23,12,left,116,Mac Allister,MID,0.48,<0.60,90.0,0,2
2022-23,12,left,342,Dalot,DEF,0.48,<0.60,90.0,0,6
2022-23,12,entered,256,Ricardo,DEF,0.22,<0.60,0.0,1,0
2022-23,12,entered,73,Kelly,DEF,0.22,<0.60,0.0,1,0
2022-23,12,entered,283,Salah,MID,0.28,<0.60,90.0,0,3
2022-23,12,entered,701,Weghorst,FWD,0.68,0.60-0.70,0.0,1,
2022-23,13,left,484,Kilman,DEF,0.48,<0.60,90.0,0,0
2022-23,13,left,357,Trippier,DEF,0.48,<0.60,90.0,0,2
2022-23,13,left,16,Gabriel,DEF,0.48,<0.60,90.0,0,2
2022-23,13,left,81,Raya,GKP,0.9,0.90-1.00,90.0,0,2
2022-23,13,left,283,Salah,MID,0.48,<0.60,90.0,0,2
2022-23,13,left,318,Haaland,FWD,0.48,<0.60,79.0,0,13
2022-23,13,entered,448,Perišić,DEF,0.28,<0.60,29.0,0,1
2022-23,13,entered,128,Thiago Silva,DEF,0.28,<0.60,90.0,0,2
2022-23,13,entered,516,Collins,DEF,0.22,<0.60,90.0,0,0
2022-23,13,entered,301,De Bruyne,MID,0.28,<0.60,90.0,0,9
2022-23,13,entered,701,Weghorst,FWD,0.68,0.60-0.70,0.0,1,
2022-23,13,entered,478,Sá,GKP,0.9,0.90-1.00,90.0,0,0
2022-23,14,left,128,Thiago Silva,DEF,0.48,<0.60,90.0,0,0
2022-23,14,left,690,João Félix,FWD,0.72,0.70-0.80,0.0,1,
2022-23,14,left,2,Leno,GKP,0.9,0.90-1.00,90.0,0,10
2022-23,14,left,258,Castagne,DEF,0.48,<0.60,90.0,0,2
2022-23,14,entered,256,Ricardo,DEF,0.22,<0.60,0.0,1,0
2022-23,14,entered,73,Kelly,DEF,0.22,<0.60,0.0,1,0
2022-23,14,entered,701,Weghorst,FWD,0.68,0.60-0.70,0.0,1,
2022-23,14,entered,81,Raya,GKP,0.9,0.90-1.00,90.0,0,3
2022-23,15,left,128,Thiago Silva,DEF,0.48,<0.60,90.0,0,2
2022-23,15,left,258,Castagne,DEF,0.48,<0.60,90.0,0,6
2022-23,15,left,357,Trippier,DEF,0.48,<0.60,79.0,0,12
2022-23,15,left,426,Forster,GKP,0.9,0.90-1.00,0.0,1,0
2022-23,15,left,428,Son,MID,0.48,<0.60,0.0,1,0
2022-23,15,entered,448,Perišić,DEF,0.28,<0.60,90.0,0,1
2022-23,15,entered,516,Collins,DEF,0.22,<0.60,90.0,0,0
2022-23,15,entered,520,Koulibaly,DEF,0.28,<0.60,0.0,1,0
2022-23,15,entered,182,Pickford,GKP,0.9,0.90-1.00,90.0,0,3
2022-23,15,entered,446,Kulusevski,MID,0.28,<0.60,22.0,0,4
2022-23,16,left,16,Gabriel,DEF,0.48,<0.60,90.0,0,5
2022-23,16,left,428,Son,MID,0.48,<0.60,0.0,1,0
2022-23,16,left,342,Dalot,DEF,0.48,<0.60,0.0,1,0
2022-23,16,entered,448,Perišić,DEF,0.28,<0.60,90.0,0,1
2022-23,16,entered,73,Kelly,DEF,0.22,<0.60,0.0,1,0
2022-23,16,entered,283,Salah,MID,0.48,<0.60,90.0,0,2
2022-23,17,left,2,Leno,GKP,0.9,0.90-1.00,90.0,0,6
2022-23,17,left,314,Foden,MID,0.48,<0.60,17.0,0,1
2022-23,17,left,342,Dalot,DEF,0.48,<0.60,0.0,1,0
2022-23,17,entered,256,Ricardo,DEF,0.22,<0.60,0.0,1,0
2022-23,17,entered,81,Raya,GKP,0.9,0.90-1.00,90.0,0,3
2022-23,17,entered,283,Salah,MID,0.48,<0.60,90.0,0,12
2022-23,18,left,7,Ødegaard,MID,0.48,<0.60,86.0,0,13
2022-23,18,left,301,De Bruyne,MID,0.48,<0.60,90.0,0,1
2022-23,18,left,302,Stones,DEF,0.48,<0.60,90.0,0,2
2022-23,18,left,16,Gabriel,DEF,0.48,<0.60,90.0,0,0
2022-23,18,left,690,João Félix,FWD,0.72,0.70-0.80,0.0,1,
2022-23,18,entered,465,Bowen,MID,0.68,0.60-0.70,90.0,0,2
2022-23,18,entered,407,Ward-Prowse,MID,0.68,0.60-0.70,90.0,0,7
2022-23,18,entered,186,Iwobi,MID,0.68,0.60-0.70,90.0,0,2
2022-23,18,entered,284,Robertson,DEF,0.24,<0.60,61.0,0,2
2022-23,18,entered,285,Alexander-Arnold,DEF,0.48,<0.60,85.0,0,8
2022-23,19,left,680,Gakpo,MID,0.72,0.70-0.80,0.0,1,0
2022-23,19,left,106,Dunk,DEF,0.68,0.60-0.70,90.0,0,2
2022-23,19,left,211,Reed,MID,0.48,<0.60,157.0,0,5
2022-23,19,entered,280,Van Dijk,DEF,0.68,0.60-0.70,45.0,0,0
2022-23,19,entered,369,Almirón,MID,0.68,0.60-0.70,67.0,0,2
2022-23,19,entered,220,Palhinha,MID,0.68,0.60-0.70,180.0,0,4
2022-23,20,left,258,Castagne,DEF,0.68,0.60-0.70,90.0,0,1
2022-23,20,left,680,Gakpo,MID,0.72,0.70-0.80,90.0,0,2
2022-23,20,left,302,Stones,DEF,0.48,<0.60,90.0,0,1
2022-23,20,left,283,Salah,MID,0.68,0.60-0.70,90.0,0,2
2022-23,20,left,342,Dalot,DEF,0.48,<0.60,0.0,1,0
2022-23,20,left,475,Coady,DEF,0.68,0.60-0.70,90.0,0,1
2022-23,20,entered,128,Thiago Silva,DEF,0.68,0.60-0.70,90.0,0,8
2022-23,20,entered,357,Trippier,DEF,0.68,0.60-0.70,90.0,0,9
2022-23,20,entered,333,Fernandes,MID,0.68,0.60-0.70,180.0,0,19
2022-23,20,entered,366,Schär,DEF,0.68,0.60-0.70,90.0,0,6
2022-23,20,entered,303,Mahrez,MID,0.28,<0.60,180.0,0,19
2022-23,20,entered,345,Martial,FWD,0.28,<0.60,45.0,0,1
2022-23,21,left,288,Diogo Jota,FWD,0.72,0.70-0.80,0.0,1,0
2022-23,21,left,280,Van Dijk,DEF,0.68,0.60-0.70,0.0,1,0
2022-23,21,left,680,Gakpo,MID,0.72,0.70-0.80,81.0,0,3
2022-23,21,left,238,Meslier,GKP,0.9,0.90-1.00,90.0,0,6
2022-23,21,entered,2,Leno,GKP,0.9,0.90-1.00,90.0,0,2
2022-23,21,entered,283,Salah,MID,0.68,0.60-0.70,90.0,0,3
2022-23,21,entered,357,Trippier,DEF,0.68,0.60-0.70,90.0,0,8
2022-23,21,entered,407,Ward-Prowse,MID,0.68,0.60-0.70,90.0,0,2
2022-23,22,left,288,Diogo Jota,FWD,0.72,0.70-0.80,0.0,1,0
2022-23,22,left,7,Ødegaard,MID,0.68,0.60-0.70,76.0,0,2
2022-23,22,left,680,Gakpo,MID,0.72,0.70-0.80,84.0,0,2
2022-23,22,left,106,Dunk,DEF,0.68,0.60-0.70,90.0,0,6
2022-23,22,left,301,De Bruyne,MID,0.68,0.60-0.70,31.0,0,1
2022-23,22,left,526,Mee,DEF,0.68,0.60-0.70,90.0,0,13
2022-23,22,left,182,Pickford,GKP,0.9,0.90-1.00,90.0,0,5
2022-23,22,left,407,Ward-Prowse,MID,0.68,0.60-0.70,90.0,0,2
2022-23,22,left,475,Coady,DEF,0.68,0.60-0.70,90.0,0,6
2022-23,22,entered,128,Thiago Silva,DEF,0.68,0.60-0.70,90.0,0,6
2022-23,22,entered,357,Trippier,DEF,0.68,0.60-0.70,90.0,0,2
2022-23,22,entered,519,Eriksen,MID,0.68,0.60-0.70,0.0,1,0
2022-23,22,entered,427,Kane,FWD,0.68,0.60-0.70,90.0,0,8
2022-23,22,entered,333,Fernandes,MID,0.68,0.60-0.70,180.0,0,12
2022-23,22,entered,366,Schär,DEF,0.68,0.60-0.70,90.0,0,2
2022-23,22,entered,238,Meslier,GKP,0.9,0.90-1.00,180.0,0,4
2022-23,22,entered,245,Roca,MID,0.68,0.60-0.70,56.0,0,1
2022-23,22,entered,246,Aaronson,MID,0.68,0.60-0.70,27.0,0,1
2022-23,23,left,288,Diogo Jota,FWD,0.72,0.70-0.80,20.0,0,1
2022-23,23,left,133,Arrizabalaga,GKP,0.9,0.90-1.00,90.0,0,2
2022-23,23,left,407,Ward-Prowse,MID,0.68,0.60-0.70,90.0,0,1
2022-23,23,left,154,McArthur,MID,0.68,0.60-0.70,0.0,1,0
2022-23,23,left,699,Mudryk,MID,0.72,0.70-0.80,66.0,0,2
2022-23,23,entered,2,Leno,GKP,0.9,0.90-1.00,90.0,0,6
2022-23,23,entered,357,Trippier,DEF,0.68,0.60-0.70,90.0,0,2
2022-23,23,entered,335,Rashford,MID,0.68,0.60-0.70,90.0,0,8
2022-23,23,entered,210,Mitrović,FWD,0.68,0.60-0.70,83.0,0,2
2022-23,23,entered,311,Bernardo,MID,0.68,0.60-0.70,180.0,0,3
2022-23,24,left,288,Diogo Jota,FWD,0.72,0.70-0.80,31.0,0,1
2022-23,24,left,133,Arrizabalaga,GKP,0.9,0.90-1.00,90.0,0,2
2022-23,24,left,10,White,DEF,0.68,0.60-0.70,78.0,0,1
2022-23,24,left,493,Gibbs-White,MID,0.68,0.60-0.70,90.0,0,5
2022-23,24,left,526,Mee,DEF,0.68,0.60-0.70,90.0,0,1
2022-23,24,left,690,João Félix,FWD,0.72,0.70-0.80,90.0,0,2
2022-23,24,left,283,Salah,MID,0.68,0.60-0.70,90.0,0,6
2022-23,24,left,285,Alexander-Arnold,DEF,0.68,0.60-0.70,90.0,0,12
2022-23,24,entered,448,Perišić,DEF,0.68,0.60-0.70,12.0,0,0
2022-23,24,entered,357,Trippier,DEF,0.68,0.60-0.70,63.0,0,1
2022-23,24,entered,333,Fernandes,MID,0.68,0.60-0.70,90.0,0,12
2022-23,24,entered,366,Schär,DEF,0.68,0.60-0.70,90.0,0,1
2022-23,24,entered,335,Rashford,MID,0.68,0.60-0.70,68.0,0,15
2022-23,24,entered,81,Raya,GKP,0.9,0.90-1.00,90.0,0,3
2022-23,24,entered,116,Mac Allister,MID,0.68,0.60-0.70,90.0,0,2
2022-23,24,entered,318,Haaland,FWD,0.68,0.60-0.70,90.0,0,2
2022-23,25,left,427,Kane,FWD,0.82,0.80-0.90,90.0,0,6
2022-23,25,left,171,Olise,MID,0.68,0.60-0.70,90.0,0,3
2022-23,25,left,133,Arrizabalaga,GKP,0.9,0.90-1.00,90.0,0,1
2022-23,25,left,407,Ward-Prowse,MID,0.82,0.80-0.90,90.0,0,2
2022-23,25,entered,480,Neves,MID,0.68,0.60-0.70,180.0,0,3
2022-23,25,entered,589,Matheus,MID,0.68,0.60-0.70,138.0,0,5
2022-23,25,entered,182,Pickford,GKP,0.9,0.90-1.00,180.0,0,2
2022-23,25,entered,189,Gray,MID,0.68,0.60-0.70,49.0,0,2
2022-23,26,left,427,Kane,FWD,0.82,0.80-0.90,90.0,0,2
2022-23,26,left,333,Fernandes,MID,0.82,0.80-0.90,90.0,0,2
2022-23,26,left,109,Veltman,DEF,0.68,0.60-0.70,74.0,0,13
2022-23,26,left,526,Mee,DEF,0.68,0.60-0.70,90.0,0,1
2022-23,26,left,407,Ward-Prowse,MID,0.82,0.80-0.90,90.0,0,0
2022-23,26,entered,10,White,DEF,0.68,0.60-0.70,45.0,0,7
2022-23,26,entered,300,Gündogan,MID,0.68,0.60-0.70,90.0,0,3
2022-23,26,entered,280,Van Dijk,DEF,0.68,0.60-0.70,90.0,0,6
2022-23,26,entered,285,Alexander-Arnold,DEF,0.68,0.60-0.70,90.0,0,6
2022-23,26,entered,318,Haaland,FWD,0.68,0.60-0.70,90.0,0,4
2022-23,27,left,7,Ødegaard,MID,0.82,0.80-0.90,90.0,0,7
2022-23,27,left,427,Kane,FWD,0.82,0.80-0.90,90.0,0,13
2022-23,27,left,335,Rashford,MID,0.82,0.80-0.90,90.0,0,3
2022-23,27,left,16,Gabriel,DEF,0.82,0.80-0.90,90.0,0,14
2022-23,27,left,283,Salah,MID,0.82,0.80-0.90,90.0,0,0
2022-23,27,entered,169,Eze,MID,0.68,0.60-0.70,55.0,0,2
2022-23,27,entered,171,Olise,MID,0.68,0.60-0.70,159.0,0,4
2022-23,27,entered,109,Veltman,DEF,0.68,0.60-0.70,180.0,0,7
2022-23,27,entered,116,Mac Allister,MID,0.68,0.60-0.70,177.0,0,10
2022-23,27,entered,406,Elyounoussi,MID,0.68,0.60-0.70,57.0,0,1
2022-23,28,left,394,Johnson,FWD,0.82,0.80-0.90,90.0,0,2
2022-23,28,left,493,Gibbs-White,MID,0.82,0.80-0.90,90.0,0,1
2022-23,28,left,366,Schär,DEF,0.82,0.80-0.90,90.0,0,2
2022-23,28,entered,128,Thiago Silva,DEF,0.68,0.60-0.70,0.0,1,0
2022-23,28,entered,42,Buendía,MID,0.68,0.60-0.70,90.0,0,8
2022-23,28,entered,407,Ward-Prowse,MID,0.82,0.80-0.90,90.0,0,10
2022-23,29,left,355,Dubravka,GKP,0.88,0.80-0.90,0.0,1,0
2022-23,29,left,40,Watkins,FWD,0.82,0.80-0.90,180.0,0,17
2022-23,29,left,394,Johnson,FWD,0.82,0.80-0.90,180.0,0,8
2022-23,29,left,465,Bowen,MID,0.82,0.80-0.90,180.0,0,8
2022-23,29,left,95,Mbeumo,FWD,0.82,0.80-0.90,139.0,0,11
2022-23,29,entered,128,Thiago Silva,DEF,0.68,0.60-0.70,0.0,1,0
2022-23,29,entered,133,Arrizabalaga,GKP,0.9,0.90-1.00,180.0,0,8
2022-23,29,entered,464,Benrahma,MID,0.68,0.60-0.70,152.0,0,5
2022-23,29,entered,145,Havertz,FWD,0.68,0.60-0.70,180.0,0,4
2022-23,29,entered,116,Mac Allister,MID,0.68,0.60-0.70,162.0,0,9
2022-23,30,left,280,Van Dijk,DEF,0.82,0.80-0.90,90.0,0,0
2022-23,30,left,2,Leno,GKP,0.9,0.90-1.00,90.0,0,3
2022-23,30,left,116,Mac Allister,MID,0.82,0.80-0.90,90.0,0,2
2022-23,30,entered,81,Raya,GKP,0.9,0.90-1.00,90.0,0,0
2022-23,30,entered,124,Mitoma,MID,0.68,0.60-0.70,90.0,0,2
2022-23,30,entered,342,Dalot,DEF,0.68,0.60-0.70,0.0,1,0
2022-23,31,left,355,Dubravka,GKP,0.88,0.80-0.90,0.0,1,0
2022-23,31,left,366,Schär,DEF,0.82,0.80-0.90,90.0,0,0
2022-23,31,left,116,Mac Allister,MID,0.82,0.80-0.90,90.0,0,2
2022-23,31,left,280,Van Dijk,DEF,0.82,0.80-0.90,90.0,0,2
2022-23,31,left,283,Salah,MID,0.82,0.80-0.90,80.0,0,14
2022-23,31,left,285,Alexander-Arnold,DEF,0.82,0.80-0.90,90.0,0,9
2022-23,31,entered,448,Perišić,DEF,0.68,0.60-0.70,90.0,0,3
2022-23,31,entered,133,Arrizabalaga,GKP,0.9,0.90-1.00,90.0,0,6
2022-23,31,entered,40,Watkins,FWD,0.82,0.80-0.90,90.0,0,16
2022-23,31,entered,301,De Bruyne,MID,0.82,0.80-0.90,61.0,0,8
2022-23,31,entered,302,Stones,DEF,0.68,0.60-0.70,45.0,0,8
2022-23,31,entered,407,Ward-Prowse,MID,0.9,0.90-1.00,90.0,0,2
2022-23,32,left,66,Solanke,FWD,0.82,0.80-0.90,90.0,0,2
2022-23,32,left,355,Dubravka,GKP,0.88,0.80-0.90,0.0,1,0
2022-23,32,left,166,Edouard,FWD,0.68,0.60-0.70,70.0,0,2
2022-23,32,left,106,Dunk,DEF,0.82,0.80-0.90,0.0,1,
2022-23,32,left,366,Schär,DEF,0.82,0.80-0.90,73.0,0,8
2022-23,32,left,116,Mac Allister,MID,0.82,0.80-0.90,0.0,1,
2022-23,32,left,280,Van Dijk,DEF,0.82,0.80-0.90,90.0,0,1
2022-23,32,entered,40,Watkins,FWD,0.82,0.80-0.90,90.0,0,2
2022-23,32,entered,10,White,DEF,0.82,0.80-0.90,90.0,0,4
2022-23,32,entered,171,Olise,MID,0.82,0.80-0.90,90.0,0,3
2022-23,32,entered,427,Kane,FWD,0.9,0.90-1.00,90.0,0,6
2022-23,32,entered,16,Gabriel,DEF,0.9,0.90-1.00,90.0,0,1
2022-23,32,entered,81,Raya,GKP,0.9,0.90-1.00,90.0,0,2
2022-23,32,entered,407,Ward-Prowse,MID,0.9,0.90-1.00,90.0,0,2
2022-23,33,left,66,Solanke,FWD,0.82,0.80-0.90,90.0,0,5
2022-23,33,left,355,Dubravka,GKP,0.88,0.80-0.90,0.0,1,0
2022-23,33,left,333,Fernandes,MID,0.82,0.80-0.90,90.0,0,5
2022-23,33,left,301,De Bruyne,MID,0.82,0.80-0.90,79.0,0,19
2022-23,33,left,116,Mac Allister,MID,0.82,0.80-0.90,90.0,0,2
2022-23,33,left,85,Henry,DEF,0.9,0.90-1.00,90.0,0,5
2022-23,33,entered,133,Arrizabalaga,GKP,0.9,0.90-1.00,90.0,0,1
2022-23,33,entered,7,Ødegaard,MID,0.82,0.80-0.90,70.0,0,2
2022-23,33,entered,40,Watkins,FWD,0.82,0.80-0.90,90.0,0,2
2022-23,33,entered,427,Kane,FWD,0.9,0.90-1.00,90.0,0,11
2022-23,33,entered,302,Stones,DEF,0.68,0.60-0.70,90.0,0,9
2022-23,33,entered,407,Ward-Prowse,MID,0.9,0.90-1.00,45.0,0,1
2022-23,34,left,333,Fernandes,MID,0.82,0.80-0.90,180.0,0,13
2022-23,34,left,357,Trippier,DEF,0.9,0.90-1.00,90.0,0,2
2022-23,34,entered,280,Van Dijk,DEF,0.82,0.80-0.90,180.0,0,7
2022-23,34,entered,283,Salah,MID,0.9,0.90-1.00,173.0,0,18
2022-23,35,left,66,Solanke,FWD,0.82,0.80-0.90,89.0,0,2
2022-23,35,left,355,Dubravka,GKP,0.88,0.80-0.90,0.0,1,0
2022-23,35,left,586,Estupiñán,DEF,0.82,0.80-0.90,90.0,0,0
2022-23,35,left,301,De Bruyne,MID,0.82,0.80-0.90,90.0,0,3
2022-23,35,left,333,Fernandes,MID,0.9,0.90-1.00,90.0,0,2
2022-23,35,left,335,Rashford,MID,0.82,0.80-0.90,90.0,0,2
2022-23,35,entered,2,Leno,GKP,0.9,0.90-1.00,90.0,0,9
2022-23,35,entered,356,Wilson,FWD,0.68,0.60-0.70,77.0,0,2
2022-23,35,entered,7,Ødegaard,MID,0.9,0.90-1.00,79.0,0,10
2022-23,35,entered,303,Mahrez,MID,0.68,0.60-0.70,90.0,0,10
2022-23,35,entered,283,Salah,MID,0.9,0.90-1.00,90.0,0,10
2022-23,35,entered,285,Alexander-Arnold,DEF,0.82,0.80-0.90,90.0,0,7
2022-23,36,left,342,Dalot,DEF,0.82,0.80-0.90,0.0,1,0
2022-23,36,left,301,De Bruyne,MID,0.82,0.80-0.90,0.0,1,0
2022-23,36,left,333,Fernandes,MID,0.9,0.90-1.00,90.0,0,6
2022-23,36,left,366,Schär,DEF,0.9,0.90-1.00,180.0,0,2
2022-23,36,entered,16,Gabriel,DEF,0.9,0.90-1.00,90.0,0,1
2022-23,36,entered,283,Salah,MID,0.9,0.90-1.00,87.0,0,12
2022-23,36,entered,356,Wilson,FWD,0.68,0.60-0.70,162.0,0,24
2022-23,36,entered,7,Ødegaard,MID,0.9,0.90-1.00,76.0,0,2
2022-23,37,left,128,Thiago Silva,DEF,0.82,0.80-0.90,90.0,0,2
2022-23,37,entered,302,Stones,DEF,0.68,0.60-0.70,116.0,0,3
2022-23,38,left,342,Dalot,DEF,0.82,0.80-0.90,90.0,0,2
2022-23,38,entered,10,White,DEF,0.9,0.90-1.00,90.0,0,6
2023-24,1,left,216,Sterling,MID,0.72,0.70-0.80,80.0,0,2
2023-24,1,left,195,Chilwell,DEF,0.45,<0.60,89.0,0,7
2023-24,1,left,206,James,DEF,0.45,<0.60,75.0,0,2
2023-24,1,entered,131,Estupiñan,DEF,0.18,<0.60,90.0,0,7
2023-24,1,entered,396,Rashford,MID,0.72,0.70-0.80,87.0,0,3
2023-24,1,entered,845,Offiah,DEF,0.1,<0.60,0.0,1,
2023-24,2,left,482,Foderingham,GKP,0.88,0.80-0.90,90.0,0,1
2023-24,2,left,373,B.Fernandes,MID,0.72,0.70-0.80,90.0,0,1
2023-24,2,entered,385,Henderson,GKP,0.9,0.90-1.00,0.0,1,0
2023-24,2,entered,308,Salah,MID,0.72,0.70-0.80,85.0,0,5
2023-24,3,left,516,Son,MID,0.72,0.70-0.80,90.0,0,3
2023-24,3,left,614,Kaminski,GKP,0.88,0.80-0.90,90.0,0,2
2023-24,3,left,308,Salah,MID,0.72,0.70-0.80,90.0,0,5
2023-24,3,entered,113,Raya,GKP,0.9,0.90-1.00,0.0,1,0
2023-24,3,entered,355,Haaland,FWD,0.72,0.70-0.80,90.0,0,4
2023-24,3,entered,396,Rashford,MID,0.72,0.70-0.80,90.0,0,7
2023-24,4,left,614,Kaminski,GKP,0.88,0.80-0.90,90.0,0,1
2023-24,4,entered,113,Raya,GKP,0.9,0.90-1.00,0.0,1,0
2023-24,5,left,32,Alex Moreno,DEF,0.24,<0.60,0.0,1,0
2023-24,5,left,8,G.Jesus,FWD,0.72,0.70-0.80,24.0,0,1
2023-24,5,entered,204,Hall,DEF,0.22,<0.60,0.0,1,0
2023-24,5,entered,293,Darwin,FWD,0.72,0.70-0.80,34.0,0,1
2023-24,6,left,673,Adams,MID,0.82,0.80-0.90,0.0,1,0
2023-24,6,left,275,Leno,GKP,0.88,0.80-0.90,90.0,0,10
2023-24,6,left,293,Darwin,FWD,0.72,0.70-0.80,80.0,0,6
2023-24,6,entered,8,G.Jesus,FWD,0.72,0.70-0.80,76.0,0,2
2023-24,6,entered,482,Foderingham,GKP,0.88,0.80-0.90,90.0,0,0
2023-24,6,entered,492,Bentancur,MID,0.68,0.60-0.70,0.0,1,0
2023-24,7,left,275,Leno,GKP,0.88,0.80-0.90,90.0,0,1
2023-24,7,left,430,Trippier,DEF,0.28,<0.60,90.0,0,12
2023-24,7,left,293,Darwin,FWD,0.72,0.70-0.80,0.0,1,0
2023-24,7,left,198,Cucurella,DEF,0.68,0.60-0.70,90.0,0,5
2023-24,7,entered,321,Doughty,DEF,0.1,<0.60,172.0,0,9
