season,e024_gate,gw,position,entrant_id,entrant_name,leaver_id,leaver_name,delta_v,delta_u,dpts,both60,tie_pts,v_pref_enter,u_pref_enter,actual_pref_enter,sign_disagree,n_feasible,best_y_feasible,regret_entrant,v_ctrl,v_swap,fixture_pairs_ctrl,fixture_pairs_swap
2024-25,PASS,20,FWD,129,João Pedro,110,Wissa,0.2496,-0.2504,-2.0,1,0,1,0,0,1,12,13.0,4.0,40.0588,40.3084,5.0,4.0
2024-25,PASS,21,MID,491,Johnson,366,B.Fernandes,-0.2964,-0.2964,-3.0,0,0,0,0,0,0,23,20.0,19.0,40.1844,39.888,4.0,4.0
2024-25,PASS,22,DEF,528,Mavropanos,350,Gvardiol,-1.1056,-0.262,-8.0,1,0,0,0,0,0,22,9.0,11.0,38.8024,37.6968,8.0,10.0
2024-25,PASS,22,GKP,521,Fabianski,14,Ramsdale,0.0,-0.1328,1.0,1,0,0,0,1,0,16,6.0,4.0,38.8024,38.8024,8.0,8.0
2024-25,PASS,22,FWD,306,Vardy,58,Watkins,-0.5492,-0.5492,-6.0,1,0,0,0,0,0,22,13.0,11.0,38.8024,38.2532,8.0,8.0
2024-25,PASS,23,FWD,129,João Pedro,252,Raúl,-0.3228,-0.3228,-1.0,1,0,0,0,0,0,10,9.0,8.0,41.128,40.8052,5.0,5.0
2024-25,PASS,24,MID,402,J.Murphy,398,Gordon,-2.1732,-1.342,7.0,1,0,0,0,1,0,14,16.0,8.0,51.3668,49.1936,23.0,25.0
2024-25,PASS,24,DEF,543,Doherty,573,Milenković,0.0,-0.316,0.0,1,1,0,0,0,0,13,12.0,6.0,51.3668,51.3668,23.0,23.0
2024-25,PASS,24,DEF,543,Doherty,311,Alexander-Arnold,-0.4776,-3.4344,-1.0,1,0,0,0,0,0,23,12.0,6.0,51.3668,50.8892,23.0,18.0
2024-25,PASS,24,DEF,270,Greaves,573,Milenković,0.0,-0.544,-5.0,1,0,0,0,0,0,14,12.0,11.0,51.3668,51.3668,23.0,23.0
2024-25,PASS,24,DEF,270,Greaves,311,Alexander-Arnold,-0.4776,-3.6624,-6.0,1,0,0,0,0,0,24,12.0,11.0,51.3668,50.8892,23.0,18.0
2024-25,PASS,25,DEF,457,Bree,291,Faes,0.0,-0.0156,0.0,1,1,0,0,0,0,1,1.0,0.0,56.7552,56.7552,22.0,22.0
2024-25,PASS,26,FWD,218,Beto,252,Raúl,-0.7672,-0.7672,4.0,1,0,0,0,1,0,12,12.0,6.0,43.1828,42.4156,5.0,5.0
2024-25,PASS,28,MID,747,Nuno,366,B.Fernandes,-2.0984,-4.0112,0.0,0,1,0,0,0,0,22,11.0,2.0,46.3612,44.2628,5.0,6.0
2024-25,PASS,28,MID,181,Nkunku,366,B.Fernandes,-1.6488,-1.1488,-6.0,1,0,0,0,0,0,21,11.0,8.0,46.3612,44.7124,5.0,6.0
2024-25,PASS,29,FWD,218,Beto,252,Raúl,0.0,-0.4056,0.0,1,1,0,0,0,0,12,13.0,11.0,40.422,40.422,7.0,7.0
2024-25,PASS,29,MID,181,Nkunku,571,Savinho,-0.0324,-0.692,2.0,0,0,0,0,1,0,18,16.0,14.0,40.422,40.3896,7.0,7.0
2024-25,PASS,30,DEF,456,Bella-Kotchap,163,Cucurella,-0.4216,-0.9912,-5.0,0,0,0,0,0,0,21,9.0,9.0,46.7484,46.3268,5.0,5.0
2024-25,PASS,30,DEF,456,Bella-Kotchap,437,N.Williams,0.0,-0.504,-5.0,0,0,0,0,0,0,4,7.0,7.0,46.7484,46.7484,5.0,5.0
2024-25,PASS,30,DEF,573,Milenković,163,Cucurella,0.3992,-0.1008,1.0,1,0,1,0,1,1,20,9.0,3.0,46.7484,47.1476,5.0,4.0
2024-25,PASS,30,GKP,304,Stolarczyk,185,Sánchez,0.0,-0.7496,-6.0,0,0,0,0,0,0,13,6.0,6.0,46.7484,46.7484,5.0,5.0
2024-25,PASS,30,FWD,218,Beto,58,Watkins,-2.2592,-1.2592,1.0,0,0,0,0,1,0,24,9.0,8.0,46.7484,44.4892,5.0,7.0
2024-25,PASS,34,MID,392,Barnes,99,Mbeumo,0.6252,-0.3748,1.0,1,0,1,0,1,1,24,10.0,7.0,45.0832,45.7084,7.0,5.0
2025-26,FAIL,1,MID,384,Gakpo,449,B.Fernandes,-2.594,-1.094,5.0,1,0,0,0,1,0,23,15.0,8.0,29.312,26.718,6.0,9.0
2025-26,FAIL,1,MID,384,Gakpo,485,Gordon,-1.7956,-0.2956,4.0,1,0,0,0,1,0,15,15.0,8.0,29.312,27.5164,6.0,9.0
2025-26,FAIL,1,MID,383,Luis Díaz,449,B.Fernandes,-2.2904,-0.7904,-2.0,0,0,0,0,0,0,23,15.0,15.0,29.312,27.0216,6.0,9.0
2025-26,FAIL,1,DEF,705,Campbell,224,Cucurella,-0.8084,-1.3956,-8.0,0,0,0,0,0,0,26,13.0,13.0,29.312,28.5036,6.0,5.0
2025-26,FAIL,1,DEF,705,Campbell,46,Yasin,0.0,-0.0872,0.0,0,1,0,0,0,0,1,0.0,0.0,29.312,29.312,6.0,6.0
2025-26,FAIL,1,DEF,705,Campbell,445,Amass,0.0,-0.0868,0.0,0,1,0,0,0,0,1,0.0,0.0,29.312,29.312,6.0,6.0
2025-26,FAIL,1,DEF,710,Patterson,224,Cucurella,-0.8084,-1.3864,-8.0,0,0,0,0,0,0,26,13.0,13.0,29.312,28.5036,6.0,5.0
2025-26,FAIL,1,DEF,710,Patterson,46,Yasin,0.0,-0.078,0.0,0,1,0,0,0,0,1,0.0,0.0,29.312,29.312,6.0,6.0
2025-26,FAIL,1,DEF,710,Patterson,445,Amass,0.0,-0.0776,0.0,0,1,0,0,0,0,1,0.0,0.0,29.312,29.312,6.0,6.0
2025-26,FAIL,1,DEF,505,Milenković,224,Cucurella,0.3192,-0.1808,-6.0,1,0,1,0,0,1,25,13.0,11.0,29.312,29.6312,6.0,5.0
2025-26,FAIL,2,GKP,288,Travers,674,Ramsdale,1.3688,-0.1312,0.0,0,1,1,0,0,1,19,9.0,9.0,38.1688,39.5376,10.0,7.0
2025-26,FAIL,2,MID,708,M.Fernandes,17,Ødegaard,-0.3896,-0.8896,-1.0,0,0,0,0,0,0,14,13.0,13.0,38.1688,37.7792,10.0,9.0
2025-26,FAIL,2,MID,708,M.Fernandes,415,Savinho,0.2356,-0.7644,0.0,0,1,1,0,0,1,6,13.0,13.0,38.1688,38.4044,10.0,8.0
2025-26,FAIL,2,MID,120,Schade,17,Ødegaard,0.1672,-0.3328,2.0,0,0,1,0,1,1,14,13.0,10.0,38.1688,38.336,10.0,9.0
2025-26,FAIL,2,DEF,77,Hill,227,Colwill,0.0,-1.3008,1.0,0,0,0,0,1,0,1,1.0,0.0,38.1688,38.1688,10.0,10.0
2025-26,FAIL,3,MID,235,Palmer,381,M.Salah,-1.4452,-0.9452,-3.0,0,0,0,0,0,0,25,10.0,10.0,40.2256,38.7804,5.0,6.0
2025-26,FAIL,4,DEF,225,James,725,Hincapie,0.0,-0.252,1.0,0,0,0,0,1,0,20,9.0,8.0,35.62,35.62,8.0,8.0
2025-26,FAIL,4,FWD,338,Muniz,30,Havertz,0.0,-1.2908,2.0,0,0,0,0,1,0,21,2.0,0.0,35.62,35.62,8.0,8.0
2025-26,FAIL,4,GKP,782,Forster,674,Ramsdale,0.0,-0.184,0.0,0,1,0,0,0,0,21,10.0,10.0,35.62,35.62,8.0,8.0
2025-26,FAIL,5,MID,86,Brooks,81,Kluivert,0.38,-0.9904,2.0,0,0,1,0,1,1,16,9.0,6.0,35.8924,36.2724,7.0,5.0
2025-26,FAIL,5,FWD,499,Isak,430,Haaland,-0.9868,-0.4868,-8.0,0,0,0,0,0,0,23,11.0,10.0,35.8924,34.9056,7.0,8.0
2025-26,FAIL,5,GKP,567,Kinsky,2,Arrizabalaga,0.0,-0.2252,0.0,0,1,0,0,0,0,3,1.0,1.0,35.8924,35.8924,7.0,7.0
2025-26,FAIL,6,FWD,338,Muniz,136,Thiago,0.0,-0.3176,-13.0,0,0,0,0,0,0,10,6.0,6.0,39.742,39.742,5.0,5.0
2025-26,FAIL,6,FWD,338,Muniz,732,Uche,0.0,-0.1384,0.0,0,1,0,0,0,0,8,2.0,2.0,39.742,39.742,5.0,5.0
2025-26,FAIL,6,FWD,217,Foster,136,Thiago,0.0,-0.4076,-11.0,1,0,0,0,0,0,10,6.0,4.0,39.742,39.742,5.0,5.0
2025-26,FAIL,6,FWD,217,Foster,732,Uche,0.0,-0.2284,2.0,0,0,0,0,1,0,8,2.0,0.0,39.742,39.742,5.0,5.0
2025-26,FAIL,6,MID,414,Foden,82,Semenyo,-0.2548,-0.2548,-6.0,1,0,0,0,0,0,22,9.0,8.0,39.742,39.4872,5.0,5.0
2025-26,FAIL,7,FWD,525,Wood,135,Wissa,0.0,-0.1888,2.0,0,0,0,0,1,0,19,2.0,0.0,39.6952,39.6952,4.0,4.0
2025-26,FAIL,7,FWD,217,Foster,135,Wissa,0.0,-1.0856,1.0,0,0,0,0,1,0,19,2.0,1.0,39.6952,39.6952,4.0,4.0
2025-26,FAIL,7,FWD,217,Foster,136,Thiago,0.0,-0.6352,-1.0,1,0,0,0,0,0,10,1.0,0.0,39.6952,39.6952,4.0,4.0
2025-26,FAIL,7,MID,237,Enzo,119,Mbeumo,-1.3272,-0.3272,-4.0,1,0,0,0,0,0,22,18.0,16.0,39.6952,38.368,4.0,6.0
2025-26,FAIL,7,MID,81,Kluivert,119,Mbeumo,-0.3924,-0.3924,1.0,0,0,0,0,1,0,22,18.0,11.0,39.6952,39.3028,4.0,4.0
2025-26,FAIL,8,MID,384,Gakpo,449,B.Fernandes,-0.5584,-0.5584,-1.0,1,0,0,0,0,0,22,9.0,2.0,38.9672,38.4088,6.0,6.0
2025-26,FAIL,8,MID,328,Sessegnon,449,B.Fernandes,-0.2964,-0.8408,-6.0,1,0,0,0,0,0,22,9.0,7.0,38.9672,38.6708,6.0,5.0
2025-26,FAIL,8,DEF,411,O'Reilly,257,Lacroix,-0.2892,-0.6004,10.0,1,0,0,0,1,0,17,11.0,0.0,38.9672,38.678,6.0,6.0
2025-26,FAIL,9,FWD,749,Mané,732,Uche,0.0,-1.3324,-1.0,0,0,0,0,0,0,5,4.0,4.0,40.0752,40.0752,5.0,5.0
2025-26,FAIL,9,FWD,749,Mané,691,Calvert-Lewin,0.0,-2.1364,-2.0,0,0,0,0,0,0,5,4.0,4.0,40.0752,40.0752,5.0,5.0
2025-26,FAIL,9,DEF,348,Rodon,291,Tarkowski,0.1096,-0.3904,12.0,1,0,1,0,1,1,20,13.0,0.0,40.0752,40.1848,5.0,4.0
2025-26,FAIL,10,MID,384,Gakpo,119,Mbeumo,-0.6804,-0.1804,1.0,1,0,0,0,1,0,21,14.0,11.0,39.9876,39.3072,5.0,6.0
2025-26,FAIL,10,MID,267,Sarr,119,Mbeumo,-0.5776,-0.0776,1.0,1,0,0,0,1,0,21,14.0,11.0,39.9876,39.41,5.0,6.0
2025-26,FAIL,10,DEF,411,O'Reilly,5,Gabriel,-0.3504,-0.6956,-4.0,1,0,0,0,0,0,24,10.0,2.0,39.9876,39.6372,5.0,5.0
2025-26,FAIL,11,MID,585,Bentancur,241,Caicedo,-0.2572,-0.6552,-1.0,0,0,0,0,0,0,8,9.0,8.0,40.9004,40.6432,4.0,4.0
2025-26,FAIL,11,MID,585,Bentancur,299,Ndiaye,-0.5756,-0.4736,-2.0,0,0,0,0,0,0,9,9.0,8.0,40.9004,40.3248,4.0,5.0
2025-26,FAIL,11,DEF,411,O'Reilly,72,Senesi,-0.5376,-0.5808,9.0,1,0,0,0,1,0,12,15.0,4.0,40.9004,40.3628,4.0,5.0
2025-26,FAIL,11,DEF,295,Keane,72,Senesi,-0.5376,-0.0464,13.0,1,0,0,0,1,0,12,15.0,0.0,40.9004,40.3628,4.0,5.0
2025-26,FAIL,12,MID,384,Gakpo,119,Mbeumo,-0.4276,-0.4276,1.0,1,0,0,0,1,0,18,11.0,9.0,39.9328,39.5052,5.0,5.0
2025-26,FAIL,12,MID,452,Amad,119,Mbeumo,-0.3352,-0.3352,1.0,1,0,0,0,1,0,18,11.0,9.0,39.9328,39.5976,5.0,5.0
2025-26,FAIL,12,DEF,348,Rodon,373,Virgil,-1.1308,-0.1808,0.0,1,1,0,0,0,0,20,11.0,8.0,39.9328,38.802,5.0,7.0
2025-26,FAIL,13,FWD,100,Kroupi.Jr,136,Thiago,-1.094,-0.6972,-12.0,0,0,0,0,0,0,12,9.0,8.0,39.6816,38.5876,6.0,8.0
2025-26,FAIL,14,MID,328,Sessegnon,119,Mbeumo,0.0944,-0.6332,0.0,1,1,1,0,0,1,22,17.0,15.0,38.5184,38.6128,5.0,4.0
2025-26,FAIL,14,FWD,178,Welbeck,136,Thiago,0.8764,-0.134,0.0,0,1,1,0,0,1,13,9.0,8.0,38.5184,39.3948,5.0,3.0
2025-26,FAIL,15,MID,235,Palmer,16,Saka,-0.5388,-0.0388,-3.0,0,0,0,0,0,0,22,10.0,9.0,37.666,37.1272,7.0,8.0
2025-26,FAIL,15,MID,22,Merino,16,Saka,-0.6804,-0.4856,-3.0,0,0,0,0,0,0,22,10.0,9.0,37.666,36.9856,7.0,8.0
2025-26,FAIL,15,MID,22,Merino,82,Semenyo,0.7164,-0.5888,-2.0,0,0,1,0,0,1,21,10.0,9.0,37.666,38.3824,7.0,5.0
2025-26,FAIL,15,GKP,470,Dúbravka,565,Vicario,0.0,-0.4008,-3.0,1,0,0,0,0,0,21,10.0,7.0,37.666,37.666,7.0,7.0
2025-26,FAIL,15,DEF,411,O'Reilly,260,Guéhi,0.9472,-0.338,-2.0,1,0,1,0,0,1,20,11.0,5.0,37.666,38.6132,7.0,5.0
2025-26,FAIL,15,DEF,348,Rodon,260,Guéhi,0.9472,-0.2536,-7.0,1,0,1,0,0,1,20,11.0,10.0,37.666,38.6132,7.0,5.0
2025-26,FAIL,15,DEF,348,Rodon,684,Thiaw,0.0,-0.2008,-1.0,1,0,0,0,0,0,16,11.0,10.0,37.666,37.666,7.0,7.0
2025-26,FAIL,16,MID,384,Gakpo,119,Mbeumo,0.1616,-0.3384,-2.0,0,0,1,0,0,1,23,12.0,12.0,40.7812,40.9428,4.0,3.0
2025-26,FAIL,16,MID,22,Merino,119,Mbeumo,-0.5228,-0.5888,-1.0,0,0,0,0,0,0,23,12.0,11.0,40.7812,40.2584,4.0,4.0
2025-26,FAIL,16,MID,22,Merino,21,Rice,-0.4224,-0.4884,-1.0,0,0,0,0,0,0,20,12.0,11.0,40.7812,40.3588,4.0,4.0
2025-26,FAIL,16,DEF,606,Mavropanos,295,Keane,0.0,-0.0356,0.0,1,1,0,0,0,0,11,7.0,6.0,40.7812,40.7812,4.0,4.0
2025-26,FAIL,17,FWD,217,Foster,136,Thiago,-0.0684,-1.2956,-2.0,0,0,0,0,0,0,21,13.0,13.0,37.8896,37.8212,6.0,6.0
2025-26,FAIL,17,FWD,217,Foster,691,Calvert-Lewin,0.0,-1.2272,-13.0,0,0,0,0,0,0,8,2.0,2.0,37.8896,37.8896,6.0,6.0
2025-26,FAIL,17,DEF,411,O'Reilly,260,Guéhi,0.758,-0.3424,5.0,1,0,1,0,1,1,20,9.0,3.0,37.8896,38.6476,6.0,4.0
2025-26,FAIL,17,DEF,348,Rodon,260,Guéhi,0.758,-0.33,1.0,1,0,1,0,1,1,20,9.0,7.0,37.8896,38.6476,6.0,4.0
2025-26,FAIL,18,DEF,447,Heaven,190,Ekdal,0.0,-0.0164,-1.0,1,0,0,0,0,0,2,8.0,0.0,39.7388,39.7388,6.0,6.0
2025-26,FAIL,18,DEF,447,Heaven,694,Mukiele,0.8688,-0.2036,4.0,1,0,1,0,1,1,2,8.0,0.0,39.7388,40.6076,6.0,4.0
2025-26,FAIL,18,GKP,470,Dúbravka,670,Roefs,0.894,-0.342,8.0,1,0,1,0,1,1,14,11.0,0.0,39.7388,40.6328,6.0,4.0
2025-26,FAIL,19,FWD,691,Calvert-Lewin,283,Mateta,-0.2028,-0.2028,-8.0,0,0,0,0,0,0,21,7.0,6.0,39.462,39.2592,6.0,6.0
2025-26,FAIL,19,DEF,190,Ekdal,295,Keane,0.0,-0.0796,3.0,0,0,0,0,1,0,9,8.0,5.0,39.462,39.462,6.0,6.0
2025-26,FAIL,20,DEF,684,Thiaw,291,Tarkowski,0.4504,-0.0496,15.0,1,0,1,0,1,1,19,17.0,0.0,38.1524,38.6028,8.0,7.0
2025-26,FAIL,20,DEF,694,Mukiele,321,J.Cuenca,0.0,-0.07,1.0,1,0,0,0,1,0,10,8.0,4.0,38.1524,38.1524,8.0,8.0
2025-26,FAIL,20,DEF,694,Mukiele,291,Tarkowski,0.7964,-0.2736,2.0,1,0,1,0,1,1,19,17.0,13.0,38.1524,38.9488,8.0,6.0
2025-26,FAIL,20,MID,20,Trossard,417,Cherki,-0.3148,-0.3148,-3.0,0,0,0,0,0,0,13,12.0,11.0,38.1524,37.8376,8.0,8.0
2025-26,FAIL,20,MID,20,Trossard,16,Saka,-0.3924,-0.3924,-3.0,0,0,0,0,0,0,21,17.0,16.0,38.1524,37.76,8.0,8.0
2025-26,FAIL,21,MID,485,Gordon,82,Semenyo,0.4568,-0.1928,-5.0,1,0,1,0,0,1,18,11.0,10.0,40.9032,41.36,4.0,3.0
2025-26,FAIL,22,MID,169,Gomez,449,B.Fernandes,-0.1144,-0.7092,-8.0,1,0,0,0,0,0,24,10.0,8.0,38.1784,38.064,6.0,6.0
2025-26,FAIL,22,MID,169,Gomez,417,Cherki,0.0,-0.5948,1.0,0,0,0,0,1,0,13,8.0,6.0,38.1784,38.1784,6.0,6.0
2025-26,FAIL,25,MID,487,Barnes,21,Rice,-0.0672,-0.0672,-3.0,1,0,0,0,0,0,20,11.0,9.0,41.8696,41.8024,5.0,5.0
2025-26,FAIL,26,DEF,634,Mosquera,633,H.Bueno,-0.076,-0.076,1.0,1,0,0,0,1,0,2,9.0,0.0,49.0528,48.9768,24.0,24.0
2025-26,FAIL,28,DEF,706,Justin,343,Struijk,0.0,-0.0968,0.0,1,1,0,0,0,0,6,6.0,4.0,43.962,43.962,5.0,5.0
2025-26,FAIL,28,GKP,341,Darlow,628,José Sá,0.0,-0.3148,-5.0,1,0,0,0,0,0,6,3.0,0.0,43.962,43.962,5.0,5.0
2025-26,FAIL,30,DEF,191,Estève,723,Canvot,0.0,-0.7416,-5.0,1,0,0,0,0,0,7,12.0,6.0,45.8904,45.8904,4.0,4.0
2025-26,FAIL,30,MID,547,E.Le Fée,517,Anderson,0.0,-0.4296,-2.0,0,0,0,0,0,0,4,5.0,5.0,45.8904,45.8904,4.0,4.0
2025-26,FAIL,30,MID,547,E.Le Fée,119,Mbeumo,0.392,-1.0376,-2.0,0,0,1,0,0,1,22,11.0,11.0,45.8904,46.2824,4.0,2.0
2025-26,FAIL,30,GKP,341,Darlow,502,Sels,0.0,-0.658,0.0,1,1,0,0,0,0,11,7.0,1.0,45.8904,45.8904,4.0,4.0
2025-26,FAIL,31,MID,235,Palmer,457,Casemiro,-0.03,-0.0696,1.0,1,0,0,0,1,0,22,9.0,7.0,39.8144,39.7844,10.0,10.0
2025-26,FAIL,32,DEF,191,Estève,606,Mavropanos,0.0,-0.4496,-19.0,1,0,0,0,0,0,2,3.0,1.0,45.2744,45.2744,6.0,6.0
2025-26,FAIL,32,DEF,191,Estève,113,Van den Berg,0.0,-0.7844,-1.0,1,0,0,0,0,0,4,4.0,2.0,45.2744,45.2744,6.0,6.0
2025-26,FAIL,32,DEF,706,Justin,606,Mavropanos,0.0,-0.7336,-20.0,1,0,0,0,0,0,3,3.0,2.0,45.2744,45.2744,6.0,6.0
2025-26,FAIL,32,DEF,706,Justin,113,Van den Berg,0.0,-1.0684,-2.0,1,0,0,0,0,0,5,4.0,3.0,45.2744,45.2744,6.0,6.0
2025-26,FAIL,32,MID,547,E.Le Fée,457,Casemiro,0.9544,-0.5952,-6.0,1,0,1,0,0,1,7,12.0,9.0,45.2744,46.2288,6.0,4.0
2025-26,FAIL,32,MID,547,E.Le Fée,119,Mbeumo,0.6996,-0.85,2.0,0,0,1,0,1,1,22,12.0,9.0,45.2744,45.974,6.0,4.0
