season,gw,team_id,short_name,sh0,sa0,sh1,sa1,replaced
2024-25,26,20,WOL,1125,1145,1095,1095,1
2024-25,27,1,ARS,1350,1350,1235,1335,1
2024-25,27,2,AVL,1145,1240,1110,1215,1
2024-25,27,3,BOU,1170,1200,1195,1215,1
2024-25,27,4,BRE,1130,1180,1100,1195,1
2024-25,27,5,BHA,1140,1165,1140,1150,1
2024-25,27,6,CHE,1155,1235,1230,1235,1
2024-25,27,7,CRY,1150,1155,1130,1130,1
2024-25,27,8,EVE,1120,1145,1095,1125,1
2024-25,27,9,FUL,1155,1155,1150,1150,1
2024-25,27,10,IPS,1065,1065,1075,1075,1
2024-25,27,11,LEI,975,975,1075,1085,1
2024-25,27,12,LIV,1350,1370,1355,1360,1
2024-25,27,13,MCI,1220,1270,1230,1250,1
2024-25,27,14,MUN,1095,1135,1115,1140,1
2024-25,27,15,NEW,1220,1255,1195,1225,1
2024-25,27,16,NFO,1220,1290,1195,1220,1
2024-25,27,17,SOU,975,975,1055,1065,1
2024-25,27,18,TOT,1100,1170,1150,1185,1
2024-25,27,19,WHU,1090,1100,1095,1100,1
2024-25,27,20,WOL,1125,1145,1095,1095,1
2024-25,28,1,ARS,1350,1350,1235,1335,1
2024-25,28,2,AVL,1145,1240,1110,1215,1
2024-25,28,3,BOU,1170,1200,1195,1215,1
2024-25,28,4,BRE,1130,1180,1100,1195,1
2024-25,28,5,BHA,1140,1165,1140,1150,1
2024-25,28,6,CHE,1155,1235,1230,1235,1
2024-25,28,7,CRY,1150,1155,1130,1130,1
2024-25,28,8,EVE,1120,1145,1095,1125,1
2024-25,28,9,FUL,1155,1155,1150,1150,1
2024-25,28,10,IPS,1065,1065,1075,1075,1
2024-25,28,11,LEI,975,975,1075,1085,1
2024-25,28,12,LIV,1350,1370,1355,1360,1
2024-25,28,13,MCI,1220,1270,1230,1250,1
2024-25,28,14,MUN,1095,1135,1115,1140,1
2024-25,28,15,NEW,1220,1255,1195,1225,1
2024-25,28,16,NFO,1220,1290,1195,1220,1
2024-25,28,17,SOU,975,975,1055,1065,1
2024-25,28,18,TOT,1100,1170,1150,1185,1
2024-25,28,19,WHU,1090,1100,1095,1100,1
2024-25,28,20,WOL,1125,1145,1095,1095,1
2024-25,29,1,ARS,1350,1350,1235,1335,1
2024-25,29,2,AVL,1145,1240,1110,1215,1
2024-25,29,3,BOU,1170,1200,1195,1215,1
2024-25,29,4,BRE,1130,1180,1100,1195,1
2024-25,29,5,BHA,1140,1165,1140,1150,1
2024-25,29,6,CHE,1155,1235,1230,1235,1
2024-25,29,7,CRY,1150,1155,1130,1130,1
2024-25,29,8,EVE,1120,1145,1095,1125,1
2024-25,29,9,FUL,1155,1155,1150,1150,1
2024-25,29,10,IPS,1065,1065,1075,1075,1
2024-25,29,11,LEI,975,975,1075,1085,1
2024-25,29,12,LIV,1350,1370,1355,1360,1
2024-25,29,13,MCI,1220,1270,1230,1250,1
2024-25,29,14,MUN,1095,1135,1115,1140,1
2024-25,29,15,NEW,1220,1255,1195,1225,1
2024-25,29,16,NFO,1220,1290,1195,1220,1
2024-25,29,17,SOU,975,975,1055,1065,1
2024-25,29,18,TOT,1100,1170,1150,1185,1
2024-25,29,19,WHU,1090,1100,1095,1100,1
2024-25,29,20,WOL,1125,1145,1095,1095,1
2024-25,30,1,ARS,1350,1350,1235,1335,1
2024-25,30,2,AVL,1145,1240,1110,1215,1
2024-25,30,3,BOU,1170,1200,1195,1215,1
2024-25,30,4,BRE,1130,1180,1100,1195,1
2024-25,30,5,BHA,1140,1165,1140,1150,1
2024-25,30,6,CHE,1155,1235,1230,1235,1
2024-25,30,7,CRY,1150,1155,1130,1130,1
2024-25,30,8,EVE,1120,1145,1095,1125,1
2024-25,30,9,FUL,1155,1155,1150,1150,1
2024-25,30,10,IPS,1065,1065,1075,1075,1
2024-25,30,11,LEI,975,975,1075,1085,1
2024-25,30,12,LIV,1350,1370,1355,1360,1
2024-25,30,13,MCI,1220,1270,1230,1250,1
2024-25,30,14,MUN,1095,1135,1115,1140,1
2024-25,30,15,NEW,1220,1255,1195,1225,1
2024-25,30,16,NFO,1220,1290,1195,1220,1
2024-25,30,17,SOU,975,975,1055,1065,1
2024-25,30,18,TOT,1100,1170,1150,1185,1
2024-25,30,19,WHU,1090,1100,1095,1100,1
2024-25,30,20,WOL,1125,1145,1095,1095,1
2024-25,31,1,ARS,1350,1350,1235,1335,1
2024-25,31,2,AVL,1145,1240,1110,1215,1
2024-25,31,3,BOU,1170,1200,1195,1215,1
2024-25,31,4,BRE,1130,1180,1100,1195,1
2024-25,31,5,BHA,1140,1165,1140,1150,1
2024-25,31,6,CHE,1155,1235,1230,1235,1
2024-25,31,7,CRY,1150,1155,1130,1130,1
2024-25,31,8,EVE,1120,1145,1095,1125,1
2024-25,31,9,FUL,1155,1155,1150,1150,1
2024-25,31,10,IPS,1065,1065,1075,1075,1
2024-25,31,11,LEI,975,975,1075,1085,1
2024-25,31,12,LIV,1350,1370,1355,1360,1
2024-25,31,13,MCI,1220,1270,1230,1250,1
2024-25,31,14,MUN,1095,1135,1115,1140,1
2024-25,31,15,NEW,1220,1255,1195,1225,1
2024-25,31,16,NFO,1220,1290,1195,1220,1
2024-25,31,17,SOU,975,975,1055,1065,1
2024-25,31,18,TOT,1100,1170,1150,1185,1
2024-25,31,19,WHU,1090,1100,1095,1100,1
2024-25,31,20,WOL,1125,1145,1095,1095,1
2024-25,32,1,ARS,1350,1350,1235,1335,1
2024-25,32,2,AVL,1145,1240,1110,1215,1
2024-25,32,3,BOU,1170,1200,1195,1215,1
2024-25,32,4,BRE,1130,1180,1100,1195,1
2024-25,32,5,BHA,1140,1165,1140,1150,1
2024-25,32,6,CHE,1155,1235,1230,1235,1
2024-25,32,7,CRY,1150,1155,1130,1130,1
2024-25,32,8,EVE,1120,1145,1095,1125,1
2024-25,32,9,FUL,1155,1155,1150,1150,1
2024-25,32,10,IPS,1065,1065,1075,1075,1
2024-25,32,11,LEI,975,975,1075,1085,1
2024-25,32,12,LIV,1350,1370,1355,1360,1
2024-25,32,13,MCI,1220,1270,1230,1250,1
2024-25,32,14,MUN,1095,1135,1115,1140,1
2024-25,32,15,NEW,1220,1255,1195,1225,1
2024-25,32,16,NFO,1220,1290,1195,1220,1
2024-25,32,17,SOU,975,975,1055,1065,1
2024-25,32,18,TOT,1100,1170,1150,1185,1
2024-25,32,19,WHU,1090,1100,1095,1100,1
2024-25,32,20,WOL,1125,1145,1095,1095,1
2024-25,33,1,ARS,1350,1350,1235,1335,1
2024-25,33,2,AVL,1145,1240,1110,1215,1
2024-25,33,3,BOU,1170,1200,1195,1215,1
2024-25,33,4,BRE,1130,1180,1100,1195,1
2024-25,33,5,BHA,1140,1165,1140,1150,1
2024-25,33,6,CHE,1155,1235,1230,1235,1
2024-25,33,7,CRY,1150,1155,1130,1130,1
2024-25,33,8,EVE,1120,1145,1095,1125,1
2024-25,33,9,FUL,1155,1155,1150,1150,1
2024-25,33,10,IPS,1065,1065,1075,1075,1
2024-25,33,11,LEI,975,975,1075,1085,1
2024-25,33,12,LIV,1350,1370,1355,1360,1
2024-25,33,13,MCI,1220,1270,1230,1250,1
2024-25,33,14,MUN,1095,1135,1115,1140,1
2024-25,33,15,NEW,1220,1255,1195,1225,1
2024-25,33,16,NFO,1220,1290,1195,1220,1
2024-25,33,17,SOU,975,975,1055,1065,1
2024-25,33,18,TOT,1100,1170,1150,1185,1
2024-25,33,19,WHU,1090,1100,1095,1100,1
2024-25,33,20,WOL,1125,1145,1095,1095,1
