season,e024_gate,gw,enter_id,enter_name,enter_pos,left_id,left_name,left_pos,du,dpts,enter_u,left_u,enter_pts,left_pts,enter_mins,left_mins,enter_mu_delta,both60,both_play,model_pref_enter,actual_pref_enter,tie_pts
2023-24,PASS,5,195,Chilwell,DEF,396,Rashford,MID,-0.3068,-2.0,3.1036,3.4104,0.0,2.0,10.0,90.0,0.6892,0,1,0,0,0
2023-24,PASS,5,195,Chilwell,DEF,439,Boly,DEF,0.7524,0.0,3.1036,2.3512,0.0,0.0,10.0,0.0,0.6892,0,0,1,0,1
2023-24,PASS,5,195,Chilwell,DEF,504,Maddison,MID,-0.254,-1.0,3.1036,3.3576,0.0,1.0,10.0,90.0,0.6892,0,1,0,0,0
2023-24,PASS,5,195,Chilwell,DEF,511,Romero,DEF,0.6352,-2.0,3.1036,2.4684,0.0,2.0,10.0,90.0,0.6892,0,1,1,0,0
2023-24,PASS,5,294,Diogo J.,MID,226,Eze,MID,0.6864,0.0,3.884,3.1976,1.0,1.0,55.0,90.0,1.178,0,1,1,0,1
2023-24,PASS,5,294,Diogo J.,MID,355,Haaland,FWD,0.1904,-5.0,3.884,3.6936,1.0,6.0,55.0,90.0,1.178,0,1,1,0,0
2023-24,PASS,5,294,Diogo J.,MID,396,Rashford,MID,0.4736,-1.0,3.884,3.4104,1.0,2.0,55.0,90.0,1.178,0,1,1,0,0
2023-24,PASS,5,294,Diogo J.,MID,439,Boly,DEF,1.5328,1.0,3.884,2.3512,1.0,0.0,55.0,0.0,1.178,0,0,1,1,0
2023-24,PASS,5,294,Diogo J.,MID,504,Maddison,MID,0.5264,0.0,3.884,3.3576,1.0,1.0,55.0,90.0,1.178,0,1,1,0,1
2023-24,PASS,5,294,Diogo J.,MID,511,Romero,DEF,1.4156,-1.0,3.884,2.4684,1.0,2.0,55.0,90.0,1.178,0,1,1,0,0
2023-24,PASS,5,13,Nketiah,FWD,226,Eze,MID,-0.0436,1.0,3.154,3.1976,2.0,1.0,65.0,90.0,1.0836,1,1,0,1,0
2023-24,PASS,5,13,Nketiah,FWD,355,Haaland,FWD,-0.5396,-4.0,3.154,3.6936,2.0,6.0,65.0,90.0,1.0836,1,1,0,0,0
2023-24,PASS,5,13,Nketiah,FWD,396,Rashford,MID,-0.2564,0.0,3.154,3.4104,2.0,2.0,65.0,90.0,1.0836,1,1,0,0,1
2023-24,PASS,5,13,Nketiah,FWD,439,Boly,DEF,0.8028,2.0,3.154,2.3512,2.0,0.0,65.0,0.0,1.0836,0,0,1,1,0
2023-24,PASS,5,13,Nketiah,FWD,504,Maddison,MID,-0.2036,1.0,3.154,3.3576,2.0,1.0,65.0,90.0,1.0836,1,1,0,1,0
2023-24,PASS,5,13,Nketiah,FWD,511,Romero,DEF,0.6856,0.0,3.154,2.4684,2.0,2.0,65.0,90.0,1.0836,1,1,1,0,1
2023-24,PASS,5,430,Trippier,DEF,226,Eze,MID,-0.4336,7.0,2.764,3.1976,8.0,1.0,90.0,90.0,0.3192,1,1,0,1,0
2023-24,PASS,5,430,Trippier,DEF,355,Haaland,FWD,-0.9296,2.0,2.764,3.6936,8.0,6.0,90.0,90.0,0.3192,1,1,0,1,0
2023-24,PASS,5,430,Trippier,DEF,396,Rashford,MID,-0.6464,6.0,2.764,3.4104,8.0,2.0,90.0,90.0,0.3192,1,1,0,1,0
2023-24,PASS,5,430,Trippier,DEF,439,Boly,DEF,0.4128,8.0,2.764,2.3512,8.0,0.0,90.0,0.0,0.3192,0,0,1,1,0
2023-24,PASS,5,430,Trippier,DEF,504,Maddison,MID,-0.5936,7.0,2.764,3.3576,8.0,1.0,90.0,90.0,0.3192,1,1,0,1,0
2023-24,PASS,5,430,Trippier,DEF,511,Romero,DEF,0.2956,6.0,2.764,2.4684,8.0,2.0,90.0,90.0,0.3192,1,1,1,1,0
2023-24,PASS,5,526,Bowen,MID,226,Eze,MID,0.4604,1.0,3.658,3.1976,2.0,1.0,90.0,90.0,0.618,1,1,1,1,0
2023-24,PASS,5,526,Bowen,MID,355,Haaland,FWD,-0.0356,-4.0,3.658,3.6936,2.0,6.0,90.0,90.0,0.618,1,1,0,0,0
2023-24,PASS,5,526,Bowen,MID,396,Rashford,MID,0.2476,0.0,3.658,3.4104,2.0,2.0,90.0,90.0,0.618,1,1,1,0,1
2023-24,PASS,5,526,Bowen,MID,439,Boly,DEF,1.3068,2.0,3.658,2.3512,2.0,0.0,90.0,0.0,0.618,0,0,1,1,0
2023-24,PASS,5,526,Bowen,MID,504,Maddison,MID,0.3004,1.0,3.658,3.3576,2.0,1.0,90.0,90.0,0.618,1,1,1,1,0
2023-24,PASS,5,526,Bowen,MID,511,Romero,DEF,1.1896,0.0,3.658,2.4684,2.0,2.0,90.0,90.0,0.618,1,1,1,0,1
2023-24,PASS,5,308,Salah,MID,226,Eze,MID,0.7276,9.0,3.9252,3.1976,10.0,1.0,90.0,90.0,0.4564,1,1,1,1,0
2023-24,PASS,5,308,Salah,MID,355,Haaland,FWD,0.2316,4.0,3.9252,3.6936,10.0,6.0,90.0,90.0,0.4564,1,1,1,1,0
2023-24,PASS,5,308,Salah,MID,396,Rashford,MID,0.5148,8.0,3.9252,3.4104,10.0,2.0,90.0,90.0,0.4564,1,1,1,1,0
2023-24,PASS,5,308,Salah,MID,439,Boly,DEF,1.574,10.0,3.9252,2.3512,10.0,0.0,90.0,0.0,0.4564,0,0,1,1,0
2023-24,PASS,5,308,Salah,MID,504,Maddison,MID,0.5676,9.0,3.9252,3.3576,10.0,1.0,90.0,90.0,0.4564,1,1,1,1,0
2023-24,PASS,5,308,Salah,MID,511,Romero,DEF,1.4568,8.0,3.9252,2.4684,10.0,2.0,90.0,90.0,0.4564,1,1,1,1,0
2023-24,PASS,6,433,Wilson,FWD,664,Ward-Prowse,MID,0.4964,4.0,3.3856,2.8892,6.0,2.0,69.0,90.0,0.4464,1,1,1,1,0
2023-24,PASS,6,433,Wilson,FWD,234,Mitchell,DEF,0.6988,1.0,3.3856,2.6868,6.0,5.0,69.0,90.0,0.4464,1,1,1,1,0
2023-24,PASS,6,433,Wilson,FWD,349,De Bruyne,MID,-0.2084,6.0,3.3856,3.594,6.0,0.0,69.0,0.0,0.4464,0,0,0,1,0
2023-24,PASS,6,226,Eze,MID,664,Ward-Prowse,MID,0.1352,1.0,3.0244,2.8892,3.0,2.0,90.0,90.0,0.1736,1,1,1,1,0
2023-24,PASS,6,226,Eze,MID,234,Mitchell,DEF,0.3376,-2.0,3.0244,2.6868,3.0,5.0,90.0,90.0,0.1736,1,1,1,0,0
2023-24,PASS,6,226,Eze,MID,349,De Bruyne,MID,-0.5696,3.0,3.0244,3.594,3.0,0.0,90.0,0.0,0.1736,0,0,0,1,0
2023-24,PASS,6,293,Darwin,FWD,664,Ward-Prowse,MID,0.2516,4.0,3.1408,2.8892,6.0,2.0,80.0,90.0,0.5332,1,1,1,1,0
2023-24,PASS,6,293,Darwin,FWD,234,Mitchell,DEF,0.454,1.0,3.1408,2.6868,6.0,5.0,80.0,90.0,0.5332,1,1,1,1,0
2023-24,PASS,6,293,Darwin,FWD,349,De Bruyne,MID,-0.4532,6.0,3.1408,3.594,6.0,0.0,80.0,0.0,0.5332,0,0,0,1,0
2023-24,PASS,7,433,Wilson,FWD,355,Haaland,FWD,-0.2768,-2.0,3.9852,4.262,0.0,2.0,0.0,90.0,0.4964,0,0,0,0,0
2023-24,PASS,7,433,Wilson,FWD,220,Andersen,DEF,1.1416,-15.0,3.9852,2.8436,0.0,15.0,0.0,90.0,0.4964,0,0,1,0,0
2023-24,PASS,7,433,Wilson,FWD,165,Cullen,MID,0.576,-4.0,3.9852,3.4092,0.0,4.0,0.0,180.0,0.4964,0,0,1,0,0
2023-24,PASS,7,506,Pedro Porro,DEF,355,Haaland,FWD,-1.0972,5.0,3.1648,4.262,7.0,2.0,90.0,90.0,0.662,1,1,0,1,0
2023-24,PASS,7,506,Pedro Porro,DEF,220,Andersen,DEF,0.3212,-8.0,3.1648,2.8436,7.0,15.0,90.0,90.0,0.662,1,1,1,0,0
2023-24,PASS,7,506,Pedro Porro,DEF,165,Cullen,MID,-0.2444,3.0,3.1648,3.4092,7.0,4.0,90.0,180.0,0.662,1,1,0,1,0
2023-24,PASS,7,526,Bowen,MID,355,Haaland,FWD,-0.2096,7.0,4.0524,4.262,9.0,2.0,90.0,90.0,0.5672,1,1,0,1,0
2023-24,PASS,7,526,Bowen,MID,220,Andersen,DEF,1.2088,-6.0,4.0524,2.8436,9.0,15.0,90.0,90.0,0.5672,1,1,1,0,0
2023-24,PASS,7,526,Bowen,MID,165,Cullen,MID,0.6432,5.0,4.0524,3.4092,9.0,4.0,90.0,180.0,0.5672,1,1,1,1,0
2023-24,PASS,8,13,Nketiah,FWD,281,Ream,DEF,0.78,0.0,3.5068,2.7268,2.0,2.0,74.0,90.0,1.1176,1,1,1,0,1
2023-24,PASS,8,13,Nketiah,FWD,326,Morris,FWD,0.3036,1.0,3.5068,3.2032,2.0,1.0,74.0,90.0,1.1176,1,1,1,1,0
2023-24,PASS,8,13,Nketiah,FWD,14,Ødegaard,MID,-0.092,-1.0,3.5068,3.5988,2.0,3.0,74.0,90.0,1.1176,1,1,0,0,0
2023-24,PASS,8,228,Guéhi,DEF,281,Ream,DEF,0.1552,7.0,2.882,2.7268,9.0,2.0,90.0,90.0,0.0812,1,1,1,1,0
2023-24,PASS,8,228,Guéhi,DEF,326,Morris,FWD,-0.3212,8.0,2.882,3.2032,9.0,1.0,90.0,90.0,0.0812,1,1,0,1,0
2023-24,PASS,8,228,Guéhi,DEF,14,Ødegaard,MID,-0.7168,6.0,2.882,3.5988,9.0,3.0,90.0,90.0,0.0812,1,1,0,1,0
2023-24,PASS,8,516,Son,MID,281,Ream,DEF,1.3756,1.0,4.1024,2.7268,3.0,2.0,75.0,90.0,0.422,1,1,1,1,0
2023-24,PASS,8,516,Son,MID,326,Morris,FWD,0.8992,2.0,4.1024,3.2032,3.0,1.0,75.0,90.0,0.422,1,1,1,1,0
2023-24,PASS,8,516,Son,MID,14,Ødegaard,MID,0.5036,0.0,4.1024,3.5988,3.0,3.0,75.0,90.0,0.422,1,1,1,0,1
2023-24,PASS,9,433,Wilson,FWD,584,Pau,DEF,1.0816,4.0,3.8596,2.778,6.0,2.0,69.0,90.0,0.6112,1,1,1,1,0
2023-24,PASS,9,433,Wilson,FWD,355,Haaland,FWD,-0.8148,-2.0,3.8596,4.6744,6.0,8.0,69.0,90.0,0.6112,1,1,0,0,0
2023-24,PASS,9,433,Wilson,FWD,220,Andersen,DEF,1.0452,6.0,3.8596,2.8144,6.0,0.0,69.0,90.0,0.6112,1,1,1,1,0
2023-24,PASS,9,433,Wilson,FWD,439,Boly,DEF,1.0328,0.0,3.8596,2.8268,6.0,6.0,69.0,77.0,0.6112,1,1,1,0,1
2023-24,PASS,9,506,Pedro Porro,DEF,584,Pau,DEF,0.6684,4.0,3.4464,2.778,6.0,2.0,90.0,90.0,0.6056,1,1,1,1,0
2023-24,PASS,9,506,Pedro Porro,DEF,355,Haaland,FWD,-1.228,-2.0,3.4464,4.6744,6.0,8.0,90.0,90.0,0.6056,1,1,0,0,0
2023-24,PASS,9,506,Pedro Porro,DEF,220,Andersen,DEF,0.632,6.0,3.4464,2.8144,6.0,0.0,90.0,90.0,0.6056,1,1,1,1,0
2023-24,PASS,9,506,Pedro Porro,DEF,439,Boly,DEF,0.6196,0.0,3.4464,2.8268,6.0,6.0,90.0,77.0,0.6056,1,1,1,0,1
2023-24,PASS,9,307,Robertson,DEF,584,Pau,DEF,0.3392,-2.0,3.1172,2.778,0.0,2.0,0.0,90.0,0.3984,0,0,1,0,0
2023-24,PASS,9,307,Robertson,DEF,355,Haaland,FWD,-1.5572,-8.0,3.1172,4.6744,0.0,8.0,0.0,90.0,0.3984,0,0,0,0,0
2023-24,PASS,9,307,Robertson,DEF,220,Andersen,DEF,0.3028,0.0,3.1172,2.8144,0.0,0.0,0.0,90.0,0.3984,0,0,1,0,1
2023-24,PASS,9,307,Robertson,DEF,439,Boly,DEF,0.2904,-6.0,3.1172,2.8268,0.0,6.0,0.0,77.0,0.3984,0,0,1,0,0
2023-24,PASS,9,430,Trippier,DEF,584,Pau,DEF,0.7528,8.0,3.5308,2.778,10.0,2.0,68.0,90.0,0.2728,1,1,1,1,0
2023-24,PASS,9,430,Trippier,DEF,355,Haaland,FWD,-1.1436,2.0,3.5308,4.6744,10.0,8.0,68.0,90.0,0.2728,1,1,0,1,0
2023-24,PASS,9,430,Trippier,DEF,220,Andersen,DEF,0.7164,10.0,3.5308,2.8144,10.0,0.0,68.0,90.0,0.2728,1,1,1,1,0
2023-24,PASS,9,430,Trippier,DEF,439,Boly,DEF,0.704,4.0,3.5308,2.8268,10.0,6.0,68.0,77.0,0.2728,1,1,1,1,0
2023-24,PASS,10,307,Robertson,DEF,275,Leno,GKP,-0.3784,-3.0,3.2136,3.592,0.0,3.0,0.0,90.0,0.3856,0,0,0,0,0
2023-24,PASS,10,307,Robertson,DEF,355,Haaland,FWD,-0.9172,-16.0,3.2136,4.1308,0.0,16.0,0.0,90.0,0.3856,0,0,0,0,0
2023-24,PASS,10,307,Robertson,DEF,197,Colwill,DEF,0.2928,-1.0,3.2136,2.9208,0.0,1.0,0.0,90.0,0.3856,0,0,1,0,0
2023-24,PASS,10,291,A.Becker,GKP,275,Leno,GKP,0.0584,4.0,3.6504,3.592,7.0,3.0,90.0,90.0,-0.0164,1,1,1,1,0
2023-24,PASS,10,291,A.Becker,GKP,355,Haaland,FWD,-0.4804,-9.0,3.6504,4.1308,7.0,16.0,90.0,90.0,-0.0164,1,1,0,0,0
2023-24,PASS,10,291,A.Becker,GKP,197,Colwill,DEF,0.7296,6.0,3.6504,2.9208,7.0,1.0,90.0,90.0,-0.0164,1,1,1,1,0
2023-24,PASS,10,60,Watkins,FWD,275,Leno,GKP,-0.1396,-1.0,3.4524,3.592,2.0,3.0,90.0,90.0,0.024,1,1,0,0,0
2023-24,PASS,10,60,Watkins,FWD,355,Haaland,FWD,-0.6784,-14.0,3.4524,4.1308,2.0,16.0,90.0,90.0,0.024,1,1,0,0,0
2023-24,PASS,10,60,Watkins,FWD,197,Colwill,DEF,0.5316,1.0,3.4524,2.9208,2.0,1.0,90.0,90.0,0.024,1,1,1,1,0
2023-24,PASS,11,506,Pedro Porro,DEF,112,Pinnock,DEF,0.3384,-1.0,3.2776,2.9392,0.0,1.0,90.0,90.0,0.4852,1,1,1,0,0
2023-24,PASS,11,506,Pedro Porro,DEF,265,Tarkowski,DEF,0.4148,-1.0,3.2776,2.8628,0.0,1.0,90.0,90.0,0.4852,1,1,1,0,0
2023-24,PASS,11,506,Pedro Porro,DEF,504,Maddison,MID,-0.2824,-1.0,3.2776,3.56,0.0,1.0,90.0,45.0,0.4852,0,1,0,0,0
2023-24,PASS,11,506,Pedro Porro,DEF,511,Romero,DEF,0.3264,4.0,3.2776,2.9512,0.0,-4.0,90.0,32.0,0.4852,0,1,1,1,0
2023-24,PASS,11,245,Branthwaite,DEF,112,Pinnock,DEF,-0.1252,0.0,2.814,2.9392,1.0,1.0,90.0,90.0,0.5884,1,1,0,0,1
2023-24,PASS,11,245,Branthwaite,DEF,265,Tarkowski,DEF,-0.0488,0.0,2.814,2.8628,1.0,1.0,90.0,90.0,0.5884,1,1,0,0,1
2023-24,PASS,11,245,Branthwaite,DEF,504,Maddison,MID,-0.746,0.0,2.814,3.56,1.0,1.0,90.0,45.0,0.5884,0,1,0,0,1
2023-24,PASS,11,245,Branthwaite,DEF,511,Romero,DEF,-0.1372,5.0,2.814,2.9512,1.0,-4.0,90.0,32.0,0.5884,0,1,0,1,0
2023-24,PASS,11,430,Trippier,DEF,112,Pinnock,DEF,0.536,8.0,3.4752,2.9392,9.0,1.0,90.0,90.0,0.2432,1,1,1,1,0
2023-24,PASS,11,430,Trippier,DEF,265,Tarkowski,DEF,0.6124,8.0,3.4752,2.8628,9.0,1.0,90.0,90.0,0.2432,1,1,1,1,0
2023-24,PASS,11,430,Trippier,DEF,504,Maddison,MID,-0.0848,8.0,3.4752,3.56,9.0,1.0,90.0,45.0,0.2432,0,1,0,1,0
2023-24,PASS,11,430,Trippier,DEF,511,Romero,DEF,0.524,13.0,3.4752,2.9512,9.0,-4.0,90.0,32.0,0.2432,0,1,1,1,0
2023-24,PASS,11,246,Calvert-Lewin,FWD,112,Pinnock,DEF,0.4808,1.0,3.42,2.9392,2.0,1.0,89.0,90.0,0.5288,1,1,1,1,0
2023-24,PASS,11,246,Calvert-Lewin,FWD,265,Tarkowski,DEF,0.5572,1.0,3.42,2.8628,2.0,1.0,89.0,90.0,0.5288,1,1,1,1,0
2023-24,PASS,11,246,Calvert-Lewin,FWD,504,Maddison,MID,-0.14,1.0,3.42,3.56,2.0,1.0,89.0,45.0,0.5288,0,1,0,1,0
2023-24,PASS,11,246,Calvert-Lewin,FWD,511,Romero,DEF,0.4688,6.0,3.42,2.9512,2.0,-4.0,89.0,32.0,0.5288,0,1,1,1,0
2023-24,PASS,12,516,Son,MID,362,Palmer,MID,0.766,-4.0,4.0164,3.2504,2.0,6.0,90.0,90.0,0.236,1,1,1,0,0
2023-24,PASS,12,516,Son,MID,355,Haaland,FWD,-0.2368,-14.0,4.0164,4.2532,2.0,16.0,90.0,90.0,0.236,1,1,0,0,0
2023-24,PASS,12,516,Son,MID,29,White,DEF,1.1148,2.0,4.0164,2.9016,2.0,0.0,90.0,0.0,0.236,0,0,1,1,0
2023-24,PASS,12,430,Trippier,DEF,362,Palmer,MID,-0.144,-5.0,3.1064,3.2504,1.0,6.0,90.0,90.0,0.1804,1,1,0,0,0
2023-24,PASS,12,430,Trippier,DEF,355,Haaland,FWD,-1.1468,-15.0,3.1064,4.2532,1.0,16.0,90.0,90.0,0.1804,1,1,0,0,0
2023-24,PASS,12,430,Trippier,DEF,29,White,DEF,0.2048,1.0,3.1064,2.9016,1.0,0.0,90.0,0.0,0.1804,0,0,1,1,0
2023-24,PASS,12,60,Watkins,FWD,362,Palmer,MID,0.3864,0.0,3.6368,3.2504,6.0,6.0,90.0,90.0,0.0572,1,1,1,0,1
2023-24,PASS,12,60,Watkins,FWD,355,Haaland,FWD,-0.6164,-10.0,3.6368,4.2532,6.0,16.0,90.0,90.0,0.0572,1,1,0,0,0
2023-24,PASS,12,60,Watkins,FWD,29,White,DEF,0.7352,6.0,3.6368,2.9016,6.0,0.0,90.0,0.0,0.0572,0,0,1,1,0
2023-24,PASS,13,249,A.Doucoure,MID,321,Doughty,DEF,0.3192,-1.0,3.0992,2.78,1.0,2.0,89.0,78.0,0.0716,1,1,1,0,0
2023-24,PASS,13,249,A.Doucoure,MID,362,Palmer,MID,0.0536,-1.0,3.0992,3.0456,1.0,2.0,89.0,74.0,0.0716,1,1,1,0,0
2023-24,PASS,13,249,A.Doucoure,MID,343,J.Alvarez,FWD,-0.4024,-1.0,3.0992,3.5016,1.0,2.0,89.0,90.0,0.0716,1,1,0,0,0
2023-24,PASS,13,506,Pedro Porro,DEF,321,Doughty,DEF,0.5336,3.0,3.3136,2.78,5.0,2.0,90.0,78.0,0.3784,1,1,1,1,0
2023-24,PASS,13,506,Pedro Porro,DEF,362,Palmer,MID,0.268,3.0,3.3136,3.0456,5.0,2.0,90.0,74.0,0.3784,1,1,1,1,0
2023-24,PASS,13,506,Pedro Porro,DEF,343,J.Alvarez,FWD,-0.188,3.0,3.3136,3.5016,5.0,2.0,90.0,90.0,0.3784,1,1,0,1,0
2023-24,PASS,13,246,Calvert-Lewin,FWD,321,Doughty,DEF,0.47,0.0,3.25,2.78,2.0,2.0,81.0,78.0,0.454,1,1,1,0,1
2023-24,PASS,13,246,Calvert-Lewin,FWD,362,Palmer,MID,0.2044,0.0,3.25,3.0456,2.0,2.0,81.0,74.0,0.454,1,1,1,0,1
2023-24,PASS,13,246,Calvert-Lewin,FWD,343,J.Alvarez,FWD,-0.2516,0.0,3.25,3.5016,2.0,2.0,81.0,90.0,0.454,1,1,0,0,1
2023-24,PASS,14,293,Darwin,FWD,211,N.Jackson,FWD,0.4088,-3.0,3.7256,3.3168,2.0,5.0,90.0,71.0,0.3652,1,1,1,0,0
2023-24,PASS,15,245,Branthwaite,DEF,377,Dalot,DEF,0.0544,5.0,2.8812,2.8268,6.0,1.0,90.0,90.0,0.3648,1,1,1,1,0
2023-24,PASS,15,245,Branthwaite,DEF,43,Douglas Luiz,MID,-0.3352,3.0,2.8812,3.2164,6.0,3.0,90.0,90.0,0.3648,1,1,0,1,0
2023-24,PASS,15,382,Garnacho,MID,377,Dalot,DEF,0.5148,3.0,3.3416,2.8268,4.0,1.0,90.0,90.0,1.1452,1,1,1,1,0
2023-24,PASS,15,382,Garnacho,MID,43,Douglas Luiz,MID,0.1252,1.0,3.3416,3.2164,4.0,3.0,90.0,90.0,1.1452,1,1,1,1,0
2023-24,PASS,16,26,Trossard,MID,482,Foderingham,GKP,0.0292,-8.0,3.792,3.7628,1.0,9.0,20.0,90.0,0.5396,0,1,1,0,0
2023-24,PASS,16,26,Trossard,MID,43,Douglas Luiz,MID,0.4204,-1.0,3.792,3.3716,1.0,2.0,20.0,90.0,0.5396,0,1,1,0,0
2023-24,PASS,16,26,Trossard,MID,220,Andersen,DEF,0.8988,1.0,3.792,2.8932,1.0,0.0,20.0,90.0,0.5396,0,1,1,1,0
2023-24,PASS,16,275,Leno,GKP,482,Foderingham,GKP,0.0096,0.0,3.7724,3.7628,9.0,9.0,90.0,90.0,0.016,1,1,1,0,1
2023-24,PASS,16,275,Leno,GKP,43,Douglas Luiz,MID,0.4008,7.0,3.7724,3.3716,9.0,2.0,90.0,90.0,0.016,1,1,1,1,0
2023-24,PASS,16,275,Leno,GKP,220,Andersen,DEF,0.8792,9.0,3.7724,2.8932,9.0,0.0,90.0,90.0,0.016,1,1,1,1,0
2023-24,PASS,16,245,Branthwaite,DEF,482,Foderingham,GKP,-0.9104,-4.0,2.8524,3.7628,5.0,9.0,90.0,90.0,0.3852,1,1,0,0,0
2023-24,PASS,16,245,Branthwaite,DEF,43,Douglas Luiz,MID,-0.5192,3.0,2.8524,3.3716,5.0,2.0,90.0,90.0,0.3852,1,1,0,1,0
2023-24,PASS,16,245,Branthwaite,DEF,220,Andersen,DEF,-0.0408,5.0,2.8524,2.8932,5.0,0.0,90.0,90.0,0.3852,1,1,0,1,0
2023-24,PASS,18,557,Hee Chan,MID,362,Palmer,MID,0.0876,1.0,3.3952,3.3076,2.0,1.0,90.0,90.0,0.1604,1,1,1,1,0
2023-24,PASS,18,557,Hee Chan,MID,211,N.Jackson,FWD,0.3376,1.0,3.3952,3.0576,2.0,1.0,90.0,79.0,0.1604,1,1,1,1,0
2023-24,PASS,18,311,Tsimikas,DEF,362,Palmer,MID,-0.1816,0.0,3.126,3.3076,1.0,1.0,34.0,90.0,0.2228,0,1,0,0,1
2023-24,PASS,18,311,Tsimikas,DEF,211,N.Jackson,FWD,0.0684,0.0,3.126,3.0576,1.0,1.0,34.0,79.0,0.2228,0,1,1,0,1
2023-24,PASS,19,290,Alexander-Arnold,DEF,112,Pinnock,DEF,0.4236,8.0,3.3184,2.8948,8.0,0.0,90.0,90.0,0.1528,1,1,1,1,0
2023-24,PASS,19,290,Alexander-Arnold,DEF,211,N.Jackson,FWD,-0.076,6.0,3.3184,3.3944,8.0,2.0,90.0,90.0,0.1528,1,1,0,1,0
2023-24,PASS,19,290,Alexander-Arnold,DEF,14,Ødegaard,MID,-0.3456,6.0,3.3184,3.664,8.0,2.0,90.0,90.0,0.1528,1,1,0,1,0
2023-24,PASS,19,134,Gross,MID,112,Pinnock,DEF,0.6272,2.0,3.522,2.8948,2.0,0.0,90.0,90.0,0.054,1,1,1,1,0
2023-24,PASS,19,134,Gross,MID,211,N.Jackson,FWD,0.1276,0.0,3.522,3.3944,2.0,2.0,90.0,90.0,0.054,1,1,1,0,1
2023-24,PASS,19,134,Gross,MID,14,Ødegaard,MID,-0.142,0.0,3.522,3.664,2.0,2.0,90.0,90.0,0.054,1,1,0,0,1
2023-24,PASS,19,246,Calvert-Lewin,FWD,112,Pinnock,DEF,0.5112,1.0,3.406,2.8948,1.0,0.0,25.0,90.0,0.3684,0,1,1,1,0
2023-24,PASS,19,246,Calvert-Lewin,FWD,211,N.Jackson,FWD,0.0116,-1.0,3.406,3.3944,1.0,2.0,25.0,90.0,0.3684,0,1,1,0,0
2023-24,PASS,19,246,Calvert-Lewin,FWD,14,Ødegaard,MID,-0.258,-1.0,3.406,3.664,1.0,2.0,25.0,90.0,0.3684,0,1,0,0,0
2023-24,PASS,20,342,Aké,DEF,313,Virgil,DEF,-0.0148,5.0,3.1028,3.1176,6.0,1.0,90.0,90.0,0.1872,1,1,0,1,0
2023-24,PASS,21,236,Olise,MID,134,Gross,MID,0.0364,-3.0,3.5308,3.4944,0.0,3.0,0.0,90.0,0.2056,0,0,1,0,0
2023-24,PASS,23,31,Zinchenko,DEF,506,Pedro Porro,DEF,0.0,0.0,3.0844,3.0844,1.0,1.0,45.0,90.0,0.098,0,1,0,0,1
2023-24,PASS,24,321,Doughty,DEF,664,Ward-Prowse,MID,-0.514,-1.0,2.99,3.504,1.0,2.0,86.0,90.0,0.0,1,1,0,0,0
2023-24,PASS,24,321,Doughty,DEF,220,Andersen,DEF,-0.0248,0.0,2.99,3.0148,1.0,1.0,86.0,90.0,0.0,1,1,0,0,1
2023-24,PASS,24,321,Doughty,DEF,526,Bowen,MID,-0.7332,-1.0,2.99,3.7232,1.0,2.0,86.0,90.0,0.0,1,1,0,0,0
2023-24,PASS,24,321,Doughty,DEF,343,J.Alvarez,FWD,-1.034,-1.0,2.99,4.024,1.0,2.0,86.0,76.0,0.0,1,1,0,0,0
2023-24,PASS,24,557,Hee Chan,MID,664,Ward-Prowse,MID,0.0264,-2.0,3.5304,3.504,0.0,2.0,0.0,90.0,0.086,0,0,1,0,0
2023-24,PASS,24,557,Hee Chan,MID,220,Andersen,DEF,0.5156,-1.0,3.5304,3.0148,0.0,1.0,0.0,90.0,0.086,0,0,1,0,0
2023-24,PASS,24,557,Hee Chan,MID,526,Bowen,MID,-0.1928,-2.0,3.5304,3.7232,0.0,2.0,0.0,90.0,0.086,0,0,0,0,0
2023-24,PASS,24,557,Hee Chan,MID,343,J.Alvarez,FWD,-0.4936,-2.0,3.5304,4.024,0.0,2.0,0.0,76.0,0.086,0,0,0,0,0
2023-24,PASS,24,293,Darwin,FWD,664,Ward-Prowse,MID,0.7404,4.0,4.2444,3.504,6.0,2.0,90.0,90.0,0.2384,1,1,1,1,0
2023-24,PASS,24,293,Darwin,FWD,220,Andersen,DEF,1.2296,5.0,4.2444,3.0148,6.0,1.0,90.0,90.0,0.2384,1,1,1,1,0
2023-24,PASS,24,293,Darwin,FWD,526,Bowen,MID,0.5212,4.0,4.2444,3.7232,6.0,2.0,90.0,90.0,0.2384,1,1,1,1,0
2023-24,PASS,24,293,Darwin,FWD,343,J.Alvarez,FWD,0.2204,4.0,4.2444,4.024,6.0,2.0,90.0,76.0,0.2384,1,1,1,1,0
2023-24,PASS,24,294,Diogo J.,MID,664,Ward-Prowse,MID,0.7684,5.0,4.2724,3.504,7.0,2.0,90.0,90.0,0.6952,1,1,1,1,0
2023-24,PASS,24,294,Diogo J.,MID,220,Andersen,DEF,1.2576,6.0,4.2724,3.0148,7.0,1.0,90.0,90.0,0.6952,1,1,1,1,0
2023-24,PASS,24,294,Diogo J.,MID,526,Bowen,MID,0.5492,5.0,4.2724,3.7232,7.0,2.0,90.0,90.0,0.6952,1,1,1,1,0
2023-24,PASS,24,294,Diogo J.,MID,343,J.Alvarez,FWD,0.2484,5.0,4.2724,4.024,7.0,2.0,90.0,76.0,0.6952,1,1,1,1,0
