season,e024_gate,gw,movement,player_id,web_name,position,season_minutes,recent4_minutes,q,ctrl_mu,treat_mu,packaged_u,mu_delta,had_club_prior,new_club,was_ctrl_captain,was_treat_captain,actual_minutes,blank,actual_points,decision_utility
2024-25,PASS,5,entered,182,Palmer,MID,352,352,1.0,3.4612,4.3272,4.3272,0.866,1,1,0,0,63.0,0,8.0,4.3272
2024-25,PASS,5,entered,317,Diogo J.,MID,283,283,1.0,2.9948,4.094,4.094,1.0992,1,1,0,0,0.0,1,0.0,4.094
2024-25,PASS,5,entered,447,Wood,FWD,315,315,1.0,2.4596,3.2456,3.2456,0.786,1,0,0,0,71.0,0,8.0,3.2456
2024-25,PASS,6,left,88,Collins,DEF,450,360,1.0,2.4964,2.632,2.632,0.1356,1,0,0,0,90.0,0,2.0,2.632
2024-25,PASS,6,left,58,Watkins,FWD,358,297,1.0,3.0168,3.0728,3.0728,0.056,1,0,0,0,83.0,0,11.0,3.0728
2024-25,PASS,6,left,199,Eze,MID,450,360,1.0,3.0448,3.3488,3.3488,0.304,1,1,0,0,90.0,0,2.0,3.3488
2024-25,PASS,6,entered,447,Wood,FWD,386,315,1.0,2.8572,3.6708,3.6708,0.8136,1,0,0,0,90.0,0,2.0,3.6708
2024-25,PASS,6,entered,533,Aït-Nouri,DEF,384,301,1.0,2.4192,2.7356,2.7356,0.3164,1,0,0,0,90.0,0,9.0,2.7356
2024-25,PASS,6,entered,71,Kluivert,MID,306,280,1.0,2.7604,3.3688,3.3688,0.6084,1,0,0,0,29.0,0,1.0,3.3688
2024-25,PASS,7,left,369,Dalot,DEF,540,360,1.0,2.6012,2.6536,2.6536,0.0524,1,0,0,0,90.0,0,6.0,2.6536
2024-25,PASS,7,left,58,Watkins,FWD,441,316,1.0,3.5084,3.59,3.59,0.0816,1,0,0,0,90.0,0,2.0,3.59
2024-25,PASS,7,left,99,Mbeumo,MID,539,360,1.0,3.5584,3.8132,3.8132,0.2548,1,0,0,0,90.0,0,8.0,3.8132
2024-25,PASS,7,entered,328,M.Salah,MID,532,360,1.0,4.284,4.7672,4.7672,0.4832,1,1,0,0,72.0,0,3.0,4.7672
2024-25,PASS,7,entered,306,Vardy,FWD,500,352,1.0,2.45,3.3552,3.3552,0.9052,1,1,0,0,73.0,0,2.0,3.3552
2024-25,PASS,7,entered,228,Keane,DEF,450,270,1.0,2.1624,2.5352,2.5352,0.3728,1,1,0,0,90.0,0,6.0,2.5352
2024-25,PASS,8,left,17,Saka,MID,566,310,1.0,3.8104,3.8888,3.8888,0.0784,1,0,0,0,0.0,1,0.0,3.8888
2024-25,PASS,8,left,58,Watkins,FWD,531,346,1.0,3.3848,3.4768,3.4768,0.092,1,0,0,0,74.0,0,8.0,3.4768
2024-25,PASS,8,left,267,Davis,DEF,630,360,1.0,2.936,2.936,2.936,0.0,0,1,0,0,90.0,0,1.0,2.936
2024-25,PASS,8,left,541,Cunha,FWD,550,360,1.0,3.1752,3.3876,3.3876,0.2124,1,0,0,0,66.0,0,2.0,3.3876
2024-25,PASS,8,entered,239,Adama,MID,556,321,1.0,2.7864,3.7904,3.7904,1.004,1,1,0,0,67.0,0,2.0,3.7904
2024-25,PASS,8,entered,447,Wood,FWD,557,322,1.0,3.0864,3.8052,3.8052,0.7188,1,0,0,0,83.0,0,7.0,3.8052
2024-25,PASS,8,entered,491,Johnson,MID,513,301,1.0,3.0164,4.1168,4.1168,1.1004,1,0,0,0,90.0,0,2.0,4.1168
2024-25,PASS,8,entered,495,Pedro Porro,DEF,627,357,1.0,2.6152,3.0556,3.0556,0.4404,1,0,0,0,90.0,0,2.0,3.0556
2024-25,PASS,9,left,88,Collins,DEF,720,360,1.0,2.7404,2.7672,2.7672,0.0268,1,0,0,0,90.0,0,1.0,2.7672
2024-25,PASS,9,entered,36,Digne,DEF,608,302,1.0,2.714,2.876,2.876,0.162,1,0,0,0,70.0,0,7.0,2.876
2024-25,PASS,10,left,267,Davis,DEF,810,360,1.0,2.794,2.794,2.794,0.0,0,1,0,0,90.0,0,10.0,2.794
2024-25,PASS,10,left,148,Welbeck,FWD,748,322,1.0,3.1672,3.4436,3.4436,0.2764,1,0,0,0,90.0,0,5.0,3.4436
2024-25,PASS,10,left,99,Mbeumo,MID,809,360,1.0,3.562,3.694,3.694,0.132,1,0,0,0,86.0,0,3.0,3.694
2024-25,PASS,10,left,372,Garnacho,MID,589,360,1.0,3.1396,3.78,3.78,0.6404,1,0,0,0,90.0,0,2.0,3.78
2024-25,PASS,10,entered,495,Pedro Porro,DEF,807,360,1.0,2.6568,3.0552,3.0552,0.3984,1,0,0,0,90.0,0,1.0,3.0552
2024-25,PASS,10,entered,239,Adama,MID,690,292,1.0,2.7716,3.7516,3.7516,0.98,1,1,0,0,25.0,0,4.0,3.7516
2024-25,PASS,10,entered,491,Johnson,MID,693,345,1.0,3.1516,4.042,4.042,0.8904,1,0,0,0,90.0,0,8.0,4.042
2024-25,PASS,10,entered,447,Wood,FWD,720,334,1.0,3.1764,3.8136,3.8136,0.6372,1,0,0,0,78.0,0,7.0,3.8136
2024-25,PASS,11,left,369,Dalot,DEF,900,360,1.0,2.8412,2.8628,2.8628,0.0216,1,0,0,0,56.0,0,1.0,2.8628
2024-25,PASS,11,left,366,B.Fernandes,MID,839,360,1.0,3.5596,3.6924,3.6924,0.1328,1,0,0,0,90.0,0,17.0,3.6924
2024-25,PASS,11,entered,491,Johnson,MID,783,360,1.0,3.2552,3.9904,3.9904,0.7352,1,0,0,0,83.0,0,2.0,3.9904
2024-25,PASS,11,entered,311,Alexander-Arnold,DEF,842,350,1.0,3.132,3.4848,3.4848,0.3528,1,1,0,0,24.0,0,1.0,3.4848
2024-25,PASS,12,left,19,Smith Rowe,MID,795,326,1.0,3.18,3.18,3.18,0.0,0,1,0,0,58.0,0,1.0,3.18
2024-25,PASS,12,entered,247,Iwobi,MID,945,358,1.0,2.884,3.2132,3.2132,0.3292,1,1,0,0,90.0,0,7.0,3.2132
2024-25,PASS,13,left,369,Dalot,DEF,1046,326,1.0,2.7864,2.792,2.792,0.0056,1,0,0,0,90.0,0,6.0,2.792
2024-25,PASS,13,left,148,Welbeck,FWD,1013,337,1.0,3.3528,3.5944,3.5944,0.2416,1,0,0,0,78.0,0,2.0,3.5944
2024-25,PASS,13,left,422,Aina,DEF,1041,358,1.0,2.7196,2.7488,2.7488,0.0292,1,0,0,0,90.0,0,8.0,2.7488
2024-25,PASS,13,left,351,Haaland,FWD,1079,360,1.0,4.382,4.3048,4.3048,-0.0772,1,0,0,0,90.0,0,2.0,4.3048
2024-25,PASS,13,entered,145,Veltman,DEF,956,345,1.0,2.7044,2.7336,2.7336,0.0292,1,0,0,0,0.0,1,0.0,2.7336
2024-25,PASS,13,entered,447,Wood,FWD,915,275,1.0,3.2956,3.7964,3.7964,0.5008,1,0,0,0,90.0,0,9.0,3.7964
2024-25,PASS,13,entered,366,B.Fernandes,MID,1019,360,1.0,3.7184,3.8516,3.8516,0.1332,1,0,0,0,65.0,0,9.0,3.8516
2024-25,PASS,13,entered,350,Gvardiol,DEF,1032,360,1.0,2.8492,2.934,2.934,0.0848,1,0,0,0,0.0,1,0.0,2.934
2024-25,PASS,14,left,617,Evanilson,FWD,872,333,1.0,3.3916,3.3916,3.3916,0.0,0,1,0,0,84.0,0,2.0,3.3916
2024-25,PASS,14,left,58,Watkins,FWD,1013,327,1.0,3.8516,3.896,3.896,0.0444,1,0,0,0,64.0,0,12.0,3.896
2024-25,PASS,14,left,17,Saka,MID,975,325,1.0,4.0952,4.2212,4.2212,0.126,1,0,0,0,90.0,0,3.0,4.2212
2024-25,PASS,14,entered,401,Isak,FWD,876,291,1.0,3.686,4.2376,4.2376,0.5516,1,0,0,0,90.0,0,11.0,4.2376
2024-25,PASS,14,entered,252,Raúl,FWD,809,293,1.0,3.2832,3.666,3.666,0.3828,1,1,0,0,10.0,0,1.0,3.666
2024-25,PASS,14,entered,182,Palmer,MID,1130,355,1.0,4.118,4.3812,4.3812,0.2632,1,1,0,0,78.0,0,7.0,4.3812
2024-25,PASS,15,left,17,Saka,MID,1065,325,1.0,3.7592,3.8292,3.8292,0.07,1,0,0,0,90.0,0,2.0,3.8292
2024-25,PASS,15,left,267,Davis,DEF,1260,360,1.0,2.844,2.844,2.844,0.0,0,1,0,0,90.0,0,1.0,2.844
2024-25,PASS,15,entered,366,B.Fernandes,MID,1174,335,1.0,3.6668,3.7484,3.7484,0.0816,1,0,0,0,75.0,0,9.0,3.7484
2024-25,PASS,15,entered,495,Pedro Porro,DEF,1195,298,1.0,2.7756,2.984,2.984,0.2084,1,0,0,0,90.0,0,3.0,2.984
2024-25,PASS,16,left,617,Evanilson,FWD,1029,323,1.0,3.3924,3.3924,3.3924,0.0,0,1,0,0,79.0,0,2.0,3.3924
2024-25,PASS,16,left,99,Mbeumo,MID,1345,360,1.0,3.4404,3.4896,3.4896,0.0492,1,0,0,0,90.0,0,9.0,3.4896
2024-25,PASS,16,left,70,Kerkez,DEF,1277,350,1.0,2.686,2.7848,2.7848,0.0988,1,0,0,0,90.0,0,2.0,2.7848
2024-25,PASS,16,entered,129,João Pedro,FWD,588,283,1.0,3.1556,4.1664,4.1664,1.0108,1,0,0,0,90.0,0,2.0,4.1664
2024-25,PASS,16,entered,335,Robertson,DEF,1025,270,1.0,2.7104,2.9896,2.9896,0.2792,1,1,0,0,16.0,0,-3.0,2.9896
2024-25,PASS,16,entered,71,Kluivert,MID,897,275,1.0,3.2472,3.5964,3.5964,0.3492,1,0,0,0,79.0,0,3.0,3.5964
2024-25,PASS,17,left,267,Davis,DEF,1440,360,1.0,2.8612,2.8612,2.8612,0.0,0,1,0,0,90.0,0,0.0,2.8612
2024-25,PASS,17,entered,495,Pedro Porro,DEF,1347,270,1.0,2.828,2.9768,2.9768,0.1488,1,0,0,0,90.0,0,-1.0,2.9768
2024-25,PASS,18,left,617,Evanilson,FWD,1178,306,1.0,3.3516,3.3516,3.3516,0.0,0,1,0,0,28.0,0,1.0,3.3516
2024-25,PASS,18,entered,129,João Pedro,FWD,768,329,1.0,3.0988,3.99,3.99,0.8912,1,0,0,0,90.0,0,2.0,3.99
2024-25,PASS,19,left,514,Bowen,MID,1597,360,1.0,3.6956,3.778,3.778,0.0824,1,0,0,0,59.0,0,1.0,3.778
2024-25,PASS,19,left,267,Davis,DEF,1620,360,1.0,2.8472,2.8472,2.8472,0.0,0,1,0,0,90.0,0,5.0,2.8472
2024-25,PASS,19,entered,129,João Pedro,FWD,858,340,1.0,2.9804,3.5916,3.5916,0.6112,1,0,0,0,90.0,0,9.0,3.5916
2024-25,PASS,19,entered,350,Gvardiol,DEF,1482,360,1.0,2.972,2.9988,2.9988,0.0268,1,0,0,0,90.0,0,6.0,2.9988
2024-25,PASS,20,left,110,Wissa,FWD,1211,329,1.0,3.344,3.5132,3.5132,0.1692,1,0,0,0,90.0,0,11.0,3.5132
2024-25,PASS,20,entered,129,João Pedro,FWD,948,360,1.0,3.0936,3.7944,3.7944,0.7008,1,0,0,0,90.0,0,9.0,3.7944
2024-25,PASS,21,left,267,Davis,DEF,1800,360,1.0,2.8176,2.8176,2.8176,0.0,0,1,0,0,90.0,0,1.0,2.8176
2024-25,PASS,21,left,580,Huijsen,DEF,880,360,1.0,2.8264,2.8264,2.8264,0.0,0,1,0,0,90.0,0,0.0,2.8264
2024-25,PASS,21,left,366,B.Fernandes,MID,1565,226,1.0,3.7064,3.7288,3.7288,0.0224,1,0,0,0,90.0,0,4.0,3.7288
2024-25,PASS,21,entered,491,Johnson,MID,1445,275,1.0,3.41,3.6672,3.6672,0.2572,1,0,0,0,45.0,0,1.0,3.6672
2024-25,PASS,21,entered,573,Milenković,DEF,1710,360,1.0,2.85,2.85,2.85,0.0,0,1,0,0,90.0,0,2.0,2.85
2024-25,PASS,21,entered,422,Aina,DEF,1733,360,1.0,2.922,2.9336,2.9336,0.0116,1,0,0,0,90.0,0,2.0,2.9336
2024-25,PASS,22,left,58,Watkins,FWD,1450,315,1.0,3.8364,3.8916,3.8916,0.0552,1,0,0,0,79.0,0,8.0,3.8916
2024-25,PASS,22,left,350,Gvardiol,DEF,1752,360,1.0,2.9488,2.9384,2.9384,-0.0104,1,0,0,0,90.0,0,6.0,2.9384
2024-25,PASS,22,entered,491,Johnson,MID,1490,288,1.0,3.4188,3.6784,3.6784,0.2596,1,0,0,0,0.0,1,0.0,3.6784
2024-25,PASS,22,entered,436,Murillo,DEF,1777,270,1.0,2.8432,2.8432,2.8432,0.0,1,0,0,0,90.0,0,1.0,2.8432
2024-25,PASS,23,left,252,Raúl,FWD,1382,317,1.0,3.558,3.6548,3.6548,0.0968,1,1,0,0,63.0,0,2.0,3.6548
2024-25,PASS,23,entered,129,João Pedro,FWD,1205,347,1.0,3.2352,3.6932,3.6932,0.458,1,0,0,0,90.0,0,1.0,3.6932
2024-25,PASS,24,left,398,Gordon,MID,1765,331,1.0,4.15,4.152,4.152,0.002,1,0,0,0,90.0,0,1.0,4.152
2024-25,PASS,24,left,311,Alexander-Arnold,DEF,1664,355,1.0,5.9544,5.9756,5.9756,0.0212,1,1,0,0,98.0,0,7.0,5.9756
2024-25,PASS,24,entered,580,Huijsen,DEF,1150,360,1.0,2.9768,2.9768,2.9768,0.0,0,1,0,0,90.0,0,0.0,2.9768
2024-25,PASS,24,entered,327,Luis Díaz,MID,1335,282,1.0,6.8536,7.0988,7.0988,0.2452,1,1,0,0,177.0,0,5.0,7.0988
2024-25,PASS,26,left,36,Digne,DEF,1892,302,1.0,2.952,2.952,2.952,0.0,1,0,0,0,0.0,1,0.0,2.952
2024-25,PASS,26,left,252,Raúl,FWD,1592,280,1.0,3.738,3.7992,3.7992,0.0612,1,1,0,0,90.0,0,2.0,3.7992
2024-25,PASS,26,left,78,Semenyo,MID,2106,360,1.0,3.816,3.816,3.816,0.0,1,0,0,0,90.0,0,2.0,3.816
2024-25,PASS,26,entered,218,Beto,FWD,571,344,1.0,2.9708,4.0548,4.0548,1.084,1,1,0,0,90.0,0,6.0,4.0548
2024-25,PASS,26,entered,211,Muñoz,DEF,2074,360,1.0,2.9856,2.9856,2.9856,0.0,1,1,0,0,90.0,0,13.0,2.9856
2024-25,PASS,26,entered,71,Kluivert,MID,1604,343,1.0,3.8712,4.0004,4.0004,0.1292,1,0,0,0,72.0,0,2.0,4.0004
2024-25,PASS,28,left,366,B.Fernandes,MID,2195,360,1.0,4.564,4.564,4.564,0.0,1,0,0,0,90.0,0,9.0,4.564
2024-25,PASS,28,entered,181,Nkunku,MID,693,276,1.0,3.4152,4.554,4.554,1.1388,1,1,0,0,88.0,0,3.0,4.554
2024-25,PASS,29,left,571,Savinho,MID,1504,337,1.0,3.7108,3.7108,3.7108,0.0,0,1,0,0,57.0,0,0.0,3.7108
2024-25,PASS,29,entered,218,Beto,FWD,841,360,1.0,3.2728,4.03,4.03,0.7572,1,1,0,0,79.0,0,2.0,4.03
2024-25,PASS,30,left,58,Watkins,FWD,2052,233,1.0,4.2324,4.2324,4.2324,0.0,1,0,0,0,25.0,0,0.0,4.2324
2024-25,PASS,30,left,163,Cucurella,DEF,2255,360,1.0,3.2872,3.2872,3.2872,0.0,1,1,0,0,90.0,0,5.0,3.2872
2024-25,PASS,30,entered,573,Milenković,DEF,2520,360,1.0,3.1864,3.1864,3.1864,0.0,0,1,0,0,90.0,0,6.0,3.1864
2024-25,PASS,30,entered,181,Nkunku,MID,856,320,1.0,3.4784,4.216,4.216,0.7376,1,1,0,0,0.0,1,0.0,4.216
2024-25,PASS,34,left,99,Mbeumo,MID,2965,360,1.0,4.3628,4.3628,4.3628,0.0,1,0,0,0,90.0,0,2.0,4.3628
2024-25,PASS,34,left,573,Milenković,DEF,2880,360,1.0,3.0908,3.0908,3.0908,0.0,0,1,0,0,90.0,0,1.0,3.0908
2024-25,PASS,34,entered,392,Barnes,MID,1328,435,1.0,3.988,4.3636,4.3636,0.3756,1,0,0,0,76.0,0,3.0,4.3636
2024-25,PASS,34,entered,335,Robertson,DEF,2215,201,1.0,3.1128,3.1128,3.1128,0.0,1,1,0,0,90.0,0,2.0,3.1128
2025-26,FAIL,1,left,224,Cucurella,DEF,0,0,1.0,1.8932,1.9648,1.9648,0.0716,1,1,0,0,90.0,0,8.0,1.9648
2025-26,FAIL,1,left,449,B.Fernandes,MID,0,0,1.0,3.8212,4.1036,4.1036,0.2824,1,0,0,0,90.0,0,2.0,4.1036
2025-26,FAIL,1,left,691,Calvert-Lewin,FWD,0,0,1.0,1.7908,1.7908,1.7908,0.0,0,1,0,0,0.0,1,0.0,1.7908
2025-26,FAIL,1,left,485,Gordon,MID,0,0,1.0,3.0228,3.5544,3.5544,0.5316,1,0,0,0,90.0,0,3.0,3.5544
2025-26,FAIL,1,entered,384,Gakpo,MID,0,0,1.0,2.7272,3.8428,3.8428,1.1156,1,0,0,0,90.0,0,7.0,3.8428
2025-26,FAIL,1,entered,505,Milenković,DEF,0,0,1.0,1.7124,1.8808,1.8808,0.1684,1,0,0,0,90.0,0,2.0,1.8808
2025-26,FAIL,1,entered,596,Solanke,FWD,0,0,1.0,2.5032,3.058,3.058,0.5548,1,0,0,0,19.0,0,1.0,3.058
2025-26,FAIL,1,entered,383,Luis Díaz,MID,0,0,1.0,3.0308,3.8852,3.8852,0.8544,1,0,0,0,0.0,1,0.0,3.8852
2025-26,FAIL,2,left,17,Ødegaard,MID,90,90,1.0,3.83,3.984,3.984,0.154,1,0,0,0,37.0,0,1.0,3.984
2025-26,FAIL,2,left,674,Ramsdale,GKP,2700,0,1.0,3.6224,3.6224,3.6224,0.0,0,1,0,0,0.0,1,0.0,3.6224
2025-26,FAIL,2,left,415,Savinho,MID,1760,0,1.0,3.7048,3.7668,3.7668,0.062,1,0,0,0,0.0,1,0.0,3.7668
2025-26,FAIL,2,entered,288,Travers,GKP,450,0,1.0,3.4912,3.4912,3.4912,0.0,0,1,0,0,0.0,1,0.0,3.4912
2025-26,FAIL,2,entered,120,Schade,MID,45,45,1.0,3.4972,4.038,4.038,0.5408,1,1,0,0,78.0,0,3.0,4.038
2025-26,FAIL,2,entered,485,Gordon,MID,90,90,1.0,3.2548,3.986,3.986,0.7312,1,0,0,0,47.0,0,-2.0,3.986
2025-26,FAIL,3,left,381,M.Salah,MID,180,180,1.0,4.8012,5.3544,5.3544,0.5532,1,0,0,0,90.0,0,3.0,5.3544
2025-26,FAIL,3,entered,235,Palmer,MID,90,90,1.0,3.856,4.9244,4.9244,1.0684,1,1,0,0,0.0,1,0.0,4.9244
2025-26,FAIL,4,left,453,Garnacho,MID,2188,0,1.0,3.276,3.276,3.276,0.0,0,1,0,0,11.0,0,1.0,3.276
2025-26,FAIL,4,entered,235,Palmer,MID,90,90,1.0,3.3356,4.0932,4.0932,0.7576,1,1,0,0,34.0,0,7.0,4.0932
2025-26,FAIL,5,left,81,Kluivert,MID,44,44,0.4889,3.338,4.15,3.735,0.812,1,1,0,0,27.0,0,1.0,3.735
2025-26,FAIL,5,left,241,Caicedo,MID,360,360,1.0,3.1608,2.9816,2.9816,-0.1792,1,1,0,0,90.0,0,4.0,2.9816
2025-26,FAIL,5,left,430,Haaland,FWD,338,338,1.0,4.024,4.1452,4.1452,0.1212,1,0,0,0,75.0,0,9.0,4.1452
2025-26,FAIL,5,left,191,Estève,DEF,352,352,1.0,2.888,2.8988,2.8988,0.0108,1,1,0,0,90.0,0,4.0,2.8988
2025-26,FAIL,5,entered,226,Chalobah,DEF,338,338,1.0,2.9232,3.1052,3.1052,0.182,1,1,0,0,90.0,0,8.0,3.1052
2025-26,FAIL,5,entered,235,Palmer,MID,124,124,1.0,3.3192,4.1552,4.1552,0.836,1,1,0,0,20.0,0,1.0,4.1552
2025-26,FAIL,5,entered,86,Brooks,MID,278,278,1.0,2.3476,3.5388,3.5388,1.1912,1,1,0,0,62.0,0,3.0,3.5388
2025-26,FAIL,5,entered,499,Isak,FWD,2758,0,0.0,3.5372,3.5372,3.5372,0.0,0,1,0,0,23.0,0,1.0,3.5372
2025-26,FAIL,6,left,82,Semenyo,MID,450,360,1.0,3.8224,3.8224,3.8224,0.0,0,1,0,0,90.0,0,7.0,3.8224
2025-26,FAIL,6,entered,414,Foden,MID,172,172,1.0,3.5676,4.0156,4.0156,0.448,1,0,0,0,90.0,0,1.0,4.0156
2025-26,FAIL,7,left,241,Caicedo,MID,540,360,1.0,3.6036,3.3688,3.3688,-0.2348,1,1,0,0,90.0,0,10.0,3.3688
2025-26,FAIL,7,left,348,Rodon,DEF,540,360,1.0,3.2772,3.2772,3.2772,0.0,0,1,0,0,90.0,0,1.0,3.2772
2025-26,FAIL,7,left,119,Mbeumo,MID,519,339,1.0,3.5744,3.5744,3.5744,0.0,0,1,0,0,76.0,0,6.0,3.5744
2025-26,FAIL,7,entered,81,Kluivert,MID,130,118,1.0,3.182,3.7324,3.7324,0.5504,1,1,0,0,29.0,0,7.0,3.7324
2025-26,FAIL,7,entered,237,Enzo,MID,528,360,1.0,3.2472,3.5212,3.5212,0.274,1,1,0,0,90.0,0,2.0,3.5212
2025-26,FAIL,7,entered,295,Keane,DEF,540,360,1.0,3.2716,3.5244,3.5244,0.2528,1,1,0,0,64.0,0,4.0,3.5244
2025-26,FAIL,8,left,257,Lacroix,DEF,630,360,1.0,3.232,3.4084,3.4084,0.1764,1,1,0,0,90.0,0,1.0,3.4084
2025-26,FAIL,8,left,670,Roefs,GKP,630,360,1.0,3.706,3.706,3.706,0.0,0,1,0,0,90.0,0,7.0,3.706
2025-26,FAIL,8,left,449,B.Fernandes,MID,626,356,1.0,3.7392,3.9512,3.9512,0.212,1,0,0,0,84.0,0,8.0,3.9512
2025-26,FAIL,8,left,190,Ekdal,DEF,532,270,1.0,3.0896,3.0524,3.0524,-0.0372,1,1,0,0,0.0,1,0.0,3.0524
2025-26,FAIL,8,entered,384,Gakpo,MID,555,285,1.0,3.1808,3.7584,3.7584,0.5776,1,0,0,0,90.0,0,7.0,3.7584
2025-26,FAIL,8,entered,328,Sessegnon,MID,476,349,1.0,2.8984,3.672,3.672,0.7736,1,1,0,0,90.0,0,2.0,3.672
2025-26,FAIL,8,entered,411,O'Reilly,DEF,390,348,1.0,2.6316,3.4676,3.4676,0.836,1,0,0,0,84.0,0,11.0,3.4676
2025-26,FAIL,8,entered,565,Vicario,GKP,630,360,1.0,3.8304,3.82,3.82,-0.0104,1,0,0,0,90.0,0,1.0,3.82
2025-26,FAIL,9,left,291,Tarkowski,DEF,720,360,1.0,3.4212,3.478,3.478,0.0568,1,1,0,0,90.0,0,1.0,3.478
2025-26,FAIL,9,entered,81,Kluivert,MID,234,190,1.0,3.184,3.7592,3.7592,0.5752,1,1,0,0,68.0,0,2.0,3.7592
2025-26,FAIL,10,left,257,Lacroix,DEF,810,360,1.0,3.4928,3.7088,3.7088,0.216,1,1,0,0,90.0,0,8.0,3.7088
2025-26,FAIL,10,left,5,Gabriel,DEF,810,360,1.0,3.5992,3.6388,3.6388,0.0396,1,0,0,0,90.0,0,12.0,3.6388
2025-26,FAIL,10,left,119,Mbeumo,MID,775,346,1.0,3.594,3.594,3.594,0.0,0,1,0,0,90.0,0,2.0,3.594
2025-26,FAIL,10,entered,384,Gakpo,MID,705,285,1.0,3.4136,3.9156,3.9156,0.502,1,0,0,0,90.0,0,3.0,3.9156
2025-26,FAIL,10,entered,267,Sarr,MID,612,342,1.0,3.5164,4.3732,4.3732,0.8568,1,1,0,0,90.0,0,3.0,4.3732
2025-26,FAIL,10,entered,411,O'Reilly,DEF,503,285,1.0,2.9036,3.7588,3.7588,0.8552,1,0,0,0,90.0,0,8.0,3.7588
2025-26,FAIL,11,left,72,Senesi,DEF,887,347,1.0,3.4592,3.5284,3.5284,0.0692,1,1,0,0,90.0,0,2.0,3.5284
2025-26,FAIL,11,left,241,Caicedo,MID,855,315,1.0,3.6788,3.4704,3.4704,-0.2084,1,1,0,0,90.0,0,2.0,3.4704
2025-26,FAIL,11,left,299,Ndiaye,MID,824,326,1.0,3.4972,3.6404,3.6404,0.1432,1,1,0,0,90.0,0,3.0,3.6404
2025-26,FAIL,11,left,694,Mukiele,DEF,720,360,1.0,3.498,3.498,3.498,0.0,0,1,0,0,90.0,0,4.0,3.498
2025-26,FAIL,11,entered,257,Lacroix,DEF,900,360,1.0,3.4216,3.6492,3.6492,0.2276,1,1,0,0,90.0,0,6.0,3.6492
2025-26,FAIL,11,entered,267,Sarr,MID,702,358,1.0,3.4452,4.0512,4.0512,0.606,1,1,0,0,90.0,0,3.0,4.0512
2025-26,FAIL,11,entered,411,O'Reilly,DEF,593,293,1.0,2.8784,3.6088,3.6088,0.7304,1,0,0,0,90.0,0,11.0,3.6088
2025-26,FAIL,11,entered,295,Keane,DEF,874,334,1.0,3.4128,3.5312,3.5312,0.1184,1,1,0,0,90.0,0,15.0,3.5312
2025-26,FAIL,12,left,241,Caicedo,MID,945,315,1.0,3.5,3.3028,3.3028,-0.1972,1,1,0,0,0.0,1,0.0,3.3028
2025-26,FAIL,12,left,373,Virgil,DEF,990,360,1.0,3.3868,3.4568,3.4568,0.07,1,0,0,0,90.0,0,3.0,3.4568
2025-26,FAIL,12,left,119,Mbeumo,MID,955,360,1.0,3.8044,3.8044,3.8044,0.0,0,1,0,0,90.0,0,1.0,3.8044
2025-26,FAIL,12,entered,384,Gakpo,MID,829,274,1.0,3.3768,4.0208,4.0208,0.644,1,0,0,0,90.0,0,2.0,4.0208
2025-26,FAIL,12,entered,283,Mateta,FWD,959,359,1.0,3.3616,3.5228,3.5228,0.1612,1,1,0,0,59.0,0,1.0,3.5228
2025-26,FAIL,12,entered,452,Amad,MID,753,307,1.0,3.4692,3.7128,3.7128,0.2436,1,0,0,0,90.0,0,2.0,3.7128
2025-26,FAIL,13,left,136,Thiago,FWD,1011,360,1.0,3.5572,3.5572,3.5572,0.0,0,1,0,0,90.0,0,13.0,3.5572
2025-26,FAIL,13,entered,267,Sarr,MID,882,360,1.0,3.3472,3.8844,3.8844,0.5372,1,1,0,0,37.0,0,1.0,3.8844
2025-26,FAIL,14,left,136,Thiago,FWD,1101,360,1.0,3.3156,3.3156,3.3156,0.0,0,1,0,0,30.0,0,1.0,3.3156
2025-26,FAIL,14,left,119,Mbeumo,MID,1135,360,1.0,3.5976,3.5976,3.5976,0.0,0,1,0,0,90.0,0,2.0,3.5976
2025-26,FAIL,14,entered,178,Welbeck,FWD,863,319,1.0,3.1816,3.4532,3.4532,0.2716,1,1,0,0,23.0,0,1.0,3.4532
2025-26,FAIL,14,entered,283,Mateta,FWD,1108,328,1.0,3.3896,3.5496,3.5496,0.16,1,1,0,0,63.0,0,2.0,3.5496
2025-26,FAIL,15,left,16,Saka,MID,890,299,1.0,3.552,3.6676,3.6676,0.1156,1,0,0,0,78.0,0,4.0,3.6676
2025-26,FAIL,15,left,82,Semenyo,MID,1170,270,1.0,3.6552,3.6552,3.6552,0.0,0,1,0,0,90.0,0,3.0,3.6552
2025-26,FAIL,15,left,531,Ballard,DEF,849,360,1.0,3.4496,3.4496,3.4496,0.0,0,1,0,0,90.0,0,1.0,3.4496
2025-26,FAIL,15,left,260,Guéhi,DEF,1170,270,1.0,3.4244,3.4244,3.4244,0.0,0,1,0,0,90.0,0,8.0,3.4244
2025-26,FAIL,15,entered,414,Foden,MID,977,356,1.0,3.5408,3.7632,3.7632,0.2224,1,0,0,0,68.0,0,12.0,3.7632
2025-26,FAIL,15,entered,235,Palmer,MID,173,29,0.3222,3.5132,4.194,3.7326,0.6808,1,1,0,0,57.0,0,1.0,3.7326
2025-26,FAIL,15,entered,411,O'Reilly,DEF,953,360,1.0,3.0864,3.556,3.556,0.4696,1,0,0,0,90.0,0,6.0,3.556
