season,gw,evaluation_status,player_id,web_name,position,now_cost,in_b0_xi,in_v1_xi,in_b0_squad,in_v1_squad,is_v1_captain,is_b0_captain,actual_points,v1_mu,b0_mu,v1_horizon_u,v1_p_start,horizon_flag,minutes_flag,fixture_flag,price_value_flag,captain_flag,projection_rank_flag
2024-25,10,clean,351,Haaland,FWD,154,0,1,0,1,0,0,2.0,3.0996,4.3,14.9149,0.48,1,1,0,0,0,0
2024-25,10,clean,369,Dalot,DEF,51,0,1,0,1,0,0,1.0,1.9824,0.5,9.0326,0.48,1,1,0,1,0,0
2024-25,10,clean,421,Wilson,FWD,69,0,1,0,1,0,0,0.0,2.4728,0.0,11.0471,0.48,1,1,0,0,0,0
2024-25,10,clean,422,Aina,DEF,46,1,1,1,1,0,0,15.0,1.9176,7.7,8.4061,0.48,0,1,0,0,0,0
2024-25,10,clean,443,Sels,GKP,46,1,0,1,0,0,0,6.0,3.594,7.3,15.8177,0.88,0,0,0,0,0,1
2024-25,10,clean,447,Wood,FWD,64,1,0,1,0,0,0,7.0,2.3052,6.8,10.5318,0.48,0,0,0,0,0,1
2024-25,10,clean,522,Foderingham,GKP,44,0,1,0,1,0,0,0.0,3.3424,0.0,16.4997,0.88,1,0,0,1,0,0
2024-25,10,clean,772,Willian,MID,50,0,1,0,1,1,0,0.0,3.6696,0.0,16.6028,0.82,1,0,0,1,1,0
2024-25,11,clean,17,Saka,MID,101,0,1,0,1,0,0,2.0,2.682,4.8,12.9671,0.48,1,1,0,0,0,0
2024-25,11,clean,36,Digne,DEF,47,0,1,0,1,0,0,2.0,1.6724,2.0,8.5255,0.48,1,1,0,1,0,0
2024-25,11,clean,58,Watkins,FWD,90,0,1,0,1,0,0,2.0,2.4264,1.0,11.506,0.48,1,1,0,0,0,0
2024-25,11,clean,91,Flekken,GKP,45,0,1,0,1,1,0,1.0,3.874,2.0,17.3806,0.9,1,0,0,1,1,1
2024-25,11,clean,99,Mbeumo,MID,79,1,1,1,1,0,0,5.0,2.6416,7.7,12.2236,0.48,0,1,0,0,0,0
2024-25,11,clean,110,Wissa,FWD,60,1,0,1,0,0,0,13.0,1.5072,8.3,6.8682,0.28,0,0,0,0,0,1
2024-25,11,clean,182,Palmer,MID,110,0,1,0,1,0,0,2.0,3.1232,3.4,13.8736,0.48,1,1,0,0,0,0
2024-25,11,clean,259,Wilson,MID,52,1,0,1,0,0,0,6.0,0.638,6.7,3.2627,0.18,0,0,0,0,0,1
2024-25,11,clean,328,M.Salah,MID,128,1,0,1,0,0,1,14.0,3.6096,12.0,13.5264,0.48,0,0,0,0,1,1
2024-25,11,clean,339,Virgil,DEF,62,1,0,1,0,0,0,6.0,1.8956,7.0,7.0503,0.48,0,0,0,0,0,1
2024-25,11,clean,350,Gvardiol,DEF,63,1,1,1,1,0,0,1.0,2.0708,6.7,9.7826,0.48,0,1,0,0,0,0
2024-25,11,clean,351,Haaland,FWD,153,0,1,0,1,0,0,5.0,3.1452,5.3,15.7024,0.48,1,1,0,0,0,0
2024-25,11,clean,366,B.Fernandes,MID,83,1,0,1,0,0,0,17.0,2.3656,9.7,10.8353,0.48,0,0,0,0,0,1
2024-25,11,clean,401,Isak,FWD,84,1,0,1,0,0,0,11.0,2.3476,8.7,11.1955,0.48,0,0,0,0,0,1
2024-25,11,clean,421,Wilson,FWD,69,0,1,0,1,0,0,0.0,2.3328,0.0,11.1157,0.48,1,1,0,0,0,0
2024-25,11,clean,422,Aina,DEF,47,1,1,1,1,0,0,1.0,1.956,6.0,8.7698,0.48,0,1,0,0,0,0
2024-25,11,clean,443,Sels,GKP,47,1,0,1,0,0,0,2.0,3.6248,6.0,15.8209,0.9,0,0,0,0,0,0
2024-25,11,clean,541,Cunha,FWD,67,1,0,1,0,0,0,12.0,2.2232,9.5,10.0709,0.48,0,0,0,0,0,1
2024-25,11,clean,772,Willian,MID,50,0,1,0,1,0,0,0.0,3.2988,0.0,16.1957,0.82,1,0,0,1,0,0
2024-25,12,clean,17,Saka,MID,101,0,1,0,1,0,0,13.0,2.898,5.0,12.8438,0.48,1,1,0,0,0,0
2024-25,12,clean,36,Digne,DEF,47,0,1,0,1,0,0,1.0,1.9936,1.0,8.9386,0.48,1,1,0,1,0,0
2024-25,12,clean,91,Flekken,GKP,45,0,1,0,1,0,0,9.0,3.408,4.7,16.8764,0.9,1,0,0,1,0,0
2024-25,12,clean,99,Mbeumo,MID,79,0,1,0,1,0,0,3.0,2.6152,2.8,12.3015,0.48,1,1,0,0,0,0
2024-25,12,clean,129,João Pedro,FWD,55,1,0,1,0,0,0,12.0,1.1768,7.7,5.6408,0.28,0,0,0,0,0,1
2024-25,12,clean,182,Palmer,MID,109,0,1,0,1,0,0,2.0,2.7564,2.1,13.3406,0.48,1,1,0,0,0,1
2024-25,12,clean,255,Robinson,DEF,47,0,1,0,1,0,0,0.0,1.7992,4.0,8.1551,0.48,1,1,0,1,0,0
2024-25,12,clean,259,Wilson,MID,52,1,0,1,0,0,0,1.0,0.7388,6.7,3.5525,0.18,0,0,0,0,0,1
2024-25,12,clean,325,Kelleher,GKP,45,1,0,1,0,0,0,7.0,0.1912,6.8,0.7216,0.04,0,0,0,0,0,1
2024-25,12,clean,328,M.Salah,MID,130,1,0,1,0,0,1,13.0,3.12,13.5,12.8967,0.48,0,0,0,0,1,1
2024-25,12,clean,339,Virgil,DEF,63,1,0,1,0,0,0,1.0,1.5616,5.5,6.6008,0.48,0,0,0,0,0,0
2024-25,12,clean,350,Gvardiol,DEF,63,0,1,0,1,0,0,0.0,2.1284,3.2,9.5718,0.48,1,1,0,0,0,0
2024-25,12,clean,351,Haaland,FWD,152,0,1,0,1,0,0,2.0,3.47,3.5,15.5834,0.48,1,1,0,0,0,0
2024-25,12,clean,366,B.Fernandes,MID,84,1,0,1,0,0,0,2.0,2.2,9.7,11.6102,0.48,0,0,0,0,0,0
2024-25,12,clean,388,Wan-Bissaka,DEF,44,1,0,1,0,0,0,15.0,0.7584,7.3,3.7363,0.22,0,0,0,0,0,1
2024-25,12,clean,401,Isak,FWD,85,1,1,1,1,0,0,2.0,2.5008,7.3,11.5775,0.48,0,1,0,0,0,0
2024-25,12,clean,421,Wilson,FWD,69,0,1,0,1,0,0,1.0,2.4896,0.1,11.0423,0.48,1,1,0,0,0,0
2024-25,12,clean,495,Pedro Porro,DEF,55,1,0,1,0,0,0,14.0,1.5348,5.8,7.8374,0.48,0,0,0,0,0,1
2024-25,12,clean,541,Cunha,FWD,68,1,0,1,0,0,0,16.0,2.1192,11.3,10.2484,0.48,0,0,0,0,0,1
2024-25,12,clean,553,J.Gomes,MID,49,1,0,1,0,0,0,12.0,1.3064,8.3,6.2163,0.48,0,0,0,0,0,1
2024-25,12,clean,772,Willian,MID,50,0,1,0,1,1,0,0.0,3.6664,0.0,16.6118,0.82,1,0,0,1,1,0
2024-25,13,clean,17,Saka,MID,102,1,1,1,1,0,0,18.0,2.6164,9.8,12.8758,0.48,0,1,0,0,0,0
2024-25,13,clean,58,Watkins,FWD,90,0,1,0,1,0,0,2.0,2.3852,2.7,11.8791,0.48,1,1,0,0,0,0
2024-25,13,clean,71,Kluivert,MID,53,1,0,1,0,0,0,20.0,1.5156,8.0,7.678,0.48,0,0,0,0,0,1
2024-25,13,clean,91,Flekken,GKP,45,0,1,0,1,1,0,2.0,3.9476,4.0,17.7216,0.9,1,0,0,1,1,0
2024-25,13,clean,99,Mbeumo,MID,79,0,1,0,1,0,0,2.0,2.7092,3.2,12.0511,0.48,1,1,0,0,0,0
2024-25,13,clean,110,Wissa,FWD,61,0,1,0,1,0,0,8.0,2.3968,6.2,10.8629,0.48,1,1,0,0,0,0
2024-25,13,clean,182,Palmer,MID,109,0,1,0,1,0,0,14.0,3.106,5.7,13.7725,0.48,1,1,0,0,0,0
2024-25,13,clean,325,Kelleher,GKP,45,1,0,1,0,0,0,7.0,3.3168,5.8,12.2685,0.88,0,0,0,0,0,1
2024-25,13,clean,328,M.Salah,MID,131,1,0,1,0,0,1,13.0,3.7312,12.2,13.5152,0.48,0,0,0,0,1,1
2024-25,13,clean,350,Gvardiol,DEF,63,0,1,0,1,0,0,0.0,1.9692,2.0,9.8394,0.48,1,1,0,0,0,0
2024-25,13,clean,351,Haaland,FWD,151,0,1,0,1,0,0,2.0,2.9808,2.8,15.4565,0.48,1,1,0,0,0,1
2024-25,13,clean,366,B.Fernandes,MID,85,1,0,1,0,0,0,9.0,2.572,9.5,11.649,0.48,0,0,0,0,0,1
2024-25,13,clean,369,Dalot,DEF,52,0,1,0,1,0,0,6.0,1.9612,2.5,8.265,0.48,1,1,0,1,0,0
2024-25,13,clean,388,Wan-Bissaka,DEF,44,1,0,1,0,0,0,6.0,0.9532,6.0,4.2424,0.22,0,0,0,0,0,1
2024-25,13,clean,422,Aina,DEF,48,1,1,1,1,0,0,8.0,1.93,6.0,8.5244,0.48,0,1,0,0,0,0
2024-25,13,clean,491,Johnson,MID,67,1,0,1,0,0,0,10.0,2.5196,7.0,11.1767,0.48,0,0,0,0,0,1
2024-25,13,clean,495,Pedro Porro,DEF,55,1,0,1,1,0,0,2.0,1.9248,5.7,8.4688,0.48,0,0,0,0,0,1
2024-25,13,clean,541,Cunha,FWD,70,1,0,1,0,0,0,2.0,2.3788,9.0,10.8576,0.48,0,0,0,0,0,0
2024-25,13,clean,617,Evanilson,FWD,60,1,0,1,0,0,0,12.0,2.2648,7.2,10.7482,0.48,0,0,0,0,0,1
2024-25,13,clean,772,Willian,MID,50,0,1,0,1,0,0,0.0,3.2964,0.0,16.3027,0.82,1,0,0,1,0,0
2024-25,14,clean,17,Saka,MID,104,1,1,1,1,0,0,3.0,2.9364,10.0,13.2647,0.48,0,1,0,0,0,0
2024-25,14,clean,36,Digne,DEF,47,0,1,0,1,0,0,2.0,1.984,1.5,8.7154,0.48,1,1,0,1,0,0
2024-25,14,clean,58,Watkins,FWD,90,0,1,0,1,0,0,12.0,2.6436,5.8,12.1517,0.48,1,1,0,0,0,0
2024-25,14,clean,71,Kluivert,MID,54,1,0,1,0,0,0,3.0,2.2372,7.5,9.7438,0.48,0,0,0,0,0,1
2024-25,14,clean,91,Flekken,GKP,45,0,1,0,1,0,0,3.0,3.4392,3.8,17.1473,0.9,1,0,0,1,0,0
2024-25,14,clean,99,Mbeumo,MID,78,0,1,0,1,0,0,2.0,2.4724,3.0,11.8858,0.48,1,1,0,0,0,0
2024-25,14,clean,110,Wissa,FWD,62,0,1,1,1,0,0,2.0,2.3292,6.2,11.4892,0.48,1,1,0,0,0,0
2024-25,14,clean,129,João Pedro,FWD,58,1,0,1,0,0,0,5.0,1.1632,7.5,5.8909,0.28,0,0,0,0,0,1
2024-25,14,clean,168,Enzo,MID,48,1,0,1,0,0,0,5.0,1.668,8.5,7.9031,0.48,0,0,0,0,0,1
2024-25,14,clean,182,Palmer,MID,110,0,1,0,1,0,0,7.0,2.7796,7.2,13.4662,0.48,1,1,0,0,0,0
2024-25,14,clean,238,Young,DEF,46,1,0,1,0,0,0,15.0,1.7364,7.0,6.4013,0.48,0,0,0,0,0,1
2024-25,14,clean,247,Iwobi,MID,56,1,0,1,0,0,0,15.0,2.1664,8.0,9.5021,0.48,0,0,0,0,0,1
2024-25,14,clean,325,Kelleher,GKP,45,1,0,1,0,0,0,2.0,2.7796,6.5,11.4411,0.88,0,0,0,0,0,0
2024-25,14,clean,328,M.Salah,MID,132,1,0,1,0,0,1,18.0,3.3588,15.5,13.5848,0.48,0,0,0,0,1,1
2024-25,14,clean,350,Gvardiol,DEF,62,0,1,0,1,0,0,6.0,2.3168,2.8,10.038,0.48,1,1,0,0,0,0
2024-25,14,clean,351,Haaland,FWD,150,0,1,0,1,0,0,5.0,3.4628,4.5,15.5958,0.48,1,1,0,0,0,0
2024-25,14,clean,388,Wan-Bissaka,DEF,45,1,0,1,0,0,0,1.0,0.8456,7.0,4.2938,0.22,0,0,0,0,0,1
2024-25,14,clean,422,Aina,DEF,49,0,1,0,1,0,0,1.0,1.8084,1.5,8.4914,0.48,1,1,0,1,0,1
2024-25,14,clean,495,Pedro Porro,DEF,56,1,0,1,1,0,0,1.0,1.7604,5.7,8.6644,0.48,0,0,0,0,0,0
2024-25,14,clean,541,Cunha,FWD,71,1,0,1,0,0,0,2.0,2.1764,8.0,10.5416,0.48,0,0,0,0,0,0
2024-25,14,clean,772,Willian,MID,50,0,1,0,1,1,0,0.0,3.6844,0.0,16.7669,0.82,1,0,0,1,1,0
2024-25,15,flagged,15,Raya,GKP,55,1,0,1,0,0,0,2.0,3.0068,5.0,14.8067,0.9,0,0,0,0,0,0
2024-25,15,flagged,17,Saka,MID,105,1,1,1,1,0,0,2.0,2.762,10.0,13.1166,0.48,0,1,0,0,0,0
2024-25,15,flagged,58,Watkins,FWD,90,1,1,1,1,0,0,1.0,2.8808,6.0,12.9609,0.48,0,1,0,0,0,0
2024-25,15,flagged,71,Kluivert,MID,55,1,0,1,0,0,0,2.0,2.0788,6.8,10.1085,0.48,0,0,0,0,0,0
2024-25,15,flagged,91,Flekken,GKP,45,0,1,1,1,1,0,3.0,3.9264,4.2,17.6117,0.9,1,0,0,1,1,0
2024-25,15,flagged,99,Mbeumo,MID,77,0,1,0,1,0,0,13.0,2.6512,5.0,11.861,0.48,1,1,0,0,0,0
2024-25,15,flagged,106,Schade,MID,51,1,0,1,0,0,0,6.0,1.2772,8.8,5.8164,0.28,0,0,0,0,0,1
2024-25,15,flagged,110,Wissa,FWD,62,0,1,0,1,0,0,7.0,2.4968,4.8,11.4642,0.48,1,1,0,0,0,0
2024-25,15,flagged,168,Enzo,MID,49,1,0,1,0,0,0,9.0,1.6892,8.8,8.1376,0.48,0,0,0,0,0,1
2024-25,15,flagged,182,Palmer,MID,110,1,1,1,1,0,1,18.0,2.9736,10.2,14.4627,0.48,0,1,0,0,1,0
2024-25,15,flagged,211,Muñoz,DEF,47,1,1,1,1,0,0,7.0,2.068,5.2,8.8763,0.48,0,1,0,0,0,0
2024-25,15,flagged,306,Vardy,FWD,55,1,0,1,0,0,0,12.0,1.9044,5.8,8.8524,0.48,0,0,0,0,0,1
2024-25,15,flagged,350,Gvardiol,DEF,62,0,1,0,1,0,0,1.0,1.9928,2.8,10.1612,0.48,1,1,0,0,0,0
2024-25,15,flagged,351,Haaland,FWD,150,0,1,0,1,0,0,7.0,2.9816,5.0,15.0419,0.48,1,1,0,0,0,0
2024-25,15,flagged,388,Wan-Bissaka,DEF,45,1,0,1,0,0,0,2.0,0.952,6.0,4.2373,0.22,0,0,0,0,0,1
2024-25,15,flagged,495,Pedro Porro,DEF,56,1,1,1,1,0,0,3.0,1.9812,5.0,8.971,0.48,0,1,0,0,0,0
2024-25,15,flagged,772,Willian,MID,50,0,1,0,1,0,0,0.0,3.5696,0.0,16.5691,0.82,1,0,0,1,0,0
2024-25,16,clean,17,Saka,MID,106,1,0,1,0,0,0,3.0,3.0476,8.3,13.4702,0.48,0,0,0,0,0,0
2024-25,16,clean,36,Digne,DEF,47,0,1,0,1,0,0,2.0,1.7736,1.4,8.8485,0.48,1,1,0,1,0,0
2024-25,16,clean,91,Flekken,GKP,45,0,1,0,1,0,0,3.0,3.4604,3.5,16.6706,0.9,1,0,0,1,0,0
2024-25,16,clean,99,Mbeumo,MID,76,0,1,0,1,0,0,9.0,2.4828,5.3,12.2681,0.48,1,1,0,0,0,0
2024-25,16,clean,110,Wissa,FWD,62,0,1,0,1,0,0,2.0,2.3124,3.7,11.3112,0.48,1,1,0,0,0,0
2024-25,16,clean,168,Enzo,MID,50,1,0,1,0,0,0,5.0,2.0444,8.5,8.986,0.48,0,0,0,0,0,1
2024-25,16,clean,182,Palmer,MID,111,1,1,1,1,0,0,3.0,3.6924,9.3,15.9688,0.48,0,1,0,0,0,0
2024-25,16,clean,238,Young,DEF,46,1,0,1,1,0,0,5.0,1.6948,6.5,8.4916,0.48,0,0,0,0,0,1
2024-25,16,clean,252,Raúl,FWD,55,0,1,0,1,0,0,2.0,2.1684,2.0,10.679,0.48,1,1,0,0,0,0
2024-25,16,clean,311,Alexander-Arnold,DEF,70,0,1,0,1,0,0,1.0,2.1992,4.8,9.9558,0.48,1,1,0,0,0,0
2024-25,16,clean,321,Gakpo,FWD,71,1,0,1,0,0,0,9.0,1.3524,6.2,6.0581,0.28,0,0,0,0,0,1
2024-25,16,clean,325,Kelleher,GKP,46,1,0,1,0,0,0,0.0,3.3484,5.0,14.6978,0.88,0,0,0,0,0,0
2024-25,16,clean,328,M.Salah,MID,134,1,1,1,1,1,1,5.0,3.7864,13.2,16.6965,0.48,0,1,0,0,0,0
2024-25,16,clean,350,Gvardiol,DEF,61,0,1,0,1,0,0,7.0,2.3108,3.3,10.1402,0.48,1,1,0,0,0,0
2024-25,16,clean,351,Haaland,FWD,149,0,1,0,1,0,0,2.0,3.3172,4.1,15.1797,0.48,1,1,0,0,0,0
2024-25,16,clean,388,Wan-Bissaka,DEF,46,1,0,1,1,0,0,5.0,1.5208,5.8,8.0597,0.48,0,0,0,0,0,1
2024-25,16,clean,401,Isak,FWD,86,1,0,1,0,0,0,11.0,2.6252,6.6,12.0813,0.48,0,0,0,0,0,1
2024-25,16,clean,495,Pedro Porro,DEF,56,1,0,1,0,0,0,6.0,1.7052,6.2,8.616,0.48,0,0,0,0,0,1
2024-25,16,clean,585,I.Sarr,MID,57,1,0,1,0,0,0,17.0,1.9264,7.2,9.1245,0.48,0,0,0,0,0,1
2024-25,16,clean,772,Willian,MID,50,0,1,0,1,0,0,0.0,3.3124,0.0,16.323,0.82,1,0,0,1,0,0
2024-25,17,clean,17,Saka,MID,106,1,0,1,0,0,0,1.0,2.81,7.2,13.2876,0.48,0,0,0,0,0,0
2024-25,17,clean,58,Watkins,FWD,89,0,1,0,1,0,0,1.0,2.8028,3.5,12.9725,0.48,1,1,0,0,0,0
2024-25,17,clean,99,Mbeumo,MID,76,0,1,0,1,0,0,2.0,3.6,5.2,16.659,0.68,1,0,0,0,0,0
2024-25,17,clean,168,Enzo,MID,51,1,0,1,0,0,0,3.0,1.86,7.7,8.7567,0.48,0,0,0,0,0,1
2024-25,17,clean,182,Palmer,MID,112,1,1,1,1,1,0,3.0,4.3936,8.3,21.3988,0.68,0,0,0,0,1,0
2024-25,17,clean,211,Muñoz,DEF,47,0,1,0,1,0,0,0.0,2.772,0.0,11.8356,0.68,1,0,0,1,0,0
2024-25,17,clean,231,Mykolenko,DEF,43,1,0,1,0,0,0,7.0,0.9068,5.5,4.0708,0.22,0,0,0,0,0,1
2024-25,17,clean,235,Pickford,GKP,49,1,0,1,0,0,0,7.0,3.4236,4.9,15.7853,0.9,0,0,0,0,0,1
2024-25,17,clean,238,Young,DEF,47,1,0,1,0,0,0,5.0,1.7592,6.1,8.2117,0.48,0,0,0,0,0,1
2024-25,17,clean,247,Iwobi,MID,58,0,1,0,1,0,0,3.0,2.9092,6.2,13.1716,0.68,1,0,0,0,0,0
2024-25,17,clean,255,Robinson,DEF,48,0,1,0,1,0,0,6.0,2.4424,4.0,10.7478,0.68,1,0,0,1,0,0
2024-25,17,clean,308,Ward,GKP,40,0,1,0,1,0,0,1.0,4.0236,0.3,17.9542,0.88,1,0,0,1,0,0
2024-25,17,clean,328,M.Salah,MID,134,1,0,1,0,0,1,21.0,3.4312,14.5,16.6405,0.48,0,0,0,0,1,1
2024-25,17,clean,336,Szoboszlai,MID,63,1,0,1,0,0,0,17.0,1.816,7.1,8.7623,0.48,0,0,0,0,0,1
2024-25,17,clean,351,Haaland,FWD,149,0,1,0,1,0,0,2.0,4.0484,3.8,19.7107,0.68,1,0,0,0,0,1
2024-25,17,clean,366,B.Fernandes,MID,84,0,1,0,1,0,0,2.0,3.7412,5.5,17.0103,0.68,1,0,0,0,0,0
2024-25,17,clean,369,Dalot,DEF,52,0,1,0,1,0,0,1.0,2.5888,2.2,11.5827,0.68,1,0,0,1,0,1
2024-25,17,clean,401,Isak,FWD,88,1,0,1,0,0,0,17.0,2.556,8.3,12.5748,0.48,0,0,0,0,0,1
2024-25,17,clean,541,Cunha,FWD,71,1,0,1,0,0,0,9.0,2.1488,6.5,10.5759,0.48,0,0,0,0,0,1
2024-25,17,clean,580,Huijsen,DEF,43,1,0,1,0,0,0,14.0,0.9236,5.8,4.3966,0.22,0,0,0,0,0,1
2024-25,17,clean,772,Willian,MID,50,0,1,0,1,0,0,0.0,3.5216,0.0,16.1681,0.82,1,0,0,1,0,0
2024-25,18,clean,14,Ramsdale,GKP,44,0,1,0,1,0,0,2.0,3.8816,1.5,17.2453,0.9,1,0,0,1,0,0
2024-25,18,clean,70,Kerkez,DEF,47,0,1,0,1,0,0,6.0,2.4392,5.2,10.8591,0.68,1,0,0,1,0,0
2024-25,18,clean,71,Kluivert,MID,55,1,0,1,0,0,0,2.0,2.3088,6.3,10.6056,0.48,0,0,0,0,0,0
2024-25,18,clean,106,Schade,MID,51,1,0,1,0,0,0,3.0,1.7556,7.0,8.8812,0.48,0,0,0,0,0,1
2024-25,18,clean,182,Palmer,MID,113,1,1,1,1,0,0,10.0,4.8652,9.7,21.3578,0.68,0,0,0,0,0,0
2024-25,18,clean,211,Muñoz,DEF,47,1,0,1,1,0,0,6.0,2.2924,5.2,11.8851,0.68,0,0,0,0,0,1
2024-25,18,clean,235,Pickford,GKP,49,1,0,1,0,0,0,9.0,3.0652,5.5,15.4699,0.9,0,0,0,0,0,1
2024-25,18,clean,321,Gakpo,FWD,72,1,0,1,0,0,0,12.0,2.1564,7.6,9.7856,0.48,0,0,0,0,0,1
2024-25,18,clean,328,M.Salah,MID,135,1,1,1,1,1,1,9.0,5.2504,14.2,23.8351,0.68,0,0,0,0,0,0
2024-25,18,clean,351,Haaland,FWD,148,0,1,0,1,0,0,0.0,4.3404,3.5,19.1014,0.68,1,0,0,0,0,1
2024-25,18,clean,366,B.Fernandes,MID,84,0,1,0,1,0,0,-2.0,3.534,4.8,16.962,0.68,1,0,0,0,0,0
2024-25,18,clean,401,Isak,FWD,90,1,0,1,0,0,0,8.0,2.8596,9.3,13.3118,0.48,0,0,0,0,0,1
2024-25,18,clean,402,J.Murphy,MID,50,1,0,1,0,0,0,6.0,1.8504,6.8,8.3398,0.48,0,0,0,0,0,1
2024-25,18,clean,422,Aina,DEF,50,0,1,1,1,0,0,6.0,2.7268,5.0,12.1257,0.68,1,0,0,1,0,0
2024-25,18,clean,447,Wood,FWD,66,0,1,0,1,0,0,2.0,3.198,3.7,14.8511,0.68,1,0,0,0,0,0
2024-25,18,clean,541,Cunha,FWD,71,0,1,1,1,0,0,12.0,3.1908,5.8,14.2901,0.68,1,0,0,0,0,0
2024-25,18,clean,573,Milenković,DEF,46,1,1,1,1,0,0,6.0,2.628,5.2,11.5523,0.68,0,0,0,0,0,0
2024-25,18,clean,580,Huijsen,DEF,43,1,0,1,0,0,0,8.0,1.0784,7.0,4.7655,0.22,0,0,0,0,0,1
2024-25,18,clean,772,Willian,MID,50,0,1,0,1,0,0,0.0,3.3384,0.0,16.4311,0.82,1,0,0,1,0,0
2024-25,19,clean,54,Rogers,MID,55,1,0,1,0,0,0,11.0,2.9648,6.5,13.3132,0.68,0,0,0,0,0,1
2024-25,19,clean,91,Flekken,GKP,45,0,1,0,1,0,0,1.0,3.8508,1.5,17.4431,0.9,1,0,0,1,0,1
2024-25,19,clean,99,Mbeumo,MID,76,0,1,0,1,0,0,7.0,3.7684,5.5,16.8919,0.68,1,0,0,0,0,0
2024-25,19,clean,159,Chalobah,DEF,44,1,0,1,0,0,0,10.0,0.8356,5.8,4.2772,0.22,0,0,0,0,0,1
2024-25,19,clean,182,Palmer,MID,114,1,1,1,1,0,0,2.0,4.204,7.7,20.9172,0.68,0,0,0,0,0,0
2024-25,19,clean,211,Muñoz,DEF,47,0,1,0,1,0,0,2.0,2.6868,4.2,11.8684,0.68,1,0,0,1,0,0
2024-25,19,clean,235,Pickford,GKP,50,1,0,1,1,0,0,1.0,3.6012,6.2,18.3808,0.9,0,0,0,0,0,0
2024-25,19,clean,311,Alexander-Arnold,DEF,71,1,0,1,0,0,0,15.0,1.902,6.6,10.7002,0.48,0,0,0,0,0,1
2024-25,19,clean,321,Gakpo,FWD,72,1,0,1,0,0,0,5.0,2.0364,6.8,10.9987,0.48,0,0,0,0,0,1
2024-25,19,clean,328,M.Salah,MID,136,1,1,1,1,1,1,16.0,4.7912,14.8,26.1132,0.68,0,0,0,0,0,0
2024-25,19,clean,350,Gvardiol,DEF,60,0,1,0,1,0,0,6.0,2.798,4.2,13.8782,0.68,1,0,0,0,0,0
2024-25,19,clean,388,Wan-Bissaka,DEF,46,0,1,0,1,0,0,0.0,2.6924,2.2,11.7275,0.68,1,0,0,1,0,1
2024-25,19,clean,398,Gordon,MID,73,0,1,0,1,0,0,6.0,3.4448,6.2,16.2991,0.68,1,0,0,0,0,0
2024-25,19,clean,401,Isak,FWD,91,1,1,1,1,0,0,7.0,3.688,10.3,18.1985,0.68,0,0,0,0,0,0
2024-25,19,clean,402,J.Murphy,MID,50,1,0,1,0,0,0,3.0,1.7428,7.3,8.735,0.48,0,0,0,0,0,1
2024-25,19,clean,433,Gibbs-White,MID,63,1,0,1,0,0,0,10.0,1.9356,6.7,9.3545,0.48,0,0,0,0,0,1
2024-25,19,clean,447,Wood,FWD,66,0,1,0,1,0,0,12.0,2.938,4.7,14.6868,0.68,1,0,0,0,0,0
2024-25,19,clean,580,Huijsen,DEF,44,1,0,1,0,0,0,1.0,0.9488,7.0,4.7387,0.22,0,0,0,0,0,1
2024-25,19,clean,772,Willian,MID,50,0,1,0,1,0,0,0.0,3.6892,0.0,16.4964,0.82,1,0,0,1,0,0
2024-25,20,clean,14,Ramsdale,GKP,44,0,1,0,1,0,0,1.0,3.9124,2.7,17.1326,0.9,1,0,0,1,0,1
2024-25,20,clean,17,Saka,MID,103,0,1,0,1,0,0,0.0,3.5876,0.0,18.2242,0.68,1,0,0,0,0,0
2024-25,20,clean,99,Mbeumo,MID,77,1,0,1,0,0,0,19.0,3.1536,8.5,16.0122,0.68,0,0,0,0,0,1
2024-25,20,clean,182,Palmer,MID,114,1,1,1,1,0,0,10.0,4.2136,8.2,21.043,0.68,0,0,0,0,0,0
2024-25,20,clean,211,Muñoz,DEF,47,0,1,0,1,0,0,2.0,2.8712,1.7,12.4561,0.68,1,0,0,1,0,0
2024-25,20,clean,235,Pickford,GKP,50,1,0,1,0,0,0,4.0,3.1584,5.8,17.8866,0.9,0,0,0,0,0,1
2024-25,20,clean,311,Alexander-Arnold,DEF,72,0,1,0,1,0,0,0.0,3.2876,5.4,17.4939,0.68,1,0,0,0,0,0
2024-25,20,clean,321,Gakpo,FWD,73,1,0,1,0,0,0,6.0,2.2364,7.6,12.4594,0.48,0,0,0,0,0,1
2024-25,20,clean,328,M.Salah,MID,136,1,1,1,1,1,1,7.0,5.5076,12.6,31.0427,0.68,0,0,0,0,0,0
2024-25,20,clean,350,Gvardiol,DEF,60,0,1,0,1,0,0,2.0,3.1552,3.9,13.7313,0.68,1,0,0,0,0,0
2024-25,20,clean,401,Isak,FWD,92,1,1,1,1,0,0,7.0,3.6844,9.5,18.5414,0.68,0,0,0,0,0,0
2024-25,20,clean,402,J.Murphy,MID,51,1,0,1,0,0,0,5.0,1.8068,7.5,8.8282,0.48,0,0,0,0,0,1
2024-25,20,clean,422,Aina,DEF,52,1,0,1,0,0,0,6.0,2.4976,7.4,12.5496,0.68,0,0,0,0,0,1
2024-25,20,clean,432,Elanga,MID,52,1,0,1,0,0,0,6.0,1.7244,7.6,8.405,0.48,0,0,0,0,0,1
2024-25,20,clean,447,Wood,FWD,68,0,1,0,1,0,0,8.0,3.0636,5.2,14.8185,0.68,1,0,0,0,0,0
